newid,state,fy,x2,x1fte,state_abbrev,state_fips,fips,year,state_pop_total,state_pop_1824,y_pop,x3_pop,x4_pop,x5_pop,y,x1,x3,x4,x5,MD
38,PENNSYLVANIA,2011,374997,9457.7744,PA,42,42,2010,12711063,1262414,140.12877,42047.617,47148.914,4387.5903,1781.185674,3546.637211,534469.902336,599312.826368,55770.939392,0
38,PENNSYLVANIA,2012,369046,9169.124,PA,42,42,2011,12742811,1269548,113.83313,44215.902,48575.445,4475.8091,1450.55405,3383.828425,563434.881024,618987.716608,57034.391552,0
38,PENNSYLVANIA,2013,364468,9874.7832,PA,42,42,2012,12768034,1268573,112.80843,46015.066,50228.348,4631.5215,1440.341869,3599.042396,587521.916928,641317.2736,59135.42656,0
38,PENNSYLVANIA,2014,358693,10248.457,PA,42,42,2013,12778450,1258658,113.79369,46404.172,51954.719,4712.4033,1454.107052,3676.049675,592973.3980160001,663900.782592,60217.208832,0
38,PENNSYLVANIA,2015,354891,10784.342,PA,42,42,2014,12790341,1238864,116.67883,48426.23,54039.801,4954.2241,1492.36203,3827.265795,619388.0104959999,691187.4826240001,63366.213632,0
38,PENNSYLVANIA,2016,350435,11272.495,PA,42,42,2015,12791124,1213439,115.89348,50356.758,55601.477,5056.6875,1482.407876,3950.276832,644119.527424,711205.388288,64680.71424,0
38,PENNSYLVANIA,2017,348672,11845.981,PA,42,42,2016,12787085,1192715,120.87653,51599.203,56788.852,5166.9536,1545.65841,4130.361958,659803.406336,726163.8492159999,66070.278144,0
39,RHODE ISLAND,1991,27874,2740.9055,RI,44,44,1990,1005995,121444,111.33256,20316.305,21534.799,2128.0186,112,76.40000000000001,20438.099968,21663.899648,2140.775936,0
39,RHODE ISLAND,1992,28450,3198.594,RI,44,44,1991,1010649,119214,101.91471,20418.662,21508.756,2296.1909,103,91,20636.100608,21737.801728,2320.643072,0
39,RHODE ISLAND,1993,28351,3527.2124,RI,44,44,1992,1012581,115871,103.49789,21328.764,22383.592,2371.2168,104.8,100,21597.100032,22665.199616,2401.049088,0
39,RHODE ISLAND,1994,26735,3804.0022,RI,44,44,1993,1015112,111971,107.37731,22179.623,23215.566,2453.5518,109,101.7,22514.80064,23566.399488,2490.629888,0
39,RHODE ISLAND,1995,25843,4155.8643,RI,44,44,1994,1015960,107008,113.68558,22728.256,23971.121,2592.4878,115.5,107.4,23090.999296,24353.69984,2633.863936,0
39,RHODE ISLAND,1996,25117,4339.6904,RI,44,44,1995,1017002,101794,116.02731,23917.652,25122.666,2665.3528,118,109,24324.3008,25549.801472,2710.669056,0
39,RHODE ISLAND,1997,24774,4387.6646,RI,44,44,1996,1020893,97599,121.16843,24656.941,25912.313,2856.269,123.7,108.7,25172.099072,26453.69856,2915.94496,0
39,RHODE ISLAND,1998,24730,4496.563,RI,44,44,1997,1025353,96813,126.00539,25975.25,28214.576,3003.0066,129.2,111.2,26633.79968,28929.900544,3079.141888,0
39,RHODE ISLAND,1999,24785,4486.5845,RI,44,44,1998,1031155,99907,133.92749,27552.018,29791.738,3100.6775,138.1,111.2,28410.400768,30719.899648,3197.278976,0
39,RHODE ISLAND,2000,25402,4830.3281,RI,44,44,1999,1040402,103074,146.1935,28596.063,31041.367,3279.8428,152.1,122.7,29751.400448,32295.499776,3412.355072,0
39,RHODE ISLAND,2001,25622,5096.6592,RI,44,44,2000,1050268,107167,158.00119,30514.973,32864.371,3604.0439,165.9436,130.586601,32048.900096,34516.39808,3785.211904,0
39,RHODE ISLAND,2002,26677,5244.6606,RI,44,44,2001,1057142,109990,167.87968,31910.188,34046.609,3426.45,177.472666,139.911817,33733.599232,35992.100864,3622.244096,0
39,RHODE ISLAND,2003,26887,5715.1572,RI,44,44,2002,1065995,112756,161.86407,32958.316,35771.371,3575.1318,172.546294,153.663438,35133.39904,38132.10112,3811.072768,0
39,RHODE ISLAND,2004,27815,6181.7598,RI,44,44,2003,1071342,113403,165.31071,34511.852,37590.984,3922.4319,177.104304,171.945645,36973.99808,40272.801792,4202.266112,0
39,RHODE ISLAND,2005,28117,6773.0591,RI,44,44,2004,1074579,115173,167.89566,36207.484,40244.227,4187.3364,180.417154,190.438106,38907.8016,43245.600768,4499.623936,0
39,RHODE ISLAND,2006,28092,7342.0825,RI,44,44,2005,1067916,115595,173.67741,37219.688,42290.215,4382.3486,185.472885,206.253785,39747.497984,45162.397696,4679.980032,0
39,RHODE ISLAND,2007,28926,7965.9917,RI,44,44,2006,1063096,116788,178.15128,39236.063,44880.051,4502.0615,189.391902,230.42427,41711.702016,47711.801344,4786.123776,0
39,RHODE ISLAND,2008,30120,6707.52,RI,44,44,2007,1057315,117090,173.44991,41042.262,45251.984,4609.5894,183.391185,202.030502,43394.60096,47845.60128,4873.787904,0
39,RHODE ISLAND,2009,30120,6707.52,RI,44,44,2008,1055003,118410,173.83002,41754.859,44651.816,4517.2822,183.391185,202.030502,44051.501056,47107.801088,4765.746176,0
39,RHODE ISLAND,2010,32071,7611.8398,RI,44,44,2009,1053646,120362,145.30884,40765.688,45462.52,4566.1284,153.104074,244.11931,42952.6016,47901.401088,4811.082752,0
39,RHODE ISLAND,2011,31724,7973.5811,RI,44,44,2010,1053169,120251,150.44482,42976.008,47069.18,4823.8633,158.443823,252.953891,45261.000704,49571.79904,5080.34304,0
39,RHODE ISLAND,2012,31729,8156.2593,RI,44,44,2011,1052154,120643,166.97501,44733.945,47688.738,4969.6479,175.683425,258.789949,47067.000832,50175.8976,5228.834816,0
39,RHODE ISLAND,2013,31699,8610.5039,RI,44,44,2012,1052761,120491,148.71686,46364.082,49053.867,5131.4194,156.563306,272.94437,48810.299392,51641.99936,5402.15808,0
39,RHODE ISLAND,2014,31506,8577.5938,RI,44,44,2013,1052784,118552,153.01268,46327.355,50542.086,5180.8213,161.089305,270.245659,48772.698112,53209.899008,5454.285824,0
39,RHODE ISLAND,2015,31547,8787.9688,RI,44,44,2014,1054782,117390,159.40363,48221.813,51600.52,5425.7393,168.13607,277.234057,50863.501312,54427.29984,5722.97216,0
39,RHODE ISLAND,2016,30757,9271.252,RI,44,44,2015,1055916,115937,169.08966,50065.535,53753.707,5570.772,178.544483,285.155909,52864.999424,56759.3984,5882.267136,0
39,RHODE ISLAND,2017,30246,9319.5205,RI,44,44,2016,1057566,114522,175.59166,50517.414,54553.473,5556.4863,185.699767,281.87822,53425.50016,57693.896704,5876.350976,0
40,SOUTH CAROLINA,1991,105570,2269.5842,SC,45,45,1990,3501155,410534,129.98567,16108.912,18610.115,1587.0812,455.1,239.6,56399.798272,65156.898816,5556.617216,0
40,SOUTH CAROLINA,1992,111964,2141.7598,SC,45,45,1991,3570404,411896,122.98328,16494.717,19045.547,1590.6107,439.1,239.8,58892.8,68000.29696000001,5679.122944,0
40,SOUTH CAROLINA,1993,118794,2298.0959,SC,45,45,1992,3620464,411038,124.84588,17316.426,19844.971,1740.4879,452,273,62693.49888,71848.001536,6301.373952,0
40,SOUTH CAROLINA,1994,126891,2386.3,SC,45,45,1993,3663314,407799,126.2791,17991.359,20789.453,1801.0129,462.6,302.8,65907.99872,76158.29606399999,6597.676032,0
40,SOUTH CAROLINA,1995,126479,2670.0085,SC,45,45,1994,3705397,400730,130.75522,18866.859,22146.48,1905.1832,484.5,337.7,69909.20089599999,82061.500416,7059.460096,0
40,SOUTH CAROLINA,1996,123261,2861.408,SC,45,45,1995,3748582,394173,130.9295,19765.367,23274.854,1954.9067,490.8,352.7,74092.10163200001,87247.699968,7328.128,0
40,SOUTH CAROLINA,1997,125382,3091.3528,SC,45,45,1996,3796200,387079,138.1118,20755.467,23906.748,2048.2493,524.3,387.6,78791.901184,90754.793472,7775.563776,0
40,SOUTH CAROLINA,1998,127873,3297.0212,SC,45,45,1997,3859696,386809,143.06827,21728.473,25233.334,2173.3047,552.2,421.6,83865.296896,97393.00044800001,8388.295168000001,0
40,SOUTH CAROLINA,1999,130936,2317.8237,SC,45,45,1998,3919235,394102,147.52879,22947.361,26444.6,2313.5063,578.2,303.486575,89936.10137600001,103642.60352,9067.174912,0
40,SOUTH CAROLINA,2000,128067,2567.1438,SC,45,45,1999,3974682,403404,150.09625,23789.123,27738.52,2400.925,596.584845,328.766405,94554.202112,110251.794432,9542.914048000001,0
40,SOUTH CAROLINA,2001,132404,2918.167,SC,45,45,2000,4024223,411181,163.23952,25152.037,28638.273,2360.9285,656.912202,386.37697,101217.40288,115246.800896,9500.902400000001,0
40,SOUTH CAROLINA,2002,136300,3284.075,SC,45,45,2001,4064995,418111,147.7534,25746.848,29348.473,2398.9456,600.616839,447.619415,104660.803584,119301.398528,9751.701504000001,0
40,SOUTH CAROLINA,2003,137267,3606.8218,SC,45,45,2002,4107795,422972,196.71654,26178.619,30225.486,2355.4355,808.071197,495.097611,107536.400384,124160.098304,9675.645952000001,0
40,SOUTH CAROLINA,2004,143071,4216.2202,SC,45,45,2003,4150297,426375,173,26786.01,31404.355,2692.9653,718.001377,603.218854,111169.896448,130337.398784,11176.605696,0
40,SOUTH CAROLINA,2005,142567,4838.2197,SC,45,45,2004,4210921,435193,180.42203,27905.914,32097.514,2802.3892,759.742915,689.770444,117509.603328,135160.09472,11800.639488,0
40,SOUTH CAROLINA,2006,144401,5253.3823,SC,45,45,2005,4270150,436657,193.31947,29171.482,33398.496,2914.219,825.503123,758.59369,124566.601728,142616.592384,12444.151808,0
40,SOUTH CAROLINA,2007,145859,5362.1968,SC,45,45,2006,4357847,440769,202.6964,30891.998,34571.91,3165.6384,883.3198640000001,782.124686,134622.601216,150659.088384,13795.367936,0
40,SOUTH CAROLINA,2008,149541,5442.438,SC,45,45,2007,4444110,451135,212.88106,32263.762,35859.262,2961.8315,946.066836,813.867632,143383.707648,159362.49856,13162.704896,0
40,SOUTH CAROLINA,2009,157467,5312.6743,SC,45,45,2008,4528996,462550,176.64713,32962.25,35726.395,2889.6272,800.034137,836.5708959999999,149285.896192,161804.6976,13087.110144,0
40,SOUTH CAROLINA,2010,171727,5746.8994,SC,45,45,2009,4589872,472254,181.83253,31726.834,34823.543,2867.1924,834.58806,986.897823,145622.106112,159835.602944,13160.046592,0
40,SOUTH CAROLINA,2011,172375,6512.0464,SC,45,45,2010,4635834,477418,165.71861,32456.492,35345.699,2964.6882,768.2439859999999,1122.513957,150462.906368,163856.7936,13743.802368,0
40,SOUTH CAROLINA,2012,173448,7104.1802,SC,45,45,2011,4672744,481484,153.93901,34067.223,36399.855,3052.8386,719.317577,1232.205845,159187.402752,170087.202816,14265.133056,0
40,SOUTH CAROLINA,2013,178240,7200.2021,SC,45,45,2012,4719009,485915,161.94553,35557.785,37163.48,3229.8813,764.222416,1283.364069,167797.506048,175374.794752,15241.838592,0
40,SOUTH CAROLINA,2014,174816,7541.5684,SC,45,45,2013,4765862,485943,160.545,35718.031,38401.215,3262.8555,765.135314,1318.386826,170227.204096,183014.899712,15550.318592,0
40,SOUTH CAROLINA,2015,174643,8261.8369,SC,45,45,2014,4824758,482211,170.27528,37614.941,39781.934,3475.5894,821.537004,1442.871931,181482.995712,191938.199552,16768.877568,0
40,SOUTH CAROLINA,2016,171202,8760.4453,SC,45,45,2015,4892423,476385,178.60156,39494.91,41680.961,3482.4551,873.794368,1499.805702,193225.801728,203920.900096,17037.642752,0
40,SOUTH CAROLINA,2017,167414,9341.2891,SC,45,45,2016,4959822,471514,188.03983,40391.227,42942.551,3565.6936,932.6440270000001,1563.862646,200333.295616,212987.41248,17685.204992,0
41,SOUTH DAKOTA,1991,20062,2013.7573,SD,46,46,1990,697101,68170,94.534363,16474.801,18319.152,1501.2,65.90000000000001,40.4,11484.60032,12770.299904,1046.488,0
41,SOUTH DAKOTA,1992,20952,2085.7197,SD,46,46,1991,703669,68085,99.478592,17006.008,19520.684,1569.1569,70,43.7,11966.600192,13736.09984,1104.16704,0
41,SOUTH DAKOTA,1993,21890,2252.1699,SD,46,46,1992,712801,68333,75.196304,18156.26,20883.107,1662.5525,53.6,49.3,12941.800448,14885.499904,1185.069056,0
41,SOUTH DAKOTA,1994,22917,2295.2393,SD,46,46,1993,722159,69669,107.73251,18736.871,22300.49,1815.974,77.8,52.6,13530.999808,16104.500224,1311.421952,0
41,SOUTH DAKOTA,1995,22765,2367.6697,SD,46,46,1994,730790,70729,107.96535,19961.822,23713.516,1909.5186,78.90000000000001,53.9,14587.899904,17329.600512,1395.457024,0
41,SOUTH DAKOTA,1996,22101,2787.2041,SD,46,46,1995,737925,71890,114.6458,20169.395,24465.631,1949.5966,84.59999999999999,61.6,14883.500032,18053.799936,1438.656,0
41,SOUTH DAKOTA,1997,21375,2984.7954,SD,46,46,1996,742213,72546,118.16015,22156.713,26163.244,1971.8221,87.7,63.8,16444.99968,19418.699776,1463.512064,0
41,SOUTH DAKOTA,1998,20564,3404.0071,SD,46,46,1997,744223,73372,118.7816,22581.672,25529.982,2139.4702,88.40000000000001,70,16805.799936,19000.000512,1592.242944,0
41,SOUTH DAKOTA,1999,20476,3432.3115,SD,46,46,1998,746058,75021,123.71693,24328.002,27055.133,2215.825,92.3,70.280013,18150.100992,20184.69888,1653.133952,0
41,SOUTH DAKOTA,2000,22056,3589.3442,SD,46,46,1999,750412,76696,125.45136,25327.287,28052.324,2312.9001,94.140209,79.166574,19005.9008,21050.800128,1735.628032,0
41,SOUTH DAKOTA,2001,22064,3757.4629,SD,46,46,2000,755844,78009,128.63104,26832.123,30020.348,2448.7815,97.225003,82.904661,20280.899584,22690.699264,1850.896768,0
41,SOUTH DAKOTA,2002,22573,3964.8242,SD,46,46,2001,757972,79716,135.88799,27637.035,31020.672,2429.4407,102.999284,89.49797700000001,20948.099072,23512.80128,1841.447936,0
41,SOUTH DAKOTA,2003,28232,4054.7476,SD,46,46,2002,760020,81213,157.28734,27551.645,34653.691,2512.8162,119.54152,114.473635,20939.800576,26337.499136,1909.790464,0
41,SOUTH DAKOTA,2004,28154,4554.7632,SD,46,46,2003,763729,83126,161.46643,29972.15,35935.523,2639.5857,123.316596,128.234797,22890.600448,27445.000192,2015.928064,0
41,SOUTH DAKOTA,2005,28523,4822.5986,SD,46,46,2004,770396,84773,168.0005,31904.371,38459.313,2730.8293,129.42692,137.55498,24579.00032,29628.901376,2103.820032,0
41,SOUTH DAKOTA,2006,29254,4838.8159,SD,46,46,2005,775493,84665,167.86412,33672.129,39535.367,2889.4856,130.177449,141.554716,26112.499712,30659.39968,2240.775936,0
41,SOUTH DAKOTA,2007,29231,5254.374,SD,46,46,2006,783033,84428,181.6489,35176.809,40737.234,3052.1548,142.237076,153.590612,27544.600576,31898.599424,2389.93792,0
41,SOUTH DAKOTA,2008,29595,5150.7358,SD,46,46,2007,791623,82444,202.43549,38660.699,43836.02,3157.9438,160.252581,152.436029,30604.699648,34701.602816,2499.900928,0
41,SOUTH DAKOTA,2009,31027,5278.0181,SD,46,46,2008,799124,82232,198.87489,40908.922,45885.871,3197.0095,158.925695,163.761059,32691.300352,36668.502016,2554.80704,0
41,SOUTH DAKOTA,2010,32324,6256.707,SD,46,46,2009,807067,81791,199.2706,39395.242,44845.223,3201.5134,160.824726,202.241805,31794.599936,36193.099776,2583.835904,0
41,SOUTH DAKOTA,2011,33313,6627.5059,SD,46,46,2010,816227,81798,196.65089,41160.363,45923.988,3306.8667,160.511768,220.782102,33596.20096,37484.40064,2699.15392,0
41,SOUTH DAKOTA,2012,33540,7384.8872,SD,46,46,2011,823338,82799,177.06274,44625.535,50454.977,3516.4548,145.782491,247.689117,36741.89824,41541.500928,2895.230976,0
41,SOUTH DAKOTA,2013,32945,7803.2788,SD,46,46,2012,832576,83843,188.74759,45232.387,52180.941,3562.1072,157.146708,257.079016,37659.398144,43444.600832,2965.724928,0
41,SOUTH DAKOTA,2014,33659,8163.8813,SD,46,46,2013,842513,84529,195.32549,45232.059,53191.941,3730.708,164.564265,274.788089,38108.598272,44814.901248,3143.170048,0
41,SOUTH DAKOTA,2015,33938,8381.4941,SD,46,46,2014,849455,84430,204.47922,46938.566,54207.109,3876.0454,173.695896,284.451161,39872.200704,46046.498816,3292.52608,0
41,SOUTH DAKOTA,2016,33675,8709.7803,SD,46,46,2015,854036,83778,202.86356,48648.883,55913.688,3972.6416,173.252776,293.301861,41547.89888,47752.302592,3392.779008,0
41,SOUTH DAKOTA,2017,32295,9059.9248,SD,46,46,2016,861542,83563,222.7699,48703.254,56417.566,4318.3516,191.925628,292.590262,41959.899136,48606.101504,3720.441088,0
42,TENNESSEE,1991,144468,1512.4457,TN,47,47,1990,4894492,530901,114.67993,16709.375,19222.977,1426.8644,561.3,218.5,81783.898112,94086.70105600001,6983.776256,0
42,TENNESSEE,1992,152824,1557.347,TN,47,47,1991,4966587,529400,108.16281,17317.506,20377.857,1561.8032,537.2,238,86008.897536,101208.399872,7756.831744,0
42,TENNESSEE,1993,155648,1662.7262,TN,47,47,1992,5049742,528867,120.04574,18625.289,22112.1,1721.701,606.2,258.8,94052.900864,111660.40064,8694.146048000001,0
42,TENNESSEE,1994,155699,1804.7643,TN,47,47,1993,5137584,530974,129.06845,19482.27,23273.117,1771.8585,663.1,281,100091.797504,119567.597568,9103.072255999999,0
42,TENNESSEE,1995,152437,1884.713,TN,47,47,1994,5231438,530424,137.0369,20357.041,24829.732,1798.7646,716.9,287.3,106496.598016,129895.202816,9410.125824000001,0
42,TENNESSEE,1996,153375,1972.2902,TN,47,47,1995,5326936,529312,136.0069,21469.17,25729.838,1875.8328,724.5,302.5,114364.899328,137061.203968,9992.440832,0
42,TENNESSEE,1997,155466,2103.9971,TN,47,47,1996,5416643,526469,135.23135,22301.451,26430.133,1961.7108,732.5,327.1,120799.002624,143162.589184,10625.887232,0
42,TENNESSEE,1998,158340,2242.6423,TN,47,47,1997,5499233,527982,131.58199,23267.428,28078.99,2053.4021,723.6,355.1,127953.002496,154412.908544,11292.136448,0
42,TENNESSEE,1999,159909,2706.4944,TN,47,47,1998,5570045,536497,137.01865,25141.09,30037.174,2109.2041,763.2,432.7928,140036.99712,167308.41088,11748.36224,0
42,TENNESSEE,2000,160751,2751.6724,TN,47,47,1999,5638706,543910,137.78246,25815.248,31180.877,2204.6187,776.9148,442.3341,145564.598272,175819.800576,12431.19616,0
42,TENNESSEE,2001,159838,2598.5374,TN,47,47,2000,5703719,552574,144.10631,27073.475,31844.049,2280.9998,821.9419,415.345,154419.494912,181629.50144,13010.182144,0
42,TENNESSEE,2002,160822,2954.4805,TN,47,47,2001,5750789,563268,147.98138,27536.535,32304.211,2255.9978,851.0097500000001,475.145475,158356.799488,185774.702592,12973.76768,0
42,TENNESSEE,2003,167634,3129.8906,TN,47,47,2002,5795918,567742,149.62875,28095.514,33694.266,2484.3274,867.236,524.6761,162839.298048,195289.202688,14398.957568,0
42,TENNESSEE,2004,169613,3498.4248,TN,47,47,2003,5847812,569833,146.58391,28977.471,34856.406,2555.9368,857.1951800000001,593.378327,169454.7968,203833.704448,14946.637824,0
42,TENNESSEE,2005,170084,3347.6929,TN,47,47,2004,5910809,575572,184.10451,30365.115,36885.066,2705.7441,1088.2066,569.389,179482.394624,218020.593664,15993.136128,0
42,TENNESSEE,2006,169042,3558.0354,TN,47,47,2005,5991057,577652,182.46597,31370.475,38073.316,2877.6758,1093.164,601.4574,187942.305792,228099.407872,17240.32,0
42,TENNESSEE,2007,171845,3458.5493,TN,47,47,2006,6088766,572909,195.5041,32897.488,39448.703,3090.5481,1190.3787,594.3344,200305.098752,240193.912832,18817.624064,0
42,TENNESSEE,2008,173706,3538.9839,TN,47,47,2007,6175727,584262,209.40334,33998.199,39550.391,3076.5005,1293.217791,614.742716,209963.597824,244252.409856,18999.627776,0
42,TENNESSEE,2009,178100,3639.5886,TN,47,47,2008,6247411,589192,211.96466,34830.207,40274.125,2863.0808,1324.230381,648.210752,217598.60736,251609.00608,17886.84288,0
42,TENNESSEE,2010,190286,3814.4219,TN,47,47,2009,6306019,601552,209.01137,34259.617,39730.996,2893.0752,1318.029676,725.83109,216041.79968,250544.406528,18243.786752,0
42,TENNESSEE,2011,201378,4098.3018,TN,47,47,2010,6355882,607314,203.27907,35649.906,40267.551,3001.5825,1292.017813,825.307775,226586.607616,255935.807488,19077.70368,0
42,TENNESSEE,2012,201735,4655.855,TN,47,47,2011,6396281,614511,167.97742,37634.008,41846.051,3123.304,1074.430805,939.2489,240717.692928,267659.10016,19977.529344,0
42,TENNESSEE,2013,196097,5086.293,TN,47,47,2012,6450632,625319,171.38388,39316.008,43983.566,3128.0125,1105.534384,997.4067700000001,253613.09696,283721.793536,20177.657856,0
42,TENNESSEE,2014,190485,5598.6455,TN,47,47,2013,6490795,628053,187.36089,39442.934,45110.637,3118.7527,1216.121099,1066.458036,256016.007168,292803.903488,20243.183616,0
42,TENNESSEE,2015,185316,5945.8892,TN,47,47,2014,6540007,626120,185.01852,40806.289,46453.926,3297.7891,1210.022462,1101.868418,266873.40544,303809.00352,21567.563776,0
42,TENNESSEE,2016,185543,6105.8521,TN,47,47,2015,6590726,619934,191.67232,42593.105,48957.215,3351.6428,1263.259743,1132.898144,280719.491072,322663.579648,22089.75872,0
42,TENNESSEE,2017,185513,6146.7407,TN,47,47,2016,6649404,614477,201.57831,43697.211,50384.32,3435.8733,1340.375606,1140.300318,290560.4096,335025.700864,22846.509056,0
43,TEXAS,1991,612033,1089.4838,TX,48,48,1990,17056755,1892708,133.91762,17455.039,22216.6,1787.4672,2284.2,666.8,297726.312448,378943.111168,30488.389632,0
43,TEXAS,1992,618889,1219.4432,TX,48,48,1991,17398005,1885552,143.76361,17896.904,22621.783,1891.9723,2501.2,754.7,311370.416128,393573.892096,32916.543488,0
43,TEXAS,1993,625718,1387.526,TX,48,48,1992,17759738,1891370,142.87936,18955.572,23446.367,1986.696,2537.5,868.2,336646.012928,416401.32608,35283.202048,0
43,TEXAS,1994,624173,1472.188,TX,48,48,1993,18161612,1918963,147.05193,19623.764,24434.803,2050.9219,2670.7,918.9,356399.18592,443775.418368,37248.049152,0
43,TEXAS,1995,622408,1628.3531,TX,48,48,1994,18564062,1941803,145.66316,20287.24,25640.383,2084.1147,2704.1,1013.5,376613.60128,475989.671936,38689.636352,0
43,TEXAS,1996,619578,1894.8381,TX,48,48,1995,18958751,1965632,149.29781,21246.404,26780.525,2147.01,2830.5,1174,402805.293056,507725.316096,40704.626688,0
43,TEXAS,1997,628214,2128.7332,TX,48,48,1996,19340342,1974461,147.53101,22396.963,28516.172,2252.6367,2853.3,1337.3,433164.910592,551512.5063679999,43566.764032,0
43,TEXAS,1998,631994,2161.571,TX,48,48,1997,19740317,2013010,156.51724,23919.494,30914.219,2346.2302,3089.7,1366.1,472178.393088,610256.4864000001,46315.327488,0
43,TEXAS,1999,644760,2076.7417,TX,48,48,1998,20157531,2077671,155.03883,25502.33,32032.537,2442.342,3125.2,1339,514063.990784,645696.847872,49231.58528,0
43,TEXAS,2000,654039,2651.1079,TX,48,48,1999,20558220,2147089,171.37785,26336.92,33141.75,2540.4211,3523.223613,1733.927909,541440.212992,681335.390208,52226.535424,0
43,TEXAS,2001,667534,2868.6177,TX,48,48,2000,20944499,2213745,177.54276,28135.092,35277.57,2670.238,3718.543981,1914.899853,589275.398144,738871.017472,55926.796288,0
43,TEXAS,2002,704310,2979.7869,TX,48,48,2001,21319622,2283119,196.8979,29338.836,36257.992,2766.4893,4197.788899,2098.693705,625492.885504,773006.6882560001,58980.507648,0
43,TEXAS,2003,766342,2969.2522,TX,48,48,2002,21690325,2340371,187.69017,29185.164,36295.344,2629.2588,4071.060917,2275.462734,633035.6858879999,787257.819136,57029.476352,0
43,TEXAS,2004,799142,2307.7004,TX,48,48,2003,22030931,2386950,194.93929,29772.143,37663.609,2938.54,4294.693959,1844.180359,655908.012032,829764.4031999999,64738.770944,0
43,TEXAS,2005,812696,2579.9495,TX,48,48,2004,22394023,2420595,195.40294,30687.662,40471.559,3087.1567,4375.857793,2096.714563,687220.195328,906321.002496,69133.860864,0
43,TEXAS,2006,820788,2985.4397,TX,48,48,2005,22778123,2434329,226.14069,32744.521,43304.77,3324.7712,5151.06028,2450.413035,745858.727936,986401.34144,75732.04992,0
43,TEXAS,2007,794211,3550.5046,TX,48,48,2006,23359580,2463849,221.25768,35144.035,46460.379,3511.8613,5168.486206,2819.849888,820949.8767359999,1085294.903296,82035.60550400001,0
43,TEXAS,2008,804918,3800.7813,TX,48,48,2007,23831983,2477138,247.23441,36646.297,49453.844,3624.6538,5892.085981,3059.317207,873353.969664,1178583.171072,86382.690304,0
43,TEXAS,2009,861900,3397.835,TX,48,48,2008,24309039,2511528,236.88425,39271.391,50902.668,3547.3389,5758.428218,2928.59385,954649.8048,1237394.915328,86232.39987199999,0
43,TEXAS,2010,896832,3744.5173,TX,48,48,2009,24801761,2548560,265.37573,36711.047,46908.016,3487.75,6581.785758,3358.202985,910498.594816,1163401.363456,86502.34265599999,0
43,TEXAS,2011,979943,3891.2168,TX,48,48,2010,25241648,2582712,251.25822,38276.016,49014.102,3596.365,6342.171469,3813.170718,966149.668864,1237196.734464,90778.18163200001,0
43,TEXAS,2012,1013647,3744.8274,TX,48,48,2011,25644424,2624887,245.93343,41247.078,51910.723,3811.2488,6306.820953,3795.933014,1057757.528064,1331220.578304,97737.27744000001,0
43,TEXAS,2013,1019173,4216.2939,TX,48,48,2012,26078327,2677195,239.94,43416.207,54120.754,3925.5935,6257.233739,4297.132872,1132222.087168,1411378.70848,102372.909056,0
43,TEXAS,2014,1010936,4348.981,TX,48,48,2013,26479279,2711843,261.01471,43798.234,56733.031,4121.0024,6911.481712,4396.541173,1159745.634304,1502249.746432,109121.16736,0
43,TEXAS,2015,1010334,4557.668,TX,48,48,2014,26954436,2744926,248.80589,46327.551,58351.004,4199.1582,6706.422617,4604.766878,1248733.036544,1572818.386944,113185.939456,0
43,TEXAS,2016,1020366,4821.1997,TX,48,48,2015,27454880,2760990,266.56461,46631.09,57128.531,4085.8523,7318.499132,4919.388155,1280251.00288,1568456.966144,112176.586752,0
43,TEXAS,2017,1034453,5042.7539,TX,48,48,2016,27904862,2765722,272.68576,45669.277,56106.074,4223.3403,7609.258708,5216.491783,1274394.836992,1565632.233472,117851.725824,0
44,UTAH,1991,65125,1389.6354,UT,49,49,1990,1731223,202325,156.76779,15009.563,18050.418,1636.5293,271.4,90.5,25984.899072,31249.299456,2833.197056,0
44,UTAH,1992,71674,1471.9424,UT,49,49,1991,1779780,208665,164.1776,15655.868,18823.113,1733.9991,292.2,105.5,27864.000512,33500.99968,3086.137088,0
44,UTAH,1993,75569,1531.0511,UT,49,49,1992,1836799,216830,171.05846,16401.088,19382.797,1835.4617,314.2,115.7,30125.500416,35602.300928,3371.37408,0
44,UTAH,1994,77828,1615.1,UT,49,49,1993,1898404,227781,173.14545,17115.061,20349.408,1929.3995,328.7,125.7,32491.300864,38631.399424,3662.779904,0
44,UTAH,1995,79778,1702.2236,UT,49,49,1994,1960446,241896,184.03975,17933.063,21725.209,2048.8872,360.8,135.8,35156.799488,42591.100928,4016.732928,0
44,UTAH,1996,81638,1817.7809,UT,49,49,1995,2014177,257964,190.20175,19019.33,23208.686,2131.677,383.1,148.4,38308.298752,46746.39872,4293.574912,0
44,UTAH,1997,81318,1770.8257,UT,49,49,1996,2067976,271478,202.37178,20183.455,25153.098,2261.8232,418.5,144,41738.899456,52016.001024,4677.395968,0
44,UTAH,1998,84598,1877.9067,UT,49,49,1997,2119784,284459,201.15257,21287.641,27219.613,2435.5562,426.4,158.867152,45125.20192,57699.700736,5162.852864,0
44,UTAH,1999,85196,1883.3883,UT,49,49,1998,2165960,299136,203.60487,22284.068,28759.256,2524.8831,441,160.457152,48266.399744,62291.398656,5468.795904,0
44,UTAH,2000,87640,1848.5891,UT,49,49,1999,2203482,310471,213.06744,23077.748,29962.85,2665.384,469.490275,162.010353,50851.401728,66022.600704,5873.125888,0
