newid,state,fy,x2,___x1,___y,___x3,___x4,___x5,yfte,x1fte,x3fte,x4fte,x5fte,state_abbrev,state_fips,_merge,fips,statename,fte1000,year,academicyear,state_pop_total,state_pop_1824,y_pop,x3_pop,x4_pop,x5_pop,statefips,ln___x1,ln___y,lnx2,ln___x3,lnstate_pop_total,ln___x1_ln___y,ln___x1_lnx2,ln___x1_ln___x3,ln___x1_lnstate_pop_total,ln___y_lnx2,ln___y_ln___x3,ln___y_lnstate_pop_total,lnx2_ln___x3,lnx2_lnstate_pop_total,ln___x3_lnstate_pop_total,ln___x1_2,ln___y_2,lnx2_2,ln___x3_2,lnstate_pop_total_2,y,x1,x3,x4,x5,MD,_est_fe,_est_re_dk,_est_re,_est_re_dk_year
7,CONNECTICUT,2007,74951,475906270,755099385,189750394880,222889099264,21516146688,10074.574,6349.5654,2531659.3,2973797.5,287069.5,CT,9,3,9,CONNECTICUT,74.950996,2006,2007,3517460,310891,214.67178,53945.289,63366.492,6116.9556,9,19.980732,20.44236,11.22459,25.968975,15.07325,204.22665,112.13776,259.43958,150.58728,114.72855,265.43356,154.06641,145.74556,84.595528,195.71843,199.61482,208.94504,62.995712,337.19385,113.60143,755.099385,475.90627,189750.39488,222889.099264,21516.146688,0,1,1,1,1
7,CONNECTICUT,2008,77088,502751141,829593724,204090195968,237542703104,23115325440,10761.646,6521.7822,2647496.3,3081448.5,299856.34,CT,9,3,9,CONNECTICUT,77.087997,2007,2008,3527270,315199,235.19427,57860.668,67344.633,6553.3188,9,20.035606,20.536448,11.252703,26.041828,15.076035,205.73009,112.72736,260.8819,151.02875,115.54527,267.40332,154.80409,146.52048,84.823067,196.30376,200.71277,210.87283,63.311661,339.08841,113.64341,829.593724,502.751141,204090.195968,237542.703104,23115.32544,0,1,1,1,1
7,CONNECTICUT,2009,80433,545992002,827966248,216865292288,240910909440,21092339712,10293.862,6788.1592,2696222.8,2995175,262234.91,CT,9,3,9,CONNECTICUT,80.432999,2008,2009,3545579,320268,233.52075,61164.988,67946.844,5948.9126,9,20.118114,20.534483,11.295179,26.102543,15.081212,206.55754,113.61886,262.56699,151.70277,115.97034,268.0011,154.84245,147.41646,85.172501,196.82899,202.36926,210.83249,63.790539,340.67139,113.72148,827.966248,545.992002,216865.292288,240910.90944,21092.339712,0,1,1,1,1
7,CONNECTICUT,2010,85033,582739303,889346452,213612101632,236393201664,21413689344,10458.839,6853.0957,2512108.3,2780017.3,251827.98,CT,9,3,9,CONNECTICUT,85.032997,2009,2010,3561807,325143,249.68968,59972.957,66368.898,6012.0298,9,20.18325,20.605997,11.350795,26.087427,15.085778,207.948,114.54797,263.26453,152.24002,116.94722,268.77872,155.42876,148.05652,85.61779,196.77457,203.68179,212.30356,64.420273,340.27692,113.79035,889.346452,582.7393029999999,213612.101632,236393.201664,21413.689344,0,1,1,1,1
7,CONNECTICUT,2011,86281,563016621,864906524,222226006016,237653393408,22762680320,10024.299,6525.3838,2575607.8,2754411.8,263820.31,CT,9,3,9,CONNECTICUT,86.280998,2010,2011,3580171,331211,241.58246,62071.34,66380.461,6357.9868,9,20.148819,20.578133,11.365365,26.126961,15.090921,207.31253,114.49934,263.21371,152.03212,116.939,268.82202,155.27148,148.47122,85.756912,197.13995,202.98746,211.72977,64.585762,341.30905,113.86796,864.906524,563.016621,222226.006016,237653.393408,22762.68032,0,1,1,1,1
7,CONNECTICUT,2012,85683,699881712,772499132,228929404928,236523700224,24963022848,9015.7803,8168.2681,2671818.3,2760450.8,291341.59,CT,9,3,9,CONNECTICUT,85.682999,2011,2012,3591927,337552,215.06538,63734.426,65848.695,6949.7578,9,20.366423,20.465141,11.35841,26.156679,15.094199,208.40086,115.66508,266.35898,153.70741,116.22573,267.65005,154.45245,148.54915,85.723053,197.40706,207.39558,209.41101,64.506737,342.08594,113.91743,772.499132,699.881712,228929.404928,236523.700224,24963.022848,0,1,1,1,1
7,CONNECTICUT,2013,87810,731909952,702560002,233337798656,243800997888,26125481984,8000.9111,8335.1553,2657303.3,2776460.5,297522.84,CT,9,3,9,CONNECTICUT,87.809998,2012,2013,3597705,341889,195.28004,64857.402,67765.703,7261.7075,9,20.411167,20.370241,11.382931,26.175753,15.095807,207.8902,116.16945,267.13882,154.06152,115.93652,266.60321,153.75261,148.97839,85.917267,197.57205,208.30788,207.47336,64.785553,342.58502,113.9417,702.5600020000001,731.909952,233337.798656,243800.997888,26125.481984,0,1,1,1,1
7,CONNECTICUT,2014,88681,842804729,797211892,228470898688,246632005632,26057957376,8989.6582,9503.7803,2576323,2781114.5,293839.25,CT,9,3,9,CONNECTICUT,88.681,2013,2014,3602470,346882,221.29591,63420.625,68461.922,7233.3584,9,20.552246,20.496632,11.392801,26.154675,15.09713,210.62592,117.07383,268.76865,155.13997,116.75703,268.04135,154.72015,148.9875,85.999298,197.43025,211.1974,210.05595,64.897957,342.03351,113.96166,797.211892,842.804729,228470.898688,246632.005632,26057.957376,0,1,1,1,1
7,CONNECTICUT,2015,87403,892649331,885459937,238999093248,248865193984,26607122432,10130.772,10213.028,2734449.5,2847330,304418.88,CT,9,3,9,CONNECTICUT,87.403,2014,2015,3600188,350882,245.94824,66385.172,69125.609,7390.4814,9,20.609705,20.601618,11.378284,26.199726,15.096497,212.29663,117.25154,269.98431,155.56717,117.20554,269.87836,155.50613,149.05397,85.886116,197.76204,212.37997,212.21333,64.732681,343.21283,113.9521,885.459937,892.649331,238999.093248,248865.193984,26607.122432,0,1,1,1,1
7,CONNECTICUT,2016,85705,997100244,977692217,244982300672,260072587264,25904644096,11407.646,11634.097,2858436.5,3034509,302253.59,CT,9,3,9,CONNECTICUT,85.705002,2015,2016,3593862,352349,272.04501,68166.867,72365.766,7208.0239,9,20.720362,20.700705,11.358666,26.224451,15.094738,214.46304,117.67784,271.69006,156.38422,117.5662,271.43231,156.23586,148.93739,85.72805,197.92561,214.6667,214.25958,64.509651,343.86093,113.92556,977.692217,997.100244,244982.300672,260072.587264,25904.644096,0,1,1,1,1
7,CONNECTICUT,2017,90404,1052572485,926530163,249580896256,263696400384,27297173504,10248.774,11642.985,2760728.5,2916866.5,301946.53,CT,9,3,9,CONNECTICUT,90.403999,2016,2017,3587685,352760,258.25293,69566,73500.43,7608.5757,9,20.774504,20.646957,11.412044,26.24305,15.093018,214.46515,118.53977,272.59317,156.77498,117.81199,270.91956,155.81244,149.74341,86.121086,198.04341,215.79001,213.14842,65.117371,344.34882,113.89959,926.530163,1052.572485,249580.896256,263696.400384,27297.173504,0,1,1,1,1
8,DELAWARE,1991,26013,103800000,107000000,14367099904,19928299520,1414780032,4113.3281,3990.3125,552304.63,766090,54387.422,DE,10,3,10,DELAWARE,26.013,1990,1991,669567,76390,159.80476,21457.301,29762.965,2112.9775,10,18.457977,18.488338,10.166351,23.388206,13.414387,170.62866,93.825142,215.84949,123.80122,93.979469,216.20454,124.00486,118.88636,68.187683,156.86922,170.34846,170.90933,51.677349,273.50409,89.972885,107,103.8,14367.099904,19928.29952,1414.780032,0,1,1,1,1
8,DELAWARE,1992,25847,119700000,110200000,15196300288,21745999872,1618279040,4263.5508,4631.0981,587932.88,841335.56,62609.938,DE,10,3,10,DELAWARE,25.847,1991,1992,683080,74953,161.32811,22246.736,31835.217,2369.0916,10,18.6005,18.517807,10.15995,23.444319,13.434367,172.22023,94.490074,218.03802,124.94297,94.07,217.06868,124.38751,119.09656,68.246254,157.4798,172.9893,171.45459,51.612293,274.81805,90.241112,110.2,119.7,15196.300288,21745.999872,1618.27904,0,1,1,1,1
8,DELAWARE,1993,26649,133900000,111600000,15854300160,22907099136,1631828992,4187.7744,5024.5786,594930.38,859585.69,61234.156,DE,10,3,10,DELAWARE,26.649,1992,1993,694925,73282,160.59286,22814.404,32963.41,2348.2087,10,18.712605,18.530432,10.190507,23.486706,13.451559,173.37633,95.345467,219.74872,125.85685,94.417244,217.60941,124.6316,119.67072,68.539101,157.9664,175.08078,171.68845,51.923214,275.81268,90.472221,111.6,133.9,15854.30016,22907.099136,1631.828992,0,1,1,1,1
8,DELAWARE,1994,26515,139900000,111200000,16466799616,23508598784,1760893056,4193.8525,5276.2588,621037.13,886615.06,66411.203,DE,10,3,10,DELAWARE,26.514999,1993,1994,706378,72181,157.42279,23311.598,33280.48,2492.8481,10,18.756439,18.52684,10.185466,23.524612,13.467906,173.74878,95.521538,220.61899,126.30498,94.352249,217.91837,124.75887,119.80457,68.588448,158.41364,175.90201,171.6219,51.871857,276.7037,90.692245,111.2,139.9,16466.799616,23508.598784,1760.893056,0,1,1,1,1
8,DELAWARE,1995,26542,155400000,118800000,17165299712,25637900288,1938716032,4475.9248,5854.8716,646722.19,965937,73043.328,DE,10,3,10,DELAWARE,26.542,1994,1995,717545,70509,165.56453,23922.262,35730.023,2701.8738,10,18.861513,18.592953,10.186483,23.566156,13.483591,175.34561,96.066246,222.24669,127.16046,94.698402,219.08221,125.34988,120.02813,68.675186,158.8782,177.87834,172.84894,51.882221,277.68185,90.903618,118.8,155.4,17165.299712,25637.900288,1938.716032,0,1,1,1,1
8,DELAWARE,1996,26829,168600000,134000000,18172000256,27720900608,2046281984,4994.5952,6284.2446,677326.81,1033243.9,76271.273,DE,10,3,10,DELAWARE,26.829,1995,1996,729734,69225,183.62856,24902.225,37987.68,2804.1477,10,18.943039,18.71335,10.197239,23.623148,13.500436,177.24387,96.583344,223.7471,127.86964,95.412254,221.03412,126.31919,120.44544,68.833588,159.4614,179.41936,175.09474,51.99184,279.02655,91.130882,134,168.6,18172.000256,27720.900608,2046.281984,0,1,1,1,1
8,DELAWARE,1997,27225,176200000,154800000,19433900032,29156499456,2155704064,5685.9502,6471.9927,713825.5,1070945.8,79181.047,DE,10,3,10,DELAWARE,27.225,1996,1997,740977,67676,208.91336,26227.4,39348.723,2909.2725,10,18.987131,18.857645,10.211891,23.690285,13.515725,179.02629,96.947258,224.90527,128.31242,96.28611,223.37149,127.43737,120.9613,69.010559,160.09569,180.25557,177.80539,52.141361,280.61481,91.33741,154.8,176.2,19433.900032,29156.499456,2155.704064,0,1,1,1,1
8,DELAWARE,1998,27401,186800000,143000000,20342300672,32967698432,2393819904,5218.7876,6817.2695,742392.63,1203156.8,87362.5,DE,10,3,10,DELAWARE,27.400999,1997,1998,751487,68067,190.28938,27069.398,43869.953,3185.4441,10,19.045549,18.778355,10.218335,23.735968,13.529809,178.82204,97.3069,226.03227,128.84132,95.941757,222.86121,127.03378,121.27103,69.12606,160.57155,181.36647,176.31331,52.207188,281.69809,91.527863,143,186.8,20342.300672,32967.698432,2393.819904,0,1,1,1,1
8,DELAWARE,1999,29654,188400000,160800000,22502299648,36783198208,2471751936,5422.54,6353.2744,758828.5,1240412.8,83353.07,DE,10,3,10,DELAWARE,29.653999,1998,1999,763335,70499,210.65456,29478.932,48187.492,3238.0959,10,19.054077,18.895672,10.297352,23.836884,13.545452,180.01979,98.103271,227.09491,129.04805,97.287689,225.20697,127.97521,122.72839,69.741142,161.44069,181.52893,178.52321,53.017727,284.09851,91.739639,160.8,188.4,22502.299648,36783.198208,2471.751936,0,1,1,1,1
8,DELAWARE,2000,28960,206100000,166850400,24170199040,40363601920,2618628096,5761.4087,7116.7129,834606.31,1393770.8,90422.242,DE,10,3,10,DELAWARE,28.959999,1999,2000,774990,73303,215.29361,31187.756,52082.738,3378.9185,10,19.143871,18.932608,10.273671,23.908386,13.560605,181.22169,98.338921,228.84953,129.80124,97.253693,226.32405,128.3688,122.81345,69.6586,162.10609,183.24391,179.22182,52.774158,285.80548,91.945007,166.8504,206.1,24170.19904,40363.60192,2618.628096,0,1,1,1,1
8,DELAWARE,2001,28944,215935800,184700000,26663800832,43389399040,2564600576,6381.2881,7460.4683,921220.31,1499081,88605.602,DE,10,3,10,DELAWARE,28.944,2000,2001,786373,75953,234.87581,33907.32,55176.613,3261.303,10,19.190493,19.034243,10.273118,24.006573,13.575187,182.63824,98.573097,230.34898,130.25726,97.770508,228.47346,129.1967,123.31118,69.729744,162.94685,184.1375,181.1512,52.768478,288.15778,92.142845,184.7,215.9358,26663.800832,43389.39904,2564.600576,0,1,1,1,1
8,DELAWARE,2002,26775,215100000,185400000,29402400768,46448300032,2687098112,6924.3696,8033.6133,1098128.9,1734763.8,100358.48,DE,10,3,10,DELAWARE,26.775,2001,2002,795699,78530,233.00269,36951.664,58374.211,3377.0283,10,19.186613,19.038027,10.195224,24.104342,13.586976,182.63763,97.805908,231.24034,130.34402,97.04847,229.44955,129.33461,122.87458,69.261131,163.75255,184.06306,181.22324,51.971294,290.50964,92.302956,185.4,215.1,29402.400768,46448.300032,2687.098112,0,1,1,1,1
8,DELAWARE,2003,31028,241371155,172991541,30386800640,45757898752,2597286144,5575.3364,7779.1401,979334.81,1474729.3,83707.82,DE,10,3,10,DELAWARE,31.028,2002,2003,806169,80679,214.58472,37692.844,56759.684,3221.7639,10,19.301846,18.968754,10.342646,24.137274,13.600049,183.06598,99.816078,232.94696,131.25302,98.093552,228.927,128.98799,124.82163,70.330246,164.13405,186.28062,179.90681,53.485161,291.30399,92.480667,172.991541,241.371155,30386.80064,45757.898752,2597.286144,0,1,1,1,1
8,DELAWARE,2004,29546,248666292,182592016,31094599680,47761600512,2994328064,6179.9233,8416.2422,1052413.1,1616516.6,101344.62,DE,10,3,10,DELAWARE,29.546,2003,2004,818003,82204,223.21681,38012.82,58388.051,3660.5344,10,19.331623,19.022764,10.293704,24.160299,13.614621,183.87045,99.497002,233.5289,131.59636,97.907349,229.79784,129.49387,124.34949,70.072441,164.46666,186.85582,180.93279,52.980171,291.86005,92.678955,182.592016,248.666292,31094.59968,47761.600512,2994.328064,0,1,1,1,1
8,DELAWARE,2005,30541,262393757,193947638,32376700928,51449397248,3277387008,6350.4023,8591.5244,1060106.1,1684601,107311.05,DE,10,3,10,DELAWARE,30.541,2004,2005,830803,82812,233.446,38970.371,61927.313,3944.8425,10,19.385357,19.083099,10.326825,24.200705,13.630148,184.96634,100.0946,234.56964,132.11264,98.533913,230.91223,130.05273,124.95822,70.378075,164.9296,187.89603,182.08234,53.321659,292.83704,92.890465,193.947638,262.393757,32376.700928,51449.397248,3277.387008,0,1,1,1,1
8,DELAWARE,2006,31269,313441019,206268466,33303099392,52154101760,3618436096,6596.5801,10024.018,1065051.6,1667917.1,115719.59,DE,10,3,10,DELAWARE,31.268999,2005,2006,845150,83750,244.06137,39404.957,61709.875,4281.4131,10,19.563122,19.14469,10.350383,24.228916,13.647269,187.26495,101.2429,236.99661,133.49159,99.077431,231.92754,130.63637,125.38928,70.627228,165.32927,191.35786,183.25957,53.565212,293.5202,93.123978,206.268466,313.441019,33303.099392,52154.10176,3618.436096,0,1,1,1,1
8,DELAWARE,2007,31269,336675056,221922783,35265499136,55067398144,3658384896,7097.2139,10767.056,1127810.3,1761086,116997.18,DE,10,3,10,DELAWARE,31.268999,2006,2007,859268,84759,258.26959,41041.328,64086.406,4257.5596,10,19.634628,19.21784,10.350383,24.286171,13.663836,188.66757,101.61296,238.42497,134.14218,99.456001,233.36388,131.29471,125.68559,70.712967,165.92113,192.75931,184.66269,53.565212,294.90906,93.350212,221.922783,336.675056,35265.499136,55067.398144,3658.384896,0,1,1,1,1
8,DELAWARE,2008,31619,349865514,227048530,36340600832,56278499328,3712421120,7180.7627,11065.04,1149328,1779895,117411.09,DE,10,3,10,DELAWARE,31.618999,2007,2008,871749,86897,260.45172,41687,64558.145,4258.5894,10,19.673059,19.240675,10.361513,24.316202,13.678257,189.26147,101.92133,239.18704,134.54659,99.681252,233.93007,131.58945,125.97633,70.863716,166.30164,193.51463,185.10179,53.680477,295.63885,93.547356,227.04853,349.865514,36340.600832,56278.499328,3712.42112,0,1,1,1,1
8,DELAWARE,2009,32417,379767784,230633155,35993198592,54787497984,3594071040,7114.5742,11715.081,1110318.6,1690085.4,110869.95,DE,10,3,10,DELAWARE,32.417,2008,2009,883874,88587,260.93442,40722.094,61985.645,4066.2708,10,19.75507,19.256338,10.386438,24.306597,13.69207,190.20515,102.59241,240.08926,135.2439,100.00239,234.02803,131.82956,126.22948,71.105919,166.40381,195.13139,185.40327,53.939053,295.40533,93.736389,230.633155,379.767784,35993.198592,54787.497984,3594.07104,0,1,1,1,1
8,DELAWARE,2010,33570,426590796,228906260,36284198912,56871198720,3580273920,6818.7744,12707.501,1080851.9,1694107.8,106650.99,DE,10,3,10,DELAWARE,33.57,2009,2010,891730,89792,256.69907,40689.668,63776.254,4014.9753,10,19.871336,19.248823,10.421388,24.314648,13.700919,191.24992,103.54345,241.58226,136.12778,100.29972,234.01418,131.86328,126.69618,71.391296,166.56651,197.435,185.25859,54.302662,295.60104,93.85759,228.90626,426.590796,36284.198912,56871.19872,3580.27392,0,1,1,1,1
8,DELAWARE,2011,34648,468051904,198939300,36725698560,57447399424,4072251904,5741.7256,13508.771,1059965.9,1658029.3,117532.09,DE,10,3,10,DELAWARE,34.647999,2010,2011,899712,91002,221.11443,40819.395,63850.875,4526.1729,10,19.96409,19.108511,10.452995,24.326742,13.70983,190.74202,104.34227,242.83064,136.85214,99.87059,232.4239,130.98723,127.14366,71.654396,166.75775,199.28246,182.5676,54.632557,295.8952,93.979721,198.9393,468.051904,36725.69856,57447.399424,4072.251904,0,1,1,1,1
8,DELAWARE,2012,34672,533000003,201555666,39825600512,60357398528,4195787008,5813.2114,15372.635,1148638.6,1740811,121013.7,DE,10,3,10,DELAWARE,34.672001,2011,2012,907884,92137,222.00597,43866.398,66481.398,4621.501,10,20.094032,19.121576,10.453688,24.407776,13.718872,192.11479,105.02837,245.22531,137.83372,99.945496,233.35757,131.16322,127.57563,71.706406,167.42358,201.88507,182.81734,54.639793,297.86975,94.103729,201.555666,533.000003,39825.600512,60357.398528,4195.787008,0,1,1,1,1
8,DELAWARE,2013,34715,559488627,202886697,40338399232,61975801856,4266923008,5844.3525,16116.625,1161987.6,1785274.4,122912.95,DE,10,3,10,DELAWARE,34.715,2012,2013,916868,93100,221.28233,43995.863,67595.117,4653.8027,10,20.142534,19.128159,10.454927,24.42057,13.728719,192.64479,105.29436,245.94609,138.26559,99.991753,233.56027,131.30255,127.65765,71.76638,167.63158,202.86084,182.94322,54.652756,298.18213,94.238861,202.886697,559.488627,40338.399232,61975.801856,4266.923008,0,1,1,1,1
8,DELAWARE,2014,35657,593521558,216749517,40949399552,60666101760,4124540928,6078.7368,16645.303,1148425.3,1701379.9,115672.69,DE,10,3,10,DELAWARE,35.657001,2013,2014,925114,92009,234.29492,44264.164,65576.891,4458.4136,10,20.201584,19.194252,10.481701,24.435602,13.737672,193.87715,105.87348,246.81894,138.76137,100.59421,234.51155,131.84216,128.06334,71.997086,167.84415,204.052,184.20966,54.933025,298.54932,94.361816,216.749517,593.521558,40949.399552,60666.10176,4124.540928,0,1,1,1,1
8,DELAWARE,2015,36742,616104774,215044321,42888298496,66891001856,4502253056,5852.8203,16768.406,1167282.6,1820559.6,122536.96,DE,10,3,10,DELAWARE,36.742001,2014,2015,934805,89923,230.0419,45879.406,71556.102,4816.2485,10,20.238928,19.186356,10.511676,24.481865,13.748094,194.15564,106.37253,247.74335,139.12334,100.84038,234.85889,131.88791,128.67271,72.257751,168.28949,204.8071,184.05812,55.247665,299.68085,94.505035,215.044321,616.104774,42888.298496,66891.001856,4502.253056,0,1,1,1,1
8,DELAWARE,2016,36472,637053033,219180525,45150699520,70969401344,4532143104,6009.5562,17466.906,1237955.1,1945859.9,124263.63,DE,10,3,10,DELAWARE,36.472,2015,2016,944107,87442,232.15645,47823.711,75170.93,4800.4551,10,20.272364,19.205406,10.5043,24.533272,13.757995,194.66949,106.4735,248.67371,139.45354,100.86967,235.58572,132.11394,128.85243,72.259056,168.76431,205.48436,184.42381,55.170162,300.9407,94.641205,219.180525,637.053033,45150.69952,70969.401344,4532.143104,0,1,1,1,1
8,DELAWARE,2017,35554,632084404,224940884,46042099712,69549703168,4676217856,6326.7393,17778.152,1294990.8,1956171,131524.38,DE,10,3,10,DELAWARE,35.554001,2016,2017,952698,85739,236.10933,48328.117,73002.883,4908.3945,10,20.264534,19.231348,10.478808,24.552822,13.767054,194.85715,106.17409,248.77576,139.49147,100.7608,236.09193,132.3795,128.64217,72.131157,169.01001,205.32567,184.92238,54.902714,301.42053,94.765884,224.940884,632.0844039999999,46042.099712,69549.70316799999,4676.217856,0,1,1,1,1
9,FLORIDA,1991,371517,340300000,1408000000,257571405824,256589299712,24296704000,3789.8669,915.97424,693296.44,690652.94,65398.633,FL,12,3,12,FLORIDA,371.517,1990,1991,13033307,1213204,108.03091,19762.553,19687.199,1864.201,12,19.645338,21.065435,12.82535,26.274563,16.383018,206.91879,125.97916,258.08633,160.92497,135.08578,276.74255,172.55771,168.49023,105.05898,215.22832,192.96965,221.87628,82.244797,345.17633,134.20164,1408,340.3,257571.405824,256589.299712,24296.704,0,1,1,1,1
9,FLORIDA,1992,386611,421700000,1362300000,268375195648,267669094400,25924501504,3523.697,1090.7605,694173.75,692347.31,67055.781,FL,12,3,12,FLORIDA,386.61099,1991,1992,13369798,1208910,101.89384,20073.242,20020.43,1939.0347,12,19.859804,21.03244,12.865174,26.315651,16.408508,208.85007,127.74992,261.31183,162.93488,135.293,276.74118,172.55548,169.27773,105.54916,215.90028,197.20592,221.18176,82.756355,346.25674,134.61957,1362.3,421.7,268375.195648,267669.0944,25924.501504,0,1,1,1,1
9,FLORIDA,1993,391434,475900000,1362000000,284266004480,284672589824,28094982144,3479.5137,1215.786,726216.94,727255.63,71774.508,FL,12,3,12,FLORIDA,391.43399,1992,1993,13650553,1203810,99.776176,20824.504,20854.289,2058.157,12,19.980719,21.032221,12.877572,26.373177,16.429291,210.11945,128.65157,263.47751,164.13452,135.42197,277.34323,172.77223,169.81123,105.78469,216.64629,199.61456,221.17715,82.915932,347.77222,134.9608,1362,475.9,284266.00448,284672.589824,28094.982144,0,1,1,1,1
9,FLORIDA,1994,396520,508600000,1439200000,301392592896,304402989056,30499328000,3629.5774,1282.6592,760094.31,767686.38,76917.5,FL,12,3,12,FLORIDA,396.51999,1993,1994,13927185,1201031,103.33746,21640.596,21856.75,2189.9133,12,20.047173,21.087353,12.890482,26.431679,16.449354,211.3709,129.20886,264.94022,164.88152,135.91307,278.68707,173.43666,170.35854,106.02005,217.39203,200.94456,222.33823,83.08226,349.31683,135.29062,1439.2,508.6,301392.592896,304402.989056,30499.328,0,1,1,1,1
9,FLORIDA,1995,403791,476300000,1570000000,317674913792,327167410176,31905996800,3888.1501,1179.5707,786731.06,810239.5,79016.117,FL,12,3,12,FLORIDA,403.79099,1994,1995,14239444,1200973,110.25711,22309.502,22976.137,2240.6772,12,19.981558,21.174341,12.908652,26.484295,16.471527,211.54816,128.9675,264.59872,164.56339,136.66611,280.39374,174.38687,170.93828,106.31261,218.11839,199.63133,224.17636,83.31665,350.70892,135.65561,1570,476.3,317674.913792,327167.410176,31905.9968,0,1,1,1,1
9,FLORIDA,1996,406122,482800000,1653100000,341583495168,346951188480,33556992000,4070.4517,1188.8053,841085.94,854302.88,82627.859,FL,12,3,12,FLORIDA,406.12201,1995,1996,14537875,1204198,113.70988,23496.109,23865.33,2308.2461,12,19.995113,21.225918,12.914409,26.556858,16.492268,212.20732,129.11253,265.50369,164.88239,137.06009,281.84683,175.03175,171.48306,106.49394,218.99141,199.90228,225.26979,83.390976,352.63336,135.99745,1653.1,482.8,341583.495168,346951.18848,33556.992,0,1,1,1,1
9,FLORIDA,1997,402441,518100000,1847100000,363906793472,370912493568,35633025024,4589.7412,1287.3937,904248.81,921656.81,88542.234,FL,12,3,12,FLORIDA,402.44101,1996,1997,14853360,1209097,124.3557,24499.965,24971.623,2398.9875,12,20.06568,21.336884,12.905304,26.620163,16.513737,214.06953,129.47685,267.07584,165.67967,137.67949,283.99567,176.17584,171.77065,106.5574,219.79918,201.31575,227.6313,83.273438,354.31653,136.35175,1847.1,518.1,363906.793472,370912.493568,35633.025024,0,1,1,1,1
9,FLORIDA,1998,403535,575200000,1992100000,385402011648,401722998784,37955178496,4936.6226,1425.403,955064.63,995509.69,94056.719,FL,12,3,12,FLORIDA,403.535,1997,1998,15186304,1230243,131.17741,25378.262,26452.98,2499.3032,12,20.170229,21.412455,12.908018,26.677553,16.535904,215.94705,130.17883,269.04617,166.76648,138.19618,285.61594,177.03714,172.17717,106.72288,220.56873,203.41907,229.24661,83.308464,355.84592,136.71806,1992.1,575.2,385402.011648,401722.998784,37955.178496,0,1,1,1,1
9,FLORIDA,1999,395610,718791798,2029400000,415875497984,430064173056,40244932608,5129.7993,1816.9202,1051226,1087091.3,101728.8,FL,12,3,12,FLORIDA,395.60999,1998,1999,15486559,1263093,131.04266,26853.965,27770.156,2598.7007,12,20.393082,21.431005,12.888185,26.753653,16.555483,218.52213,131.4149,272.79471,168.80865,138.10338,286.67883,177.40033,172.403,106.68506,221.45982,207.93889,229.644,83.05265,357.87897,137.04201,2029.4,718.791798,415875.497984,430064.173056,40244.932608,0,1,1,1,1
9,FLORIDA,2000,404417,741286997,2271458821,436186087424,458318577664,41936683008,5616.6255,1832.9768,1078555.3,1133282.1,103696.64,FL,12,3,12,FLORIDA,404.41699,1999,2000,15759421,1299032,144.13339,27677.799,29082.197,2661.0547,12,20.423899,21.543688,12.910202,26.801334,16.572948,220.00305,131.83833,273.69388,169.24211,139.06668,288.6998,178.52121,173.00533,106.98006,222.08856,208.56783,232.06525,83.336655,359.15576,137.33131,2271.458821,741.286997,436186.087424,458318.577664,41936.683008,0,1,1,1,1
9,FLORIDA,2001,420957,817660516,2674601779,472238587904,489488089088,42119872512,6353.6221,1942.3849,1121821.5,1162798.3,100057.42,FL,12,3,12,FLORIDA,420.957,2000,2001,16047515,1341695,166.66766,29427.521,30502.424,2624.6975,12,20.521957,21.707066,12.950286,26.880751,16.591064,222.73573,132.88261,275.82281,170.24055,140.55635,291.7511,180.07166,174.0567,107.42951,222.99013,210.57536,235.59834,83.85495,361.28738,137.63171,2674.601779,817.660516,472238.587904,489488.089088,42119.872512,0,1,1,1,1
9,FLORIDA,2002,442010,927176999,2623736626,496337190912,516689592320,44840448000,5935.9214,2097.6379,1122909.4,1168954.5,101446.68,FL,12,3,12,FLORIDA,442.01001,2001,2002,16356966,1401785,160.40485,30344.086,31588.352,2741.3672,12,20.647655,21.687866,12.999087,26.930521,16.610165,223.90179,134.20033,278.02606,171.48048,140.96123,292.03278,180.11951,175.0361,107.95849,223.66019,213.16284,235.18178,84.488136,362.6265,137.94879,2623.736626,927.176999,496337.190912,516689.59232,44840.448,0,1,1,1,1
9,FLORIDA,2003,476654,1000963320,2774468127,512812515328,548540317696,46335062016,5820.7173,2099.9788,1075859,1150814.5,97209.008,FL,12,3,12,FLORIDA,476.65399,2002,2003,16689370,1456250,166.24164,30726.895,32867.648,2776.3218,12,20.724228,21.743725,13.074546,26.963177,16.630283,225.31096,135.47993,279.39551,172.32489,142.14467,293.13995,180.80215,176.26564,108.7167,224.20264,214.74681,236.39479,85.471878,363.50644,138.28316,2774.468127,1000.96332,512812.515328,548540.317696,46335.062016,0,1,1,1,1
9,FLORIDA,2004,499972,812769521,2797348226,539102806016,583725678592,53789454336,5595.0098,1625.6301,1078266,1167516.8,107584.93,FL,12,3,12,FLORIDA,499.97198,2003,2004,17004085,1513146,164.51036,31704.311,34328.555,3163.3254,12,20.515959,21.751938,13.122308,27.013172,16.648964,223.13094,134.60837,277.10056,170.78473,142.71782,293.79443,181.07361,177.23758,109.23641,224.87067,210.45229,236.57339,86.097481,364.85574,138.59399,2797.348226,812.7695210000001,539102.806016,583725.678592,53789.454336,0,1,1,1,1
