STU_ID,X1SEX,X1RACE,X1SES,X1SESQ5,EarnHr
15628,1,5,1.2497,5,9
15631,1,3,1.3248,5,0
15635,1,8,1.3658,5,8
15636,1,2,.0363,3,0
15639,1,8,.1186,4,9
15641,1,8,-.5628,2,0
15660,1,8,1.2651,5,0
15667,2,8,1.8741,5,8
15669,1,8,.3412,4,8
15670,2,2,-1.2676,1,15
15672,1,8,.1029,4,7
15674,1,2,.1972,4,6
15678,1,3,-.1449,3,0
15679,1,8,.4689,4,0
15685,1,8,-.3372,3,7
15689,2,8,1.0808,5,9
15690,2,8,1.1217,5,0
15691,1,8,-.5610000000000001,2,10
15692,2,8,.9359,5,0
15693,2,8,-.5318000000000001,2,0
15694,2,2,-.3131,3,15
15698,2,8,-.1939,3,9
15702,2,3,-.3118,3,8
15707,2,8,.1032,4,10
15708,1,3,-.3653,2,0
15710,2,8,.2802,4,8
15716,2,5,-.4293,2,10
15719,1,8,.8994,5,9
15722,2,5,-1.0772,1,0
15724,1,8,-.7839,1,0
15733,1,3,-.3535,2,8
15735,1,2,.3848,4,0
15741,1,8,1.3476,5,0
15744,1,6,.337,4,0
15747,1,8,.9079,5,9
15748,1,1,1.5634,5,0
15750,2,5,-.5863,2,0
15755,1,8,.0153,3,8
15762,1,8,.6389,5,10
15763,1,6,-.0479,3,0
15764,2,8,.2357,4,9
15766,2,8,.2512,4,15
15768,2,8,.5885,5,10
15769,2,5,.5433,5,8
15771,1,8,-.6659,2,8
15772,2,2,.4746,4,0
15777,1,8,-.873,1,10
15778,2,8,-1.0862,1,0
15782,1,6,.7533,5,8
15784,2,8,-.2648,3,9
15785,2,8,1.9867,5,6
15789,2,8,.5964,5,9
15792,1,5,.8351,5,9
15795,1,4,.2987,4,8
15796,2,5,-.0367,3,7
15801,1,8,.1958,4,10
15804,1,8,.4506,4,10
15807,2,8,-.6524,2,8
15818,1,8,.2658,4,9
15819,1,8,.7131999999999999,5,0
15821,1,5,-1.1304,1,0
15822,2,8,-.4512,2,8
15823,2,8,.0901,4,12.5
15830,1,8,-.0389,3,8
15834,1,8,.1039,4,0
15842,1,8,.3497,4,8
15843,1,2,1.9265,5,8
15857,2,5,.9563,5,0
15863,1,5,.1807,4,6
15864,1,3,.1269,4,12.5
15867,2,3,-.4722,2,0
15869,2,8,.9752,5,9
15875,2,8,.1741,4,15
15877,1,8,-.2641,3,9
15880,2,8,.2582,4,8
15883,1,8,1.4248,5,0
15884,1,2,1.9922,5,0
15889,1,6,-.1735,3,10
15891,2,8,.7604,5,7
15897,2,6,-.3458,2,7
15900,2,5,-.1144,3,0
15903,2,2,.364,4,0
15908,2,8,-.8278,1,8
15915,1,8,-.6319,2,0
15917,1,3,-.8283,1,0
15918,1,8,-.5381,2,12.5
15920,2,6,1.2062,5,6
15921,2,8,-.4122,2,20
15934,2,8,.0027,3,7
15935,1,8,-.2178,3,15
15936,2,5,-1.0343,1,9
15938,1,8,1.2149,5,0
15939,2,8,-.6116,2,8
15940,1,8,.112,4,0
15942,2,8,1.8487,5,8
15946,1,8,1.6189,5,0
15947,1,8,.526,4,6
15948,2,8,-.4046,2,0
15953,1,2,-.9069,1,0
15955,2,8,-.5981,2,7
15956,2,2,1.8394,5,0
15957,2,8,.7393999999999999,5,12.5
15960,1,8,-.251,3,8
15970,1,8,-.3312,3,8
15971,1,8,-.0527,3,8
15981,1,8,-.7219,1,0
15982,2,8,.1151,4,8
15988,1,5,.1192,4,0
15990,1,3,.1681,4,0
15993,2,5,-.0972,3,0
15995,1,2,.5642,5,0
15998,1,1,-1.5209,1,0
16008,2,8,.1553,4,7
16020,1,8,.0027,3,8
16021,1,8,.7605,5,0
16022,1,6,1.3935,5,8
16023,2,8,-.9271,1,0
16030,1,3,.3171,4,7
16032,2,8,1.0583,5,10
16037,2,8,.0518,4,9
16046,1,4,-.7339,1,15
16057,1,8,.2582,4,10
16058,1,8,-.9520999999999999,1,7
16059,2,4,1.2607,5,0
16060,1,8,-.5434,2,9
16062,2,2,1.1733,5,0
16064,2,8,-.0685,3,0
16065,2,8,-.7732,1,8
16069,2,8,-1.43,1,10
16071,2,6,-.7735,1,8
16075,1,8,-.4834,2,8
16076,1,8,.4345,4,8
16079,1,5,-.1265,3,8
16080,2,6,.944,5,15
16081,2,2,-.7997,1,0
16083,2,2,1.4754,5,8
16086,1,3,-.3737,2,7
16090,1,2,1.45,5,0
16094,2,8,.4473,4,0
16096,2,8,-.1026,3,9
16097,2,3,.6195000000000001,5,7
16098,1,8,2.4765,5,0
16099,2,3,1.202,5,0
16100,2,8,-.2571,3,0
16105,2,8,.2257,4,8
16106,2,8,-.358,2,10
16108,2,6,.1079,4,9
16112,1,8,-.1175,3,9
16114,2,3,.4466,4,8
16115,2,3,.0172,3,6
16122,1,8,.9862,5,12.5
16130,2,8,.6136,5,8
16133,2,8,-.652,2,0
16139,1,8,1.7087,5,12.5
16144,1,8,.9062,5,8
16145,1,8,-1.0096,1,8
16148,2,6,.1832,4,6
16149,1,6,.0233,3,15
16150,2,8,.9432,5,0
16160,1,6,.5189,4,0
16163,2,8,1.4279,5,12.5
16168,1,5,-.0289,3,9
16170,2,5,.0568,4,15
16176,2,8,.5291,4,7
16177,2,8,.3498,4,7
16179,2,3,-1.1153,1,0
16181,1,8,1.0645,5,0
16183,2,8,-.4593,2,8
16187,2,5,-.271,3,8
16188,2,8,.9209000000000001,5,0
16189,1,8,.4459,4,0
16191,1,8,1.5576,5,9
16192,1,8,1.1937,5,7
16193,2,8,-.5628,2,8
16196,2,8,.4656,4,7
16201,1,8,.1072,4,15
16204,2,8,1.7061,5,9
16215,2,8,-.1521,3,7
16218,2,5,-.3915,2,8
16221,1,8,-.2406,3,8
16222,2,8,-.8391,1,0
16223,2,8,1.388,5,12.5
16225,1,1,-.3001,3,9
16227,2,8,.8504,5,7
16230,1,5,.7226,5,8
16231,1,8,1.1474,5,9
16232,1,8,-.6423,2,10
16234,1,3,.315,4,0
16236,1,2,1.5475,5,0
16237,1,8,-.1853,3,15
16238,2,8,.5648,5,0
16242,2,8,.056,4,8
16243,1,3,-.1774,3,10
16245,2,8,.8489,5,12.5
16249,2,8,.4895,4,9
16253,2,8,-.0655,3,8
16256,2,8,-.7701,1,10
16257,1,8,1.0269,5,0
16269,2,8,-.4328,2,25
16275,1,8,.2936,4,8
16278,1,8,.334,4,0
16279,1,8,-.2324,3,9
16282,1,8,.1814,4,20
16284,2,8,.8162,5,0
16285,1,8,-.1707,3,6
16289,1,8,-.1774,3,9
16291,2,3,1.5667,5,0
16294,2,5,.101,4,12.5
16295,2,8,.896,5,0
16297,2,8,.6692,5,10
16299,1,8,.7927999999999999,5,8
16302,2,8,-.8371,1,0
16308,1,8,-.1231,3,8
16309,2,8,.8110000000000001,5,0
16312,1,2,1.1706,5,0
16317,1,2,1.8251,5,0
16321,1,6,-.0138,3,10
16324,2,8,-.2066,3,10
16337,2,8,-.251,3,8
16339,2,3,-.3977,2,25
16344,1,8,1.179,5,7
16346,2,8,.9598,5,10
16360,2,2,-.6212,2,0
16361,1,8,-1.43,1,10
16369,2,8,-.735,1,0
16370,2,2,.0835,4,0
16371,1,2,.134,4,0
16372,1,3,.5518,5,10
16374,1,8,-.4293,2,10
16375,2,5,-1.0134,1,6
16377,2,8,1.009,5,8
16379,2,3,2.1636,5,12.5
16380,1,8,.3821,4,10
16383,2,8,.3497,4,6
16386,1,8,1.1166,5,10
16387,1,5,-1.1364,1,9
16390,2,8,-.8411999999999999,1,7
16393,2,8,-.7751,1,8
16395,2,5,-.9032,1,10
16396,1,8,.7518,5,10
16400,2,8,.3549,4,8
16401,2,8,-.0252,3,9
16402,1,8,.0551,4,6
16406,1,8,.1681,4,10
16412,2,3,.9988,5,0
16414,2,8,-.2751,3,8
16415,2,8,.2784,4,8
16419,1,2,-.1074,3,10
16421,1,8,-.5665,2,9
16422,1,8,.7796,5,7
16429,1,6,.8363,5,9
16432,2,5,-.0996,3,7
16433,1,2,.6022999999999999,5,6
16438,2,8,1.4351,5,10
16439,2,8,.9224,5,8
16441,2,8,1.2525,5,15
16442,1,8,-.1098,3,8
16443,1,5,-.7259,1,0
16450,1,2,1.5335,5,0
16454,2,8,1.0455,5,8
16455,1,5,1.3938,5,0
16458,1,8,.3213,4,8
16460,2,8,.5099,4,0
16462,2,3,-1.0862,1,0
16463,1,8,1.0269,5,10
16465,2,6,.6317,5,0
16466,2,8,-1.3419,1,10
16470,2,2,.6745,5,10
16472,2,8,.625,5,8
16482,2,3,-1.1012,1,8
16484,2,5,-.5983000000000001,2,0
16485,1,8,1.6429,5,8
16488,1,5,-1.26,1,9
16489,1,6,-.4002,2,0
16493,1,8,-.2033,3,0
16494,1,3,.0884,4,0
16495,2,6,-.0549,3,0
16500,1,8,-.1431,3,0
16503,1,3,.549,5,8
16507,2,8,-.4653,2,0
16511,2,8,.0385,3,0
16515,2,3,.9667,5,0
16517,2,8,.0934,4,15
16519,1,5,.984,5,0
16520,2,5,.7474,5,9
16525,1,5,-.7751,1,8
16526,2,8,.5794,5,15
16527,2,8,1.6709,5,0
16529,1,6,.2378,4,10
16530,1,8,.9456,5,8
16532,2,5,-.965,1,0
16535,1,8,-.4046,2,10
16536,2,5,-.3423,2,8
16538,2,8,1.3845,5,7
16539,1,8,-.1784,3,6
16549,2,8,-.7751,1,10
16558,1,3,.4073,4,0
16570,1,8,-.0309,3,10
16572,1,8,1.1166,5,10
16576,1,6,-.4075,2,7
16579,2,8,-.9442,1,6
16580,2,5,-.6333,2,8
16581,2,8,-.7138,2,7
16582,1,8,.1509,4,7
16590,2,5,.1936,4,10
16593,1,8,.8305,5,9
16594,1,5,-.8058999999999999,1,0
16601,1,5,.9013,5,12.5
16602,1,5,.054,4,9
16605,2,8,1.5786,5,8
16617,2,8,-.8889,1,7
16624,2,6,.9193,5,0
16633,2,5,.5318000000000001,4,0
16634,2,8,.3523,4,7
16636,2,6,.085,4,7
16637,1,3,-.7717000000000001,1,0
16640,1,8,-1.0924,1,8
16647,2,8,.8524,5,0
16649,1,8,.4571,4,12.5
16653,1,6,.435,4,0
16654,1,2,-.6785,2,0
16662,2,8,1.0241,5,0
16664,2,6,.6195000000000001,5,0
16666,2,6,-.307,3,8
16670,2,8,.8066,5,0
16673,2,8,-.5628,2,0
16675,1,8,1.1356,5,9
16677,2,8,-.1236,3,8
16679,1,6,.7233000000000001,5,0
16682,2,8,-.7751,1,6
16692,2,8,1.4128,5,7
16695,2,8,.1615,4,8
16696,1,6,1.2557,5,8
16698,1,8,.5760999999999999,5,0
16707,1,8,.9702,5,0
16711,1,8,.0153,3,10
16722,1,8,.9797,5,8
16726,2,8,-.7751,1,8
16727,2,8,.9552,5,9
16729,2,6,-.8409,1,8
16730,1,5,-.2239,3,9
16731,2,8,.2968,4,0
16734,1,8,.4936,4,10
16737,1,8,.0912,4,10
16738,2,8,.0253,3,9
16740,2,8,-.1496,3,6
16744,2,8,.4359,4,10
16747,2,8,.7226,5,0
16752,1,8,1.2636,5,0
16753,1,3,-.8455,1,12.5
16762,1,5,-1.3184,1,0
16764,2,8,.1757,4,7
16765,2,8,.7114,5,10
16769,1,2,-.9443,1,0
16773,1,3,.7522,5,7
16774,1,8,.1122,4,7
16776,1,2,2.5206,5,0
16777,1,3,1.409,5,7
16779,2,8,-.0996,3,15
16780,1,8,.3745,4,8
16787,1,6,-.2041,3,10
16797,2,8,-.2324,3,8
16807,2,2,1.1385,5,10
16812,1,8,1.2627,5,0
16813,1,8,-.2571,3,7
16815,1,8,-.2853,3,8
16820,2,8,.7131999999999999,5,0
16821,1,3,-.5224,2,9
16826,2,2,.3101,4,9
16827,1,8,1.7203,5,0
16828,2,8,.2751,4,15
16832,2,8,.4239,4,7
16835,1,8,-.8429,1,0
16838,2,8,.6566,5,7
16840,1,5,-.3822,2,0
16841,2,8,.6871,5,12.5
16842,2,8,1.022,5,7
16848,2,8,-1.245,1,12.5
16849,1,8,.9136,5,7
16851,1,8,.267,4,8
16857,2,6,-.5512,2,0
16858,1,8,.9193,5,0
16859,1,8,.4092,4,6
16860,1,8,.5794,5,8
16861,1,8,.4466,4,7
16862,2,8,-.7731,1,0
16865,1,8,-.2168,3,25
16869,2,3,-.6665,2,8
16870,1,3,.0357,3,9
16873,1,5,-.9394,1,15
16874,1,1,-.8837,1,0
16876,1,3,-.6665,2,9
16879,1,6,.1423,4,8
16884,1,3,-.3624,2,7
16893,2,8,2.3893,5,10
16894,1,2,.5756,5,0
16901,1,5,.0382,3,0
16907,1,5,-.4712,2,0
16914,2,5,-.5194,2,0
16915,1,2,-.4924,2,8
16916,2,8,.5626,5,8
16917,2,8,.3941,4,8
16920,2,2,.6451,5,6
16923,1,8,-.4398,2,6
16926,1,8,-.428,2,15
16928,1,8,1.1066,5,9
16932,2,8,.4359,4,10
16939,1,3,-.4843,2,0
16941,1,8,.4111,4,10
16942,2,2,.4868,4,9
16946,1,3,.2335,4,0
16952,1,3,.8110000000000001,5,7
16955,1,3,.1757,4,7
16957,2,5,.1172,4,15
16960,2,6,-.1431,3,8
16963,2,1,1.1461,5,0
16964,2,5,-1.2374,1,0
16967,2,8,2.5466,5,10
16971,2,8,-.612,2,0
16974,2,2,.0427,3,9
16975,2,1,1.4654,5,7
16980,2,8,.3581,4,0
16981,2,8,-.3465,2,8
16983,2,8,.3118,4,0
16984,2,8,-.3372,3,8
16992,1,8,.7977,5,0
16993,1,8,.9351,5,10
16995,2,8,-.9534,1,8
16996,2,8,-.23,3,7
16997,2,8,-1.3184,1,8
17000,2,8,-.1984,3,8
17001,1,8,.7188,5,0
17007,1,5,-.7679,1,8
17009,2,5,-.6116,2,0
17010,1,2,.6683,5,0
17012,1,8,.1248,4,10
17017,1,8,-.8837,1,8
17020,2,8,-.2324,3,0
17021,1,8,.3202,4,6
17023,2,5,-.4813,2,0
17030,2,8,.4828,4,12.5
17037,1,5,-.5321,2,9
17042,2,2,-1.3178,1,0
17049,2,6,.0865,4,25
17050,1,8,-.3617,2,7
17052,2,8,.7218,5,9
17053,1,5,-.5135999999999999,2,9
17054,1,8,.9913999999999999,5,8
17055,2,8,.7817,5,8
17062,1,2,.9354,5,7
17069,2,3,.1448,4,0
17070,1,6,-.4908,2,10
17080,2,8,.9322,5,8
17081,1,5,-.8507,1,12.5
17082,1,8,-.7751,1,8
17084,2,5,2.0218,5,0
17085,2,5,-.33,3,0
17091,1,8,.104,4,15
17092,1,8,-.3159,3,8
17095,1,8,-.3332,3,7
17096,2,8,.3567,4,12.5
17097,1,8,.0516,4,8
17100,1,5,.7665,5,0
17101,1,3,.0493,3,0
17104,1,5,.4073,4,6
17106,1,8,-.4924,2,8
17108,1,8,-.9363,1,0
17110,2,8,.4888,4,7
17111,2,5,.6493,5,6
17113,1,6,-.1121,3,0
17121,1,8,-.3307,3,8
17124,2,5,-.5885,2,7
17129,2,8,.9022,5,8
17130,2,5,-.2842,3,0
17132,1,8,.0517,4,12.5
17134,1,8,-.1824,3,0
17138,2,8,1.8848,5,0
17144,2,8,1.3647,5,7
17145,2,2,1.2637,5,0
17147,1,8,.0022,3,8
17155,1,8,.2891,4,10
17158,2,8,-.1957,3,8
17163,2,8,1.8423,5,0
17164,1,8,-.4954,2,9
17165,1,8,-.2706,3,12.5
17169,1,8,-.1897,3,0
17170,1,8,.5606,5,10
17171,2,2,.0291,3,6
17172,1,8,-.2771,3,9
17174,1,8,-.5305,2,7
17175,1,6,-.2212,3,9
17176,1,5,-.5342,2,0
17177,1,5,-1.0836,1,7
17178,1,8,.9913999999999999,5,8
17180,1,8,.1628,4,8
17185,2,8,1.3936,5,6
17186,2,8,.6768,5,8
17192,1,3,-.081,3,7
17193,1,8,1.0186,5,9
17197,2,8,-.8888,1,7
17199,2,8,.9565,5,0
17202,1,8,.2714,4,8
17204,1,8,.3013,4,9
17207,1,8,1.1594,5,8
17212,1,8,-.0096,3,0
17220,1,8,-.9127999999999999,1,9
17223,1,5,1.02,5,8
17224,2,8,-.0967,3,0
17229,1,8,-.0474,3,10
17234,2,5,.7741,5,6
17235,1,2,1.105,5,12.5
17237,1,5,-.503,2,20
17246,2,6,-.0239,3,0
17250,1,3,-.4878,2,12.5
17254,1,8,1.2607,5,10
17258,1,8,-.3194,3,8
17260,1,5,1.8355,5,0
17263,1,8,.679,5,12.5
17265,1,2,1.3994,5,0
17271,1,8,.2817,4,0
17272,1,3,.2955,4,0
17277,2,8,-.5749,2,9
17278,2,8,-.5402,2,7
17281,2,8,.758,5,10
17283,1,8,1.2984,5,8
17287,2,8,-.2903,3,10
17288,2,8,.4884,4,0
17290,1,5,-.7437,1,9
17294,1,8,.0478,3,0
17295,1,2,.0879,4,0
17297,1,8,-.4321,2,10
17298,2,3,-.2214,3,7
17301,2,8,.4807,4,6
17302,2,8,-.2992,3,10
17305,1,5,-1.4268,1,7
17314,2,8,-.0991,3,0
17315,2,8,.0713,4,8
17318,2,5,-.5434,2,0
17319,1,8,.3573,4,9
17320,1,8,1.4361,5,9
17323,2,3,.8492,5,0
17325,2,8,1.0466,5,9
17327,1,8,.0735,4,8
17329,2,8,1.0648,5,0
17339,2,8,-.5863,2,7
17340,1,8,.1434,4,8
17343,2,8,-.4448,2,7
17349,1,3,-.652,2,7
17354,2,8,-1.0134,1,8
17362,2,6,.3978,4,8
17364,1,8,-.4036,2,6
17365,1,8,.5636,5,8
17373,2,8,.9798,5,7
17375,1,6,.0432,3,0
17378,1,8,.9281,5,0
17379,2,8,1.4733,5,0
17382,1,8,.7377,5,8
17383,1,8,1.4685,5,0
17385,1,8,-.8837,1,0
17389,2,8,.4468,4,8
17397,2,8,-.5163,2,9
17398,1,8,-.2656,3,8
17401,1,8,-.2485,3,8
17404,2,2,.5455,5,0
17405,1,3,-.4004,2,0
17407,1,5,-.7751,1,8
17414,1,8,-.2876,3,12.5
17415,1,8,-.6212,2,8
17417,2,3,-.5381,2,0
17421,2,8,-.0592,3,7
17428,2,8,-.1766,3,8
17429,2,8,-.1915,3,0
17431,2,8,.3474,4,8
17439,2,5,.7671,5,8
17441,2,2,1.6059,5,10
17444,1,8,-.8387,1,9
17445,1,2,.6919,5,0
17446,2,8,1.0269,5,0
17447,1,8,-.3053,3,8
17449,2,8,1.3586,5,6
17453,1,5,-.4388,2,10
17457,1,8,.9351,5,8
17458,1,5,-.4214,2,0
17459,2,8,.8604000000000001,5,9
17468,2,2,-.5784,2,7
17469,2,3,.662,5,0
17471,2,8,-.4975,2,10
17481,2,8,-.3473,2,0
17484,1,5,-1.3476,1,0
17486,2,2,1.7143,5,0
17490,2,8,-.5318000000000001,2,7
17494,1,8,.1833,4,7
17507,2,2,-.4122,2,10
17510,1,8,-.4024,2,6
17517,1,1,-.7264,1,0
17518,1,7,.723,5,8
17519,1,5,.8110000000000001,5,0
17524,1,6,.5498,5,0
17528,2,8,1.2937,5,12.5
17530,1,8,-.7901,1,0
17535,2,8,.282,4,8
17539,1,8,-1.3755,1,10
17541,1,5,-.3103,3,8
17544,2,6,.5758,5,10
17549,2,8,-.1403,3,9
17556,1,8,.8275,5,7
17558,1,8,.597,5,8
17564,2,8,.4908,4,10
17566,1,3,-.4438,2,0
17570,1,8,-.5434,2,0
17571,2,8,-.5518999999999999,2,8
17572,2,8,.8702,5,0
17573,1,3,-1.3419,1,15
17575,2,8,1.7029,5,6
17580,1,5,-.9992,1,7
17581,2,1,-.305,3,0
17582,1,8,.4993,4,0
17587,1,8,.8123,5,7
17596,1,3,.9633,5,10
17597,1,8,-.8455,1,0
17599,2,5,.0603,4,0
17600,2,8,-.5185999999999999,2,8
17601,2,8,-.3029,3,0
17602,2,8,-.442,2,10
17603,2,2,-.5069,2,7
17604,2,3,.9532,5,0
17605,2,5,.255,4,12.5
17606,2,8,.1611,4,8
17607,2,8,.7407,5,8
17608,1,6,-.7751,1,12.5
17611,1,8,1.3397,5,0
17616,1,8,.5787,5,8
17621,1,8,1.0452,5,0
17622,2,8,.0269,3,7
17623,2,8,-1.0283,1,7
17624,1,5,1.6279,5,0
17625,1,8,-.4843,2,8
17628,1,8,-.1547,3,9
17637,1,8,.2501,4,0
17641,2,8,.3535,4,9
17642,1,2,-.9992,1,7
17645,1,8,-.3312,3,9
17647,2,8,.4148,4,9
17648,2,5,-1.2669,1,0
17650,2,8,.6261,5,0
17652,2,5,-.2307,3,9
17653,2,8,.2213,4,8
17662,2,8,.6195000000000001,5,0
17665,1,8,-.0349,3,8
17672,1,4,-.8525,1,7
17676,2,8,-.5628,2,8
17679,2,8,.4777,4,7
17681,2,8,.1442,4,7
17684,2,8,-.4728,2,0
17688,2,3,.6131,5,0
17691,1,8,-.1121,3,7
17692,1,8,.8234,5,8
17693,1,5,-.36,2,0
17694,1,6,-.1218,3,0
17695,2,6,.5246,4,0
17697,1,8,1.3586,5,0
17699,1,5,-1.3077,1,7
17701,1,8,.4891,4,8
17712,1,8,1.97,5,0
17715,2,8,1.2921,5,0
17720,2,8,1.3306,5,8
17722,2,3,-.5434,2,0
17723,2,8,1.4525,5,6
17724,1,5,-.7,2,6
17731,1,8,1.897,5,8
17733,2,6,.06,4,9
17734,1,8,.5381,4,8
17736,2,8,1.7417,5,8
17738,2,8,.9035,5,0
17739,2,3,.7279,5,0
17743,2,6,-.0996,3,0
17745,2,8,-.2211,3,9
17746,2,3,.6389,5,0
17755,2,8,-.2818,3,9
17757,2,8,-1.0067,1,8
17758,1,2,.6536999999999999,5,0
17759,2,8,-.2623,3,10
17762,2,2,2.5372,5,0
17763,2,8,.8255,5,6
17767,1,8,1.0925,5,10
17769,2,8,1.5153,5,8
17770,1,5,-1.5696,1,8
17772,1,2,.1041,4,25
17773,1,5,-.1955,3,12.5
17776,1,8,.3007,4,8
17777,1,2,.2228,4,9
17778,1,8,.2969,4,10
17780,1,8,.0912,4,8
17783,1,8,.8028,5,7
17793,1,8,.9351,5,10
17794,2,8,1.1745,5,10
17797,1,8,-.1958,3,0
17799,1,8,-.2985,3,12.5
17801,2,5,-.7485000000000001,1,6
17803,1,3,-.4348,2,0
17806,2,8,.0393,3,9
17808,1,6,.345,4,0
17812,2,8,.4073,4,8
17820,2,8,.7475000000000001,5,12.5
17831,1,5,.0408,3,8
17832,1,3,-.1191,3,6
17833,1,8,1.2556,5,8
17842,1,8,.2889,4,0
17847,1,3,-.1619,3,8
17848,2,8,-.2489,3,7
17851,1,8,-.2552,3,12.5
17852,2,8,1.4303,5,8
17853,2,8,.4716,4,6
17855,2,8,-.2862,3,7
17858,2,3,-.482,2,0
17862,1,8,.0176,3,8
17863,1,8,.115,4,8
17864,2,3,-.5825,2,7
17872,1,8,1.6028,5,15
17876,1,8,-.0866,3,12.5
17879,2,5,-1.429,1,8
17881,2,8,-.7451,1,15
17885,1,8,.6165,5,10
17891,1,8,.4433,4,8
17892,2,8,1.0116,5,0
17895,1,8,.8692,5,0
17901,2,8,1.5888,5,8
17902,1,2,1.4946,5,8
17903,1,5,-.9992,1,10
17904,2,8,1.54,5,8
17906,1,8,-.1984,3,6
17908,2,2,.1016,4,0
17910,1,8,.6049,5,0
17911,1,5,-1.1485,1,8
17913,1,5,.7961,5,9
17915,2,5,-1.1636,1,0
17922,2,3,-.6714,2,0
17923,2,8,.2861,4,9
17926,2,6,.3101,4,0
17927,2,8,-.2571,3,9
17931,1,5,-.7751,1,0
17936,2,8,.3798,4,10
17939,1,6,-1.245,1,6
17942,2,2,1.5515,5,6
17944,1,8,-.2603,3,0
17945,1,8,.4404,4,0
17948,1,8,-.4773,2,8
17951,2,8,-.5402,2,7
17952,2,5,.7523,5,7
17955,2,8,.7423999999999999,5,8
17956,1,6,.4473,4,8
17961,2,3,-.8033,1,7
17964,2,8,.5787,5,10
17965,1,2,1.492,5,0
17966,2,3,-.3394,3,9
17968,1,8,-.0384,3,0
17971,2,2,1.4303,5,0
17972,1,8,.3933,4,15
17973,2,8,.1564,4,8
17974,1,2,1.5753,5,0
17977,1,3,.8273,5,0
17985,1,8,.2582,4,0
17987,2,2,-.4148,2,8
17988,1,3,1.6807,5,9
17992,2,8,-.0594,3,10
17993,1,8,.2568,4,9
17995,1,3,-.0103,3,0
17997,1,8,.394,4,0
17999,1,8,1.2233,5,10
18000,2,8,.5498,5,8
18003,1,3,-.7062,2,8
18004,2,5,-.3237,3,9
18006,2,6,-.2573,3,10
18009,2,3,-.7751,1,7
18010,1,6,.2637,4,20
18018,1,8,-.2629,3,9
18020,1,8,-.473,2,8
18021,1,6,-.5301,2,7
18027,1,8,.197,4,6
18028,1,8,.9308999999999999,5,7
18031,1,2,.3098,4,6
18033,2,2,2.0785,5,0
18036,2,8,.0949,4,0
18041,1,8,-.9182,1,8
18048,1,6,.142,4,8
18051,2,6,1.6745,5,10
18056,1,6,-.4384,2,0
18061,2,6,.7184,5,10
18067,2,8,-.5414,2,0
18079,1,8,.0885,4,8
18089,2,8,.9456,5,7
18093,1,8,-.3156,3,0
18098,1,3,-1.4767,1,8
18102,2,8,-.3453,2,8
18103,2,8,-.198,3,0
18104,2,8,-.9782,1,8
18105,2,8,1.2931,5,12.5
18112,2,8,.6247,5,8
18113,1,5,-.8718,1,8
18115,1,8,.4499,4,8
18120,1,8,1.0672,5,0
18124,1,8,.1587,4,10
18132,1,8,.5758,5,10
18135,2,3,.7553,5,8
18140,2,8,.4106,4,15
18141,1,8,.4257,4,8
18143,2,8,.4483,4,0
18144,2,3,.8078,5,8
18147,2,3,-.5173,2,6
18157,2,8,.4073,4,10
18161,2,8,.077,4,0
18162,1,8,-.5610000000000001,2,7
18163,2,2,-1.4004,1,8
18168,1,8,.6593,5,8
18170,2,8,-.2739,3,8
18175,1,8,-.7046,2,0
18177,1,2,-1.3184,1,0
18178,1,5,.6254999999999999,5,0
18179,2,5,-.4913,2,7
18182,2,8,.6366000000000001,5,10
18183,1,5,.4587,4,10
18184,1,2,-.282,3,7
18185,2,8,.1859,4,10
18187,1,8,.2937,4,10
18190,2,8,.1505,4,6
18192,2,6,-.2316,3,0
18193,2,2,-.7161,2,7
18198,1,6,-.2561,3,0
18202,2,8,.8512,5,6
18209,1,8,-.5945,2,8
18214,2,8,-.4667,2,0
18218,2,8,-.3397,3,8
18223,2,8,-.2302,3,0
18225,1,8,2.515,5,8
18226,1,8,.7119,5,12.5
18228,2,8,.3941,4,0
18234,2,8,2.0218,5,0
18235,2,3,-.5434,2,8
18239,1,8,.1056,4,8
18241,2,8,.6086,5,8
18247,1,1,-.9953,1,0
18248,1,5,-.6553,2,10
18249,2,8,.7354000000000001,5,7
18254,1,8,-1.212,1,6
18256,1,8,.8313,5,0
18257,1,3,.6195000000000001,5,8
18261,2,5,-.0634,3,15
18264,2,3,.5217000000000001,4,0
18267,2,3,-1.1618,1,0
18272,2,8,-.43,2,9
18273,2,8,.1981,4,0
18277,2,8,1.2984,5,10
18278,1,8,-.0541,3,0
18279,2,8,-.2196,3,0
18281,2,8,-.6094000000000001,2,10
18282,2,8,.634,5,7
18284,1,8,.0967,4,9
18292,1,5,-.8035,1,0
18294,2,8,-.0489,3,9
18298,2,8,1.7325,5,10
18302,2,8,-.652,2,8
18303,2,8,.9988,5,6
18306,2,8,-.9072,1,9
18307,2,8,1.2548,5,10
18311,1,3,-.4704,2,0
18314,1,8,.3421,4,0
18321,2,2,1.7233,5,10
18323,1,5,1.6251,5,7
18324,1,8,-.3144,3,8
18327,2,8,.4073,4,0
18329,1,8,1.0412,5,0
18331,1,8,.5537,5,0
18334,2,8,1.359,5,8
18335,2,3,-.228,3,7
18347,1,8,-.1897,3,0
18349,2,8,-.005,3,8
18350,2,8,-.3167,3,7
18355,2,5,.3202,4,9
18361,2,8,.4529,4,10
18363,1,8,.4514,4,8
18366,1,6,.7345,5,9
18370,1,8,.7118,5,8
18372,2,8,-.5269,2,6
