STU_ID,X1SEX,X1RACE,X1SES,X1SESQ5,X4ATPRLVLA,S3CLGPELL
28476,2,8,-0.0906,3,-8,1
28477,2,8,-1.1336,1,-8,-8
28478,1,1,-0.0877,3,-7,3
28479,1,5,-1.7526,1,-8,2
28480,2,5,0.6504,5,-8,-7
28481,1,8,-0.4046,2,-8,-9
28482,1,2,0.9754,5,4,1
28483,2,8,0.45,4,-8,-8
28484,1,8,-0.3714,2,-8,-8
28485,1,8,-0.0402,3,-8,-8
28486,2,3,-1.3379,1,-8,-8
28487,1,3,1.7484,5,4,-4
28488,1,5,-0.1223,3,-8,-8
28489,2,8,1.4435,5,4,1
28490,2,8,0.1245,4,4,1
28491,2,5,-1.7157,1,-8,2
28492,1,5,-0.2048,3,4,2
28493,1,8,-0.7728,1,4,-8
28494,1,8,0.0537,4,-7,-8
28495,2,8,0.1829,4,4,1
28496,1,8,.7262999999999999,5,4,2
28497,2,8,-0.6665,2,5,1
28498,1,8,0.3142,4,-8,-7
28499,2,5,0.3674,4,-8,-8
28500,2,3,-1.0607,1,6,1
28502,2,8,0.7961,5,-8,-7
28503,2,8,1.1394,5,6,-9
28504,2,5,-0.1774,3,-8,-8
28505,2,5,-0.6865,2,5,-7
28506,1,3,0.0269,3,4,-7
28507,1,8,0.251,4,2,3
28509,1,5,-0.056,3,-8,2
28510,1,8,0.1696,4,-7,-8
28511,1,3,0.508,4,-8,-7
28512,2,8,-0.3344,3,6,-7
28513,1,8,-0.5858,2,4,1
28514,1,8,1.5122,5,4,2
28515,2,8,0.1454,4,4,3
28516,2,8,-0.7384,1,-7,-7
28517,1,8,-0.028,3,4,1
28518,1,3,-0.1908,3,-7,2
28519,2,8,-8,-8,6,-8
28520,1,6,-0.5682,2,6,1
28521,2,8,-0.0873,3,-8,2
28522,2,5,-1.1338,1,1,1
28523,1,5,-1.7157,1,5,-7
28524,1,8,-0.6116,2,-8,1
28525,2,-9,-8,-8,-8,-8
28526,1,8,-0.4881,2,-7,-7
28527,1,8,0.9408,5,4,1
28528,2,5,-0.4661,2,5,-8
28529,2,3,0.3867,4,-8,-4
28530,1,3,.5901999999999999,5,4,3
28531,2,8,0.9893,5,4,1
28532,2,5,-0.9781,1,4,1
28533,1,5,-0.7928,1,4,1
28534,1,8,0.8753,5,-8,-8
28535,1,8,1.4332,5,-8,2
28536,1,8,1.0762,5,4,1
28537,2,8,1.0412,5,4,1
28538,1,8,0.4328,4,4,2
28539,2,-9,-8,-8,4,2
28540,1,8,-0.7426,1,-8,-7
28541,1,8,-8,-8,-8,-8
28542,1,6,-0.0506,3,5,-8
28543,1,8,0.2345,4,-7,2
28544,2,8,-0.2347,3,-7,-7
28545,1,8,0.5498,5,4,2
28546,1,3,-0.4348,2,-8,-7
28547,2,2,1.0943,5,4,1
28548,1,2,-0.1827,3,4,2
28549,1,8,-0.4326,2,5,1
28550,1,8,-0.8176,1,-8,3
28551,2,8,-0.382,2,6,3
28552,1,6,-0.5137,2,6,1
28553,1,8,1.2607,5,4,-4
28554,2,5,-0.9226,1,-7,-4
28555,2,8,-0.783,1,4,1
28557,1,5,-1.2988,1,2,2
28558,1,8,0.2452,4,4,2
28559,1,8,-1.0862,1,4,1
28560,2,-9,-8,-8,-8,-8
28562,2,8,0.0421,3,4,1
28563,2,2,-8,-8,4,1
28564,2,6,0.6846,5,6,1
28565,2,8,-0.0878,3,4,2
28566,2,8,-0.9512,1,3,1
28567,2,8,0.5646,5,4,2
28568,2,8,-0.1713,3,-7,-8
28569,1,6,-0.3071,3,6,1
28570,1,3,0.5034,4,4,1
28571,1,6,-0.0787,3,6,1
28572,2,8,0.5498,5,4,1
28573,1,8,-0.7525,1,-8,-8
28574,1,8,-0.5089,2,-8,-8
28575,2,8,0.5798,5,-8,1
28576,2,5,-0.0083,3,4,3
28577,2,8,-0.3573,2,-7,3
28578,2,8,.7131999999999999,5,4,1
28579,2,8,-0.8455,1,6,2
28580,1,8,1.1217,5,4,1
28581,2,8,0.0491,3,4,1
28582,2,8,1.135,5,4,2
28583,2,8,2.5012,5,4,1
28584,1,3,-0.1377,3,6,-7
28585,2,3,-0.8837,1,-7,2
28586,1,8,-0.3266,3,-7,-7
28587,2,8,0.5422,4,4,2
28589,1,6,0.5234,4,4,2
28590,2,8,0.0012,3,-7,-7
28591,1,-9,-8,-8,5,1
28592,1,-9,-8,-8,-8,1
28593,1,8,0.0118,3,-8,-8
28594,2,-9,-8,-8,4,3
28595,1,3,1.4699,5,5,2
28596,1,5,-0.8444,1,6,-7
28597,1,8,0.7019,5,-7,-8
28598,1,8,-0.2953,3,5,1
28600,2,2,0.0505,4,-7,3
28601,1,3,-0.3298,3,4,1
28602,1,8,0.4635,4,4,2
28603,2,2,0.7177,5,-8,-9
28604,2,6,-0.4082,2,6,1
28605,2,8,1.0648,5,4,1
28606,2,8,0.7936,5,5,-8
28607,1,8,0.602,5,-8,-8
28608,2,8,0.0846,4,4,1
28609,1,8,-0.5985,2,-7,-7
28610,1,8,-0.6461,2,4,2
28611,1,5,-1.5119,1,-7,-7
28612,1,8,0.8024,5,5,2
28613,2,8,0.4466,4,-8,-7
28614,2,6,0.3012,4,-7,2
28615,2,5,0.1468,4,-8,1
28616,1,2,-0.1328,3,4,1
28617,1,8,0.4535,4,-8,-8
28618,2,2,-0.0861,3,2,1
28619,2,8,-0.3726,2,3,-8
28620,1,8,-0.2791,3,-7,-7
28621,2,8,-0.3554,2,2,1
28622,2,5,-0.7572,1,-8,-8
28623,2,6,-0.556,2,-8,-8
28624,2,3,-8,-8,-8,-8
28625,1,8,-8,-8,-7,-7
28626,1,8,.6195000000000001,5,-7,-8
28627,2,8,1.1315,5,4,1
28628,2,3,1.7113,5,3,-7
28629,1,8,-1.5209,1,-8,2
28630,2,8,-0.394,2,6,2
28631,2,8,0.6589,5,-8,1
28632,2,2,-0.4338,2,4,1
28633,1,5,0.8156,5,-8,2
28634,1,-9,-8,-8,-8,-8
28635,2,8,-1.2098,1,-7,-7
28636,1,5,1.5122,5,-7,2
28640,2,5,0.4948,4,3,-8
28641,1,8,-1.029,1,-8,-7
28642,2,5,-0.4283,2,-8,3
28643,1,5,-0.9535,1,4,1
28644,2,8,1.151,5,4,2
28645,2,-9,-8,-8,4,-4
28646,1,8,0.2124,4,4,2
28647,1,3,-0.9072,1,-8,3
28648,2,5,-0.762,1,6,-8
28649,2,8,0.772,5,4,2
28650,2,8,2.0868,5,4,1
28651,1,5,-0.7894,1,-8,-8
28652,1,8,-1.0984,1,-8,-7
28653,2,8,0.8601,5,4,2
28654,1,8,0.305,4,4,2
28655,2,3,-0.3372,3,5,-7
28656,2,6,-0.6883,2,-7,-7
28658,1,3,-0.0818,3,5,2
28659,1,2,-0.061,3,4,1
28660,2,2,-0.5585,2,6,3
28661,1,8,0.4419,4,2,2
28662,1,8,-0.3991,2,-7,3
28663,2,8,-0.7059,2,-7,-7
28664,1,8,1.2502,5,5,2
28665,1,3,0.5465,5,6,-7
28667,1,8,-0.5528,2,-8,2
28668,1,8,-0.2571,3,-7,-7
28669,2,3,-0.8455,1,-9,-7
28670,2,2,0.735,5,-8,-8
28671,1,5,0.1284,4,-8,-7
28672,2,5,-1.43,1,-7,2
28673,2,3,0.3452,4,-7,-8
28674,1,8,0.782,5,4,1
28675,1,5,-0.2779,3,-7,-7
28676,1,8,-0.43,2,-7,-7
28677,2,8,-0.3307,3,4,1
28678,1,4,-0.8663,1,5,2
28679,1,8,0.8975,5,-7,-7
28680,1,4,0.1126,4,-8,-8
28681,1,8,1.332,5,4,2
28682,2,5,0.0701,4,5,3
28683,2,3,-1.213,1,-8,-8
28684,1,8,0.2685,4,-7,-8
28685,2,8,0.432,4,-7,-7
28686,1,6,-0.4024,2,-8,1
28687,1,8,0.0137,3,-8,3
28688,2,8,-0.8671,1,3,1
28689,2,8,.6143999999999999,5,4,2
28690,1,2,0.6044,5,-8,-8
28691,2,8,-1.1259,1,-7,-7
28692,1,8,-0.3179,3,6,1
28693,1,8,0.879,5,4,-7
28694,2,8,1.7408,5,4,2
28695,2,8,-0.6139,2,-8,-7
28696,2,-9,-8,-8,4,1
28697,1,8,-1.0449,1,-8,-8
28698,2,8,1.032,5,4,2
28699,1,2,0.7016,5,5,-7
28700,2,8,0.2673,4,6,1
28701,2,8,0.2954,4,4,2
28702,1,8,0.4395,4,-8,-8
28703,2,6,-0.7626,1,-7,-7
28704,1,6,0.1005,4,4,1
28705,1,6,0.8942,5,-8,-8
28706,2,5,-0.4976,2,6,-7
28707,2,3,-0.6333,2,-8,1
28708,2,3,-0.2893,3,-8,1
28711,1,8,-0.1774,3,-8,-7
28712,1,3,0.0152,3,6,-7
28713,2,8,1.5335,5,4,2
28714,1,2,1.7484,5,-8,-8
28715,2,8,-0.7778,1,-7,-7
28716,1,8,-8,-8,6,-9
28718,1,6,-0.7901,1,-8,-7
28719,2,6,-0.0297,3,-8,-8
28720,1,8,-0.0058,3,4,1
28721,1,8,-0.3857,2,-7,-7
28722,2,5,-0.874,1,4,1
28723,1,6,1.527,5,4,2
28724,2,8,0.1801,4,5,-8
28725,1,6,-0.266,3,6,2
28727,2,8,-0.6742,2,-8,-8
28728,1,8,0.2033,4,6,2
28729,2,8,-0.3554,2,-8,-8
28730,1,8,.7475000000000001,5,4,2
28732,2,8,0.3412,4,4,2
28733,1,5,-1.2033,1,6,-7
28735,2,8,1.3395,5,-7,2
28736,1,8,0.6261,5,-8,-8
28737,2,2,-0.6352,2,4,1
28739,1,8,-0.2082,3,4,1
28740,2,8,0.0312,3,-8,-8
28741,2,2,-8,-8,4,1
28742,2,2,-1.0067,1,-7,-7
28743,2,8,1.0452,5,4,2
28744,2,3,0.3485,4,-8,2
28745,1,8,1.013,5,-7,-7
28746,1,8,-0.3567,2,-7,-7
28747,2,6,0.7208,5,5,3
28748,2,-9,-8,-8,4,2
28749,2,5,-1.4041,1,2,1
28750,2,8,-0.1802,3,6,2
28751,2,6,-0.1465,3,4,3
28752,2,2,0.7237,5,4,1
28753,1,-9,-8,-8,5,2
28754,1,8,0.898,5,-8,1
28755,2,6,0.4432,4,4,1
28756,2,8,-0.5007,2,6,-8
28757,1,3,-0.5433,2,-7,-8
28758,2,6,0.8218,5,3,1
28759,1,6,1.1041,5,5,2
28760,2,3,0.0955,4,-7,-7
28761,1,5,-1.0326,1,6,-7
28762,1,-9,-8,-8,-8,-7
28763,1,8,-8,-8,5,1
28764,1,8,2.0218,5,6,-7
28765,1,8,1.1247,5,4,1
28766,1,8,-0.7821,1,-8,-8
28767,1,8,-0.2066,3,4,-8
28768,2,8,0.3444,4,-7,-7
28769,1,8,1.8099,5,4,1
28770,2,8,.8139999999999999,5,5,1
28772,1,8,0.9351,5,4,2
28774,1,8,1.3306,5,4,1
28775,2,-9,-8,-8,-8,-7
28776,1,8,1.1097,5,6,2
28778,1,8,-0.2055,3,-8,-8
28779,1,5,-0.0663,3,-8,-8
28780,2,-9,-8,-8,-8,-8
28781,1,8,0.7377,5,-7,-7
28782,1,8,-0.2671,3,5,2
28783,2,8,0.2216,4,4,2
28784,2,8,1.3448,5,4,3
28785,1,2,0.3735,4,4,3
28786,1,1,0.8097,5,4,2
28787,1,1,-0.0777,3,-8,-7
28788,1,8,0.0174,3,2,2
28789,1,3,-8,-8,-7,2
28790,2,3,-0.2751,3,4,1
28791,1,5,-0.5004,2,2,1
28792,2,5,-0.3287,3,4,-8
28794,2,6,-0.6665,2,4,2
28795,2,8,-0.0528,3,6,-7
28796,1,8,0.3508,4,6,1
28797,1,8,0.4358,4,6,3
28798,1,-9,-8,-8,2,1
28799,2,8,-8,-8,4,1
28800,2,8,1.1704,5,4,1
28801,1,8,0.3008,4,-7,-8
28802,1,8,0.4247,4,4,2
28803,1,5,-1.2553,1,-7,-7
28804,2,8,.5175999999999999,4,4,2
28805,1,8,0.6086,5,-8,1
28806,1,5,0.477,4,4,2
28807,1,3,0.1224,4,6,-8
28808,1,8,-0.1883,3,6,3
28809,1,8,0.417,4,6,-8
28810,2,8,0.134,4,4,2
28811,2,8,-0.9782,1,-9,-7
28812,2,8,-0.0196,3,-7,-7
28813,2,8,-1.5501,1,-8,1
28814,2,8,-0.0551,3,4,1
28815,2,5,-1.0009,1,-8,-8
28816,1,2,0.602,5,-8,3
28817,2,8,0.8753,5,3,2
28818,1,8,-0.5532,2,-7,-7
28819,2,3,0.215,4,-8,-8
28820,2,2,-0.4418,2,4,1
28821,1,8,-0.8841,1,-7,-7
28822,1,8,-0.5392,2,-7,-7
28823,2,5,-0.5628,2,4,1
28824,2,8,0.7629,5,4,-8
28825,1,8,-0.0865,3,-8,-8
28826,2,8,-0.587,2,-8,-8
28827,2,-9,-8,-8,-7,-7
28829,1,5,-0.7735,1,-8,-8
28830,2,3,-8,-8,6,1
28831,2,8,0.6965,5,4,-8
28832,1,5,-0.3997,2,-8,-8
28833,2,8,-0.4581,2,-8,1
28834,2,8,-0.4992,2,5,1
28835,1,8,-0.2501,3,-8,-8
28836,1,8,-0.1212,3,4,-7
28837,1,3,0.3202,4,4,1
28838,1,8,-0.2063,3,6,1
28839,1,8,-0.0074,3,-8,-8
28840,1,3,-0.5673,2,-8,3
28841,1,8,-0.8132,1,-7,-7
28842,2,8,-0.6184,2,-8,1
28843,2,8,-1.0556,1,-7,-8
28844,2,2,-8,-8,4,2
28845,1,2,-0.0421,3,5,2
28846,2,8,0.5067,4,6,-8
28847,1,8,0.7478,5,-8,3
28848,1,8,-0.8602,1,-7,3
28849,2,5,-1.1961,1,-8,-7
28850,2,2,-0.0528,3,6,1
28851,1,5,-1.2531,1,-8,-8
28852,2,8,-0.4348,2,5,1
28853,2,8,1.0363,5,5,2
28854,1,5,-0.0162,3,-8,-9
28855,2,8,-0.7751,1,-7,-7
28856,1,8,0.8313,5,-7,-7
28857,1,8,0.0504,4,-8,-8
28858,2,3,-0.8162,1,-8,1
28859,1,8,-0.8103,1,-7,-8
28860,1,8,-0.7751,1,-7,-7
28861,1,8,0.357,4,-8,-8
28862,2,5,-0.2077,3,3,3
28863,2,8,0.1691,4,4,1
28864,2,8,1.1086,5,-8,1
28866,1,5,-0.3556,2,-8,-8
28867,1,8,-0.5869,2,-8,-8
28868,1,8,-0.2371,3,4,1
28869,1,5,-0.1601,3,2,1
28870,2,8,-0.6744,2,-8,-7
28871,1,3,0.7905,5,4,1
28872,1,8,0.2028,4,6,-7
28873,2,8,.8705000000000001,5,-7,2
28874,2,8,0.4908,4,2,1
28875,2,8,-0.0655,3,4,1
28876,1,8,-0.2903,3,3,2
28877,1,8,-0.8429,1,-7,-7
28878,2,8,-0.3409,3,-7,-7
28879,1,5,-0.5178,2,-8,-8
28880,2,8,0.8071,5,4,3
28881,2,8,-0.0075,3,-7,-8
28882,1,8,0.7101,5,5,-7
28883,1,1,-0.2997,3,-7,1
28884,1,5,-0.7943,1,6,-8
28885,1,-9,-8,-8,4,1
28887,2,8,-0.5665,2,6,-7
28889,1,-9,-8,-8,6,2
28890,1,6,-0.0735,3,-7,3
28891,1,5,0.6963,5,5,1
28892,1,5,0.0815,4,4,1
28893,1,8,-1.2098,1,-8,3
28894,1,8,-0.0508,3,-7,-7
28895,2,8,0.0427,3,4,1
28896,2,8,1.8772,5,4,-7
28897,1,6,0.0104,3,4,2
28898,1,5,-0.4219,2,2,1
28899,1,8,-1.5209,1,-8,-8
28900,1,6,-0.1361,3,4,1
28901,1,8,-0.5647,2,-7,1
28902,1,8,0.7978,5,4,2
28903,2,8,0.789,5,3,2
28904,2,8,-0.0779,3,4,3
28905,1,3,1.5059,5,5,-8
28906,2,8,-0.1236,3,-8,2
28907,2,8,-0.1511,3,6,2
28908,1,2,-0.1963,3,-8,-8
28909,2,5,-0.968,1,-7,-7
28910,1,8,0.5042,4,-8,-9
28911,1,2,0.7114,5,5,2
28912,1,2,0.7054,5,4,1
28913,1,8,-0.0718,3,-8,3
28914,1,-9,-8,-8,-8,2
28915,2,3,-0.5434,2,-7,-7
28916,2,5,-0.6163,2,4,1
28917,2,8,-8,-8,-8,-8
28918,1,8,-0.9072,1,-8,-7
28919,2,8,-0.2498,3,4,1
28920,2,2,2.5668,5,-8,-8
28921,2,8,0.1587,4,-7,2
28922,1,8,-0.4813,2,6,2
28924,1,5,-0.8981,1,-8,-8
28925,1,8,0.0397,3,4,2
28926,1,8,0.9257,5,-8,-8
28927,1,6,-0.2927,3,-8,-7
28928,1,8,-0.7219,1,-8,-7
28929,2,6,-0.2597,3,-8,-8
28930,2,5,1.408,5,5,2
28931,1,8,-0.2849,3,6,-8
28932,1,8,0.1532,4,-7,-8
28933,1,2,1.2556,5,5,1
28934,2,8,0.2203,4,-8,1
28935,1,7,-0.3624,2,-8,-8
28936,2,3,-8,-8,-8,-8
28937,2,2,-0.7929,1,5,1
28938,2,3,-0.5324,2,-7,-7
28939,2,8,-0.5465,2,-7,-7
28940,1,8,0.4775,4,2,3
28941,1,5,0.226,4,-8,2
28942,1,-9,-8,-8,-7,3
28943,2,8,0.5787,5,4,2
28944,2,8,0.2211,4,4,1
28945,1,8,-0.482,2,-7,-7
28946,1,2,0.7901,5,4,-7
28947,2,3,-0.2053,3,6,3
28948,2,8,2.4622,5,4,1
28949,1,8,-0.5537,2,-7,2
28950,1,8,-0.89,1,3,-7
28951,2,8,1.449,5,4,2
28952,2,3,-0.6764,2,6,2
28953,2,3,0.3692,4,4,-4
28954,1,6,0.8156,5,-8,-8
28955,1,1,-8,-8,-7,-8
28956,2,2,0.6669,5,-9,-8
28957,1,4,-8,-8,4,1
28958,1,8,-0.1315,3,3,2
28959,2,8,-0.0251,3,4,1
28960,2,8,-0.5708,2,-8,1
28961,1,5,-1.4808,1,-8,1
28962,2,8,0.0027,3,-8,1
28963,1,-9,-8,-8,-8,-9
28964,1,8,-0.387,2,-7,-7
28965,2,5,-0.7713,1,3,-8
28966,1,5,-8,-8,-7,-8
28967,2,8,0.4218,4,4,3
28968,2,8,-0.8837,1,-7,-8
28969,2,6,0.5797,5,4,-8
28970,1,8,-8,-8,6,2
28971,1,8,1.5958,5,4,2
28972,2,8,-0.3525,2,-8,-8
28973,1,3,1.0178,5,4,3
28974,2,8,-0.7901,1,-7,-7
28975,2,2,-0.2956,3,-8,-8
28976,1,8,-0.6949,2,6,3
28977,2,3,-0.4169,2,-8,-8
28978,2,5,0.0502,4,-8,1
28979,2,8,1.603,5,4,1
28980,2,6,0.6086,5,4,1
28981,2,8,0.0655,4,4,1
28982,1,8,-0.2295,3,-8,2
28983,2,8,-1.245,1,-7,1
28984,2,5,0.4797,4,2,3
28985,2,8,.7213000000000001,5,4,1
28987,1,8,0.4151,4,4,-9
28988,2,5,-0.1326,3,4,2
28989,2,6,-0.7506,1,-8,3
28990,2,8,-0.1909,3,5,2
28991,1,2,2.5206,5,4,2
28992,1,8,0.4513,4,-8,-8
28993,1,8,-0.838,1,-7,-7
28994,2,8,-0.0884,3,-7,2
28995,1,8,0.3622,4,-8,-8
28996,1,5,-1.1244,1,-8,-7
28997,1,8,0.1809,4,4,2
28999,2,8,-0.482,2,-7,-7
29000,1,8,-0.8623,1,5,-4
29001,2,2,-1.1388,1,4,-4
29002,1,5,0.2322,4,6,-7
29003,2,5,-0.8999,1,2,2
29004,2,5,-1.43,1,5,2
29006,1,5,-8,-8,5,2
29007,1,8,-0.482,2,6,-7
29008,1,2,-0.4129,2,4,1
29009,2,6,-0.1034,3,5,-7
29011,1,3,-0.6665,2,-7,-7
29012,2,8,-0.9016,1,-7,-7
29013,1,5,-0.9798,1,-7,-7
29014,1,8,-1.2795,1,-7,-7
29015,2,6,1.4226,5,4,2
29016,2,8,-0.1787,3,-7,-7
29017,2,8,0.3809,4,6,-8
29018,2,8,0.7604,5,4,2
29019,2,8,2.4765,5,4,3
29020,1,5,-0.8433,1,3,1
29022,1,8,0.8902,5,-8,2
29023,2,3,-8,-8,4,1
29024,2,5,-1.233,1,4,1
29026,2,8,-0.4584,2,2,2
29027,2,6,-0.207,3,-7,-7
29028,2,4,-0.5373,2,-8,-8
29029,1,5,-1.1485,1,-7,-7
29030,1,8,1.9005,5,-8,1
29031,1,5,-0.3013,3,-8,-8
29032,1,8,0.7474,5,-7,1
29033,2,2,1.4279,5,4,1
29034,1,8,0.339,4,4,2
29035,1,8,-0.3822,2,4,1
29036,2,3,-8,-8,-8,-7
29037,2,8,0.8303,5,-8,1
29038,1,8,1.7408,5,4,2
29039,2,3,1.3393,5,6,2
29040,1,8,0.3412,4,4,2
29041,1,5,-0.87,1,6,-8
29042,1,8,0.0881,4,2,1
29043,2,8,0.0827,4,6,2
29044,2,8,1.2029,5,5,1
29045,1,8,-0.5386,2,6,2
29046,1,4,-8,-8,-7,-8
29047,1,8,-0.7751,1,-7,2
29048,1,5,-0.4082,2,-7,-8
29049,2,8,1.0776,5,4,2
29050,2,-9,-8,-8,-8,-7
29051,1,6,-0.7117,2,-7,-7
29052,2,8,-0.5512,2,-8,-7
29053,1,8,1.2177,5,6,3
29054,2,8,1.0674,5,4,1
29055,2,8,-0.4795,2,5,2
29056,1,2,1.7484,5,-8,1
29057,2,5,-1.0283,1,4,1
29058,2,4,-8,-8,-8,-7
29059,2,5,-0.2591,3,-8,3
29060,1,2,0.6682,5,4,-8
29061,2,8,-0.1812,3,3,-7
29062,2,5,-0.3545,2,-8,2
29063,2,3,-0.8455,1,6,-8
29064,1,8,-1.2389,1,-7,-7
29065,2,7,-0.3335,3,1,-8
29066,1,2,-0.0158,3,-8,-7
29067,2,8,-0.1449,3,4,1
29068,2,8,0.3529,4,-8,1
29069,1,5,-0.5665,2,6,-7
29070,2,3,0.1403,4,-8,2
29071,2,8,-8,-8,4,2
29072,1,8,0.9015,5,-7,-7
29073,2,5,-1.1008,1,-7,2
29074,2,6,0.3071,4,6,1
29075,2,2,-0.5844,2,4,1
29076,1,5,0.6333,5,4,-9
29077,2,5,-0.638,2,4,1
29078,2,-9,-8,-8,4,3
29079,1,8,0.7934,5,6,2
29080,2,8,0.0885,4,4,3
29081,1,8,0.215,4,-8,2
29082,2,5,-0.7818,1,-8,-8
29083,1,3,-1.7157,1,-8,-8
29084,1,8,-0.1481,3,-7,-7
29085,1,-9,-8,-8,-8,3
29086,1,8,1.5592,5,5,2
29087,2,8,2.3421,5,4,1
29088,2,8,0.4682,4,3,2
29089,1,5,-0.0327,3,-7,-7
29090,1,8,0.4055,4,-8,-7
29091,1,8,-0.3029,3,5,1
29092,1,8,-0.5628,2,5,2
29093,1,3,-8,-8,-7,3
29095,1,6,0.0506,4,-8,-7
29096,2,8,.5296999999999999,4,6,2
29097,1,8,1.1431,5,6,-9
29098,2,8,1.363,5,4,1
29099,2,5,-1.3184,1,4,-9
29100,1,8,0.7553,5,6,-8
29101,2,3,-0.3029,3,-7,2
29102,2,8,0.6439,5,4,-8
29103,2,2,-8,-8,-8,-8
29104,1,5,0.8224,5,2,1
29105,1,8,0.2938,4,2,2
29106,1,8,-0.6665,2,-7,-8
29107,1,8,-0.601,2,-7,-8
29108,1,5,-0.561,2,4,1
29109,2,8,-0.601,2,6,1
29110,2,3,-0.0444,3,-8,-7
29111,2,8,0.6782,5,4,1
29112,1,6,0.179,4,6,-7
29113,1,8,-0.6177,2,-8,-8
29114,2,2,0.5843,5,4,3
29115,1,6,0.3711,4,6,-8
29116,1,1,0.1764,4,6,1
29117,2,8,-0.128,3,6,2
29118,2,8,-0.2862,3,-8,-8
29119,2,2,0.2582,4,4,3
29120,1,5,0.0183,3,5,2
29121,1,3,-0.2591,3,-8,3
29122,1,8,1.925,5,3,3
29123,1,8,0.1859,4,4,3
29124,1,8,0.3097,4,-8,-8
29125,1,8,-1.3178,1,-8,-8
29126,2,5,-0.5285,2,-8,-9
29127,1,8,-0.0258,3,4,2
29128,2,8,-0.7751,1,-8,-7
29129,1,8,.8856000000000001,5,-8,-8
29130,2,6,-0.1779,3,6,-7
29131,2,7,0.4811,4,4,2
29133,1,3,-0.7778,1,3,-8
29134,1,8,0.0513,4,4,2
29135,2,3,0.3466,4,-8,-8
29136,2,8,-0.5098,2,6,-8
29137,2,6,0.0027,3,5,-7
29138,2,2,-8,-8,2,3
29139,2,3,-0.3332,3,4,3
29140,2,3,-0.5037,2,6,-8
29141,2,5,1.1947,5,4,2
29142,2,8,-0.0897,3,-7,-8
29144,2,8,-0.6949,2,6,2
29145,2,5,-0.6664,2,-8,-8
29146,2,3,0.009,3,-7,-7
29147,2,8,0.7961,5,-7,2
29149,2,5,-0.6267,2,-8,-4
29150,2,8,-0.6645,2,-8,-8
29151,2,3,0.4073,4,4,3
29152,2,3,0.252,4,-7,-7
29153,1,8,0.2266,4,6,3
29154,2,8,2.1428,5,-8,2
29155,2,8,-0.3891,2,6,2
29156,2,5,-0.7259,1,5,2
29157,1,-9,-8,-8,6,-9
29158,1,8,-0.4926,2,6,-8
29159,2,5,-0.1439,3,1,1
29160,2,3,-0.2245,3,6,2
29161,1,8,-0.0163,3,5,1
29162,1,5,-0.0372,3,-8,2
29163,1,8,-0.7329,1,-8,-7
29164,2,8,0.293,4,3,-4
29165,1,6,0.827,5,4,2
29166,2,8,0.1308,4,-7,2
29167,2,6,0.4273,4,4,1
29168,2,3,.9681999999999999,5,2,1
29169,1,8,1.3658,5,4,1
29170,2,8,0.04,3,4,-8
29171,2,8,-0.1942,3,6,2
29172,2,6,-0.7409,1,4,1
29173,2,-9,-8,-8,4,1
29174,2,4,-8,-8,6,-7
29175,1,3,2.0218,5,4,-7
29176,1,2,0.911,5,4,1
29177,2,5,-0.8837,1,3,3
29178,1,8,0.4216,4,-7,-8
29179,2,8,0.7572,5,4,2
29180,1,2,1.84,5,4,3
29181,2,5,-0.9323,1,-8,-8
29182,1,8,1.1395,5,4,1
29183,2,-9,-8,-8,-8,-8
29184,1,3,-0.3554,2,6,2
29185,2,5,-0.8507,1,-9,-7
29186,2,5,-0.7898,1,-8,2
29187,1,5,-0.8614,1,5,-7
29188,1,8,-0.8023,1,6,-7
29189,1,8,-0.5464,2,-7,1
29190,2,8,-0.733,1,5,2
29191,1,3,0.4433,4,-8,-7
29192,1,8,0.7859,5,5,2
29193,1,-9,-8,-8,4,3
29195,2,6,0.8305,5,4,2
29196,1,8,0.6776,5,5,-9
29197,2,8,-0.7751,1,-7,-4
29198,2,8,1.1188,5,4,3
29199,1,5,-1.029,1,-7,-7
29200,1,8,0.2427,4,6,1
29201,1,6,-8,-8,4,1
29202,2,8,-0.5381,2,6,1
29203,2,8,0.0476,3,6,1
29204,2,8,0.1734,4,5,2
29205,1,8,-0.5628,2,-8,-7
29206,1,8,0.7668,5,5,2
29207,2,5,0.3333,4,-8,-7
29208,1,5,-0.6363,2,6,1
29209,2,7,-0.3254,3,2,3
29210,2,2,0.6782,5,3,1
29211,2,8,-0.5089,2,-7,2
29212,1,5,-0.6482,2,-7,-7
29213,1,8,-0.2033,3,-8,-7
29214,2,8,1.0223,5,1,2
29216,1,8,0.5991,5,4,2
29217,2,8,-1.0449,1,2,1
29218,1,8,0.5505,5,-7,-8
29219,2,6,-0.9468,1,-7,-8
29220,1,8,0.0405,3,3,2
29221,1,8,-1.0028,1,-7,-8
29222,2,8,-0.3442,2,4,1
29223,1,2,-0.2903,3,4,2
29225,2,8,0.7006,5,4,1
29226,2,3,-8,-8,5,-7
29227,2,8,1.1916,5,4,-4
29228,2,6,0.0807,4,-7,-8
29229,1,2,0.0175,3,-8,1
29230,1,5,-0.1556,3,-8,-8
29231,1,-9,-8,-8,6,-9
29232,1,6,-1.0862,1,4,1
29233,2,8,0.0324,3,4,2
29234,2,3,0.1689,4,-8,1
29235,2,2,-0.9768,1,-7,-7
29236,1,3,-8,-8,-7,-7
29237,2,3,-0.9072,1,3,2
29238,2,1,-0.6883,2,6,3
