academicyr,unitid,cc2010,grantlow
2017,406547,23. Bac/Assoc: Baccalaureate/Associate's Colleges,243763.788249694
2017,231651,17. DRU: Doctoral/Research Universities,419793.4394124848
2017,217907,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1089940.728274174
2017,219790,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,861442.0073439414
2017,126678,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1308961.126070992
2017,204185,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1450988.800489596
2017,174394,23. Bac/Assoc: Baccalaureate/Associate's Colleges,
2017,211273,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,834413.3537331702
2017,199412,19. Master's M: Master's Colleges and Universities (medium programs),1016174.559363525
2017,173258,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1344347.955936353
2017,189848,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,2869994.137086904
2017,186131,15. RU/VH: Research Universities (very high research activity),5284699.669522645
2017,196413,16. RU/H: Research Universities (high research activity),15309076.00979192
2017,193353,18. Master's L: Master's Colleges and Universities (larger programs),1889303.500611995
2017,137810,23. Bac/Assoc: Baccalaureate/Associate's Colleges,
2017,219578,23. Bac/Assoc: Baccalaureate/Associate's Colleges,
2017,115746,17. DRU: Doctoral/Research Universities,
2017,215655,18. Master's L: Master's Colleges and Universities (larger programs),2288197.41126071
2017,214883,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,179375.7833537332
2017,189705,18. Master's L: Master's Colleges and Universities (larger programs),3943789.828641371
2017,144740,17. DRU: Doctoral/Research Universities,10146632.80905753
2017,114549,17. DRU: Doctoral/Research Universities,
2017,184603,18. Master's L: Master's Colleges and Universities (larger programs),11196240.07343941
2017,228875,17. DRU: Doctoral/Research Universities,3080851.566707467
2017,156295,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,6383833.574051408
2017,180106,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,677439.4859241127
2017,129242,18. Master's L: Master's Colleges and Universities (larger programs),3089530.660954713
2017,182670,15. RU/VH: Research Universities (very high research activity),2460316.768665851
2017,129941,18. Master's L: Master's Colleges and Universities (larger programs),3991223.34761322
2017,237057,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,666752.099143207
2017,150941,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,653563.8004895962
2017,115773,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,120787.8090575276
2017,129428,18. Master's L: Master's Colleges and Universities (larger programs),
2017,450979,17. DRU: Doctoral/Research Universities,104963.6903304774
2017,190761,20. Master's S: Master's Colleges and Universities (smaller programs),1750102.76621787
2017,237066,19. Master's M: Master's Colleges and Universities (medium programs),1617455.299877601
2017,230038,16. RU/H: Research Universities (high research activity),1961522.313341493
2017,247700,23. Bac/Assoc: Baccalaureate/Associate's Colleges,
2017,170037,18. Master's L: Master's Colleges and Universities (larger programs),932442.558139535
2017,157818,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,596355.5691554468
2017,367884,20. Master's S: Master's Colleges and Universities (smaller programs),476859.6083231335
2017,160977,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1198603.151774786
2017,220206,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,112877.2827417381
2017,236452,20. Master's S: Master's Colleges and Universities (smaller programs),684564.0697674419
2017,211088,18. Master's L: Master's Colleges and Universities (larger programs),3231829.17380661
2017,174747,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1987777.288861689
2017,199847,16. RU/H: Research Universities (high research activity),3030060.673194615
2017,221999,15. RU/VH: Research Universities (very high research activity),2536507.197062424
2017,169363,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,504221.4443084456
2017,229887,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1175416.315789474
2017,168290,19. Master's M: Master's Colleges and Universities (medium programs),1457705.593635251
2017,210571,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,3721468.268053856
2017,220215,19. Master's M: Master's Colleges and Universities (medium programs),868247.7172582621
2017,165015,15. RU/VH: Research Universities (very high research activity),3590049.283965729
2017,162654,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1616242.148102815
2017,220613,19. Master's M: Master's Colleges and Universities (medium programs),1579701.444308446
2017,140553,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,3354214.418604651
2017,135726,15. RU/VH: Research Universities (very high research activity),5590057.22766218
2017,198950,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1637158.029375765
2017,367024,23. Bac/Assoc: Baccalaureate/Associate's Colleges,55700.73439412485
2017,204501,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,966800.2019583845
2017,120184,19. Master's M: Master's Colleges and Universities (medium programs),1298931.927784578
2017,184612,20. Master's S: Master's Colleges and Universities (smaller programs),3440145.832313342
2017,198613,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1793198.782129743
2017,104717,18. Master's L: Master's Colleges and Universities (larger programs),6497384.375764995
2017,198516,20. Master's S: Master's Colleges and Universities (smaller programs),1018827.753977968
2017,231059,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1160263.671970624
2017,167792,23. Bac/Assoc: Baccalaureate/Associate's Colleges,428588.023255814
2017,210669,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,2156280.697674419
2017,112260,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,795273.6230110161
2017,192703,19. Master's M: Master's Colleges and Universities (medium programs),3519992.068543452
2017,204200,19. Master's M: Master's Colleges and Universities (medium programs),1356776.884944921
2017,190150,15. RU/VH: Research Universities (very high research activity),3462407.729498164
2017,179946,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,821304.7735618117
2017,164739,18. Master's L: Master's Colleges and Universities (larger programs),2239695.869033048
2017,153375,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,905260.5997552021
2017,218414,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,5115368.414932681
2017,157076,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,998547.5764993881
2017,245953,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,368194.1187270503
2017,198561,18. Master's L: Master's Colleges and Universities (larger programs),1639495.416156671
2017,203580,20. Master's S: Master's Colleges and Universities (smaller programs),686842.1787025705
2017,243744,15. RU/VH: Research Universities (very high research activity),5126263.274173807
2017,199306,18. Master's L: Master's Colleges and Universities (larger programs),869667.3194614444
2017,104090,23. Bac/Assoc: Baccalaureate/Associate's Colleges,1103177.062423501
2017,218539,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1150478.739290086
2017,206589,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1715747.166462668
2017,115728,19. Master's M: Master's Colleges and Universities (medium programs),684460.8445532437
2017,101693,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1552097.386780906
2017,190099,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1450320.391676867
2017,156356,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,853895.3243574053
2017,227845,18. Master's L: Master's Colleges and Universities (larger programs),5279376.927784578
2017,186283,18. Master's L: Master's Colleges and Universities (larger programs),5132579.430844554
2017,232609,20. Master's S: Master's Colleges and Universities (smaller programs),2356058.280293758
2017,210304,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,645611.3708690332
2017,222178,18. Master's L: Master's Colleges and Universities (larger programs),3727249.902080784
2017,155627,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1070442.405140759
2017,198835,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,2294483.929008568
2017,188429,17. DRU: Doctoral/Research Universities,3158019.05752754
2017,238430,17. DRU: Doctoral/Research Universities,807665.7588739292
2017,182458,19. Master's M: Master's Colleges and Universities (medium programs),747443.5556915546
2017,228981,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1044659.608323134
2017,198862,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,2732852.796817626
2017,138293,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,635401.2729498164
2017,193308,20. Master's S: Master's Colleges and Universities (smaller programs),5717399.326805387
2017,131450,20. Master's S: Master's Colleges and Universities (smaller programs),1085482.625458997
2017,449870,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,128069.7858017136
2017,193654,17. DRU: Doctoral/Research Universities,5893515.850673195
2017,137032,18. Master's L: Master's Colleges and Universities (larger programs),2782597.129742962
2017,146825,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,438119.4920440637
2017,201371,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1064849.847001224
2017,166948,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1345823.769889841
2017,181330,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,836284.6940024481
2017,151458,23. Bac/Assoc: Baccalaureate/Associate's Colleges,473422.5152998777
2017,173328,18. Master's L: Master's Colleges and Universities (larger programs),871175.8384332927
2017,209108,18. Master's L: Master's Colleges and Universities (larger programs),
2017,130226,18. Master's L: Master's Colleges and Universities (larger programs),3282010.93635251
2017,152336,20. Master's S: Master's Colleges and Universities (smaller programs),1311511.095471236
2017,152080,15. RU/VH: Research Universities (very high research activity),4432760.514075888
2017,107600,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,833937.0869033049
2017,127060,16. RU/H: Research Universities (high research activity),4067738.782129744
2017,178369,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1542906.254589963
2017,107877,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,400326.7992656059
2017,179894,18. Master's L: Master's Colleges and Universities (larger programs),5557224.455324358
2017,191649,17. DRU: Doctoral/Research Universities,5346799.34516524
2017,192864,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1596673.304773562
2017,233718,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1039599.52876377
2017,131520,16. RU/H: Research Universities (high research activity),7476871.058751531
2017,207971,17. DRU: Doctoral/Research Universities,1643984.179926561
2017,125727,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,966936.1321909426
2017,233301,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,577412.2093023256
2017,148627,18. Master's L: Master's Colleges and Universities (larger programs),4412190.079559364
2017,131469,15. RU/VH: Research Universities (very high research activity),7443094.951040393
2017,231828,23. Bac/Assoc: Baccalaureate/Associate's Colleges,240680.3182374541
2017,233295,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1180357.839657283
2017,130590,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1033591.003671971
2017,104364,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2017,215442,18. Master's L: Master's Colleges and Universities (larger programs),2444994.46756426
2017,138275,20. Master's S: Master's Colleges and Universities (smaller programs),1155335.434516524
2017,165334,16. RU/H: Research Universities (high research activity),1661322.949816402
2017,237969,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1865457.454100367
2017,213996,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1170210.085679315
2017,215114,20. Master's S: Master's Colleges and Universities (smaller programs),429661.1566707467
2017,190372,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1541575.569155447
2017,168218,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,2485296.248470013
2017,230995,18. Master's L: Master's Colleges and Universities (larger programs),2623899.094247246
2017,207324,19. Master's M: Master's Colleges and Universities (medium programs),940584.0636474909
2017,164632,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,790545.7037943697
2017,121150,17. DRU: Doctoral/Research Universities,1783617.23378213
2017,147679,18. Master's L: Master's Colleges and Universities (larger programs),1617040.354957161
2017,175005,18. Master's L: Master's Colleges and Universities (larger programs),3121048.078335374
2017,192192,20. Master's S: Master's Colleges and Universities (smaller programs),959842.2093023257
2017,120537,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,355414.6328029376
2017,197911,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,849545.5569155448
2017,139630,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,564938.3108935129
2017,165167,18. Master's L: Master's Colleges and Universities (larger programs),9987.294981640149
2017,232043,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,855133.0048959609
2017,446677,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,34340.26927784578
2017,168740,17. DRU: Doctoral/Research Universities,657896.193390453
2017,217873,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,3741592.074663403
2017,145372,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1059167.3500612
2017,199698,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,670190.2141982865
2017,164562,19. Master's M: Master's Colleges and Universities (medium programs),1263815.936352509
2017,153418,23. Bac/Assoc: Baccalaureate/Associate's Colleges,49905.81395348838
2017,178244,18. Master's L: Master's Colleges and Universities (larger programs),727971.805385557
2017,106306,23. Bac/Assoc: Baccalaureate/Associate's Colleges,1292846.750305998
2017,174491,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,994636.2607099145
2017,153144,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1555536.523867809
2017,216807,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1445139.712362301
2017,230047,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,300589.7796817626
2017,233426,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1832161.701346389
2017,231077,20. Master's S: Master's Colleges and Universities (smaller programs),612356.499388005
2017,225575,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,787155.6242350062
2017,174279,20. Master's S: Master's Colleges and Universities (smaller programs),
2017,106342,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1155369.161566708
2017,195003,18. Master's L: Master's Colleges and Universities (larger programs),12461594.16768666
2017,141237,23. Bac/Assoc: Baccalaureate/Associate's Colleges,441589.2900856794
2017,213321,20. Master's S: Master's Colleges and Universities (smaller programs),1938734.069767442
2017,212805,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2017,168591,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1240721.083231334
2017,236595,18. Master's L: Master's Colleges and Universities (larger programs),2654229.932680539
2017,164216,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1218067.747858017
2017,206862,18. Master's L: Master's Colleges and Universities (larger programs),1434553.506731946
2017,132471,17. DRU: Doctoral/Research Universities,3821158.274173807
2017,183822,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,5395719.920440638
2017,168847,23. Bac/Assoc: Baccalaureate/Associate's Colleges,8900161.774785804
2017,143358,18. Master's L: Master's Colleges and Universities (larger programs),2504218.145654835
2017,131876,18. Master's L: Master's Colleges and Universities (larger programs),2799247.050183599
2017,133553,19. Master's M: Master's Colleges and Universities (medium programs),5315063.212974297
2017,181543,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2017,165644,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1268459.026927785
2017,170301,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1953892.845777234
2017,154493,19. Master's M: Master's Colleges and Universities (medium programs),1354621.419828641
2017,189097,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1823503.047735618
2017,211477,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,395397.5397796818
2017,168546,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1287310.403916769
2017,191533,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,2920652.166462669
2017,235316,18. Master's L: Master's Colleges and Universities (larger programs),1321489.192166463
2017,194091,18. Master's L: Master's Colleges and Universities (larger programs),4316332.692778458
2017,131803,18. Master's L: Master's Colleges and Universities (larger programs),295108.6230110159
2017,125763,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,2242651.58506732
2017,212984,18. Master's L: Master's Colleges and Universities (larger programs),1480489.749082007
2017,454184,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,645987.4785801715
2017,224004,18. Master's L: Master's Colleges and Universities (larger programs),926568.9412484701
2017,214272,19. Master's M: Master's Colleges and Universities (medium programs),2359487.197062424
2017,101189,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1081535.538555692
2017,136950,18. Master's L: Master's Colleges and Universities (larger programs),1658554.265605875
2017,156286,18. Master's L: Master's Colleges and Universities (larger programs),2998338.849449205
2017,130314,18. Master's L: Master's Colleges and Universities (larger programs),724684.9510403918
2017,456348,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,3564315.544675643
2017,161518,19. Master's M: Master's Colleges and Universities (medium programs),622161.8727050185
2017,135081,23. Bac/Assoc: Baccalaureate/Associate's Colleges,6884540.250917993
2017,167251,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,2456022.190942473
2017,217059,20. Master's S: Master's Colleges and Universities (smaller programs),1699741.126070992
2017,193016,18. Master's L: Master's Colleges and Universities (larger programs),4707894.547123624
2017,203775,19. Master's M: Master's Colleges and Universities (medium programs),831311.487148103
2017,152099,19. Master's M: Master's Colleges and Universities (medium programs),353768.1395348838
2017,442718,23. Bac/Assoc: Baccalaureate/Associate's Colleges,
2017,436483,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2017,209612,18. Master's L: Master's Colleges and Universities (larger programs),2095176.481028152
2017,221661,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1156193.94124847
2017,217961,19. Master's M: Master's Colleges and Universities (medium programs),790817.564259486
2017,240392,23. Bac/Assoc: Baccalaureate/Associate's Colleges,440469.1432068544
2017,192749,18. Master's L: Master's Colleges and Universities (larger programs),2398407.190942473
2017,118693,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1041022.197062424
2017,168528,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,2534842.307221543
2017,228325,20. Master's S: Master's Colleges and Universities (smaller programs),876027.4235006121
2017,221731,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1072898.347613219
2017,201645,15. RU/VH: Research Universities (very high research activity),5401922.631578948
2017,199032,20. Master's S: Master's Colleges and Universities (smaller programs),684418.9412484701
2017,201654,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1242237.778457772
2017,174437,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,687507.5214198288
2017,145646,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1367127.00122399
2017,203085,20. Master's S: Master's Colleges and Universities (smaller programs),1549029.247246022
2017,183910,19. Master's M: Master's Colleges and Universities (medium programs),2591920.740514076
2017,154749,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,532965.0673194615
2017,120865,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1441740.434516524
2017,136215,16. RU/H: Research Universities (high research activity),2454356.279069768
2017,189413,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,860898.2864137088
2017,230816,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,770080.5385556916
2017,164447,18. Master's L: Master's Colleges and Universities (larger programs),2362000.373317014
2017,398130,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,153363.029375765
2017,155335,18. Master's L: Master's Colleges and Universities (larger programs),341661.1505507957
2017,447050,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,8359.19828641371
2017,236577,18. Master's L: Master's Colleges and Universities (larger programs),2548175.734394125
2017,151166,23. Bac/Assoc: Baccalaureate/Associate's Colleges,534747.4908200735
2017,219213,23. Bac/Assoc: Baccalaureate/Associate's Colleges,4681.927784577724
2017,217998,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1622422.374541004
2017,221892,17. DRU: Doctoral/Research Universities,1167984.100367197
2017,178059,17. DRU: Doctoral/Research Universities,1108115.520195839
2017,168148,15. RU/VH: Research Universities (very high research activity),4752156.70134639
2017,140252,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,265689.4369645043
2017,152600,18. Master's L: Master's Colleges and Universities (larger programs),2470803.837209302
2017,232025,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1649693.249694003
2017,203757,20. Master's S: Master's Colleges and Universities (smaller programs),631460.3182374542
2017,199582,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,982656.0036719708
2017,178305,23. Bac/Assoc: Baccalaureate/Associate's Colleges,
2017,219204,20. Master's S: Master's Colleges and Universities (smaller programs),22077.93145654835
2017,183211,18. Master's L: Master's Colleges and Universities (larger programs),480508.2619339046
2017,112251,16. RU/H: Research Universities (high research activity),
2017,168786,19. Master's M: Master's Colleges and Universities (medium programs),1426232.123623011
2017,173452,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,69012.69889840882
2017,130253,18. Master's L: Master's Colleges and Universities (larger programs),1990693.145654835
2017,182661,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2017,218441,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,954532.7539779682
2017,131496,15. RU/VH: Research Universities (very high research activity),4426480.128518973
2017,169479,19. Master's M: Master's Colleges and Universities (medium programs),3722408.537331702
2017,399911,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,525692.2888616892
2017,135610,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2017,212009,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1687551.35250918
2017,167996,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1398568.788249694
2017,204194,19. Master's M: Master's Colleges and Universities (medium programs),765169.6756425949
2017,146481,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,2510880.771113832
2017,217633,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1611169.804161567
2017,133711,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1055383.788249694
2017,102669,20. Master's S: Master's Colleges and Universities (smaller programs),30037.51529987761
2017,206491,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,198977.3317013464
2017,206349,20. Master's S: Master's Colleges and Universities (smaller programs),601881.6952264382
2017,191630,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1741399.143206855
2017,217624,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,890189.7184822522
2017,217402,18. Master's L: Master's Colleges and Universities (larger programs),2235204.039167687
2017,196680,19. Master's M: Master's Colleges and Universities (medium programs),
2017,197197,19. Master's M: Master's Colleges and Universities (medium programs),1669964.228886169
2017,153269,18. Master's L: Master's Colleges and Universities (larger programs),1387240.5875153
2017,154350,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,736139.8837209303
2017,161086,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1267196.817625459
2017,212577,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,3259688.739290086
2017,202514,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,971899.1187270503
2017,182980,19. Master's M: Master's Colleges and Universities (medium programs),1794672.552019584
2017,157535,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,3314143.616891065
2017,150534,20. Master's S: Master's Colleges and Universities (smaller programs),2036420.893512852
2017,448752,23. Bac/Assoc: Baccalaureate/Associate's Colleges,186186.6034271726
2017,122612,17. DRU: Doctoral/Research Universities,6592288.206854346
2017,118888,19. Master's M: Master's Colleges and Universities (medium programs),1799458.727050184
2017,147767,15. RU/VH: Research Universities (very high research activity),5315695.850673195
2017,101116,23. Bac/Assoc: Baccalaureate/Associate's Colleges,166196.6829865361
2017,160755,15. RU/VH: Research Universities (very high research activity),3989211.988984088
2017,132842,19. Master's M: Master's Colleges and Universities (medium programs),30179.57772337822
2017,210492,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,495198.9473684211
2017,232308,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1887344.265605875
2017,216278,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,2541340.385556916
2017,167783,18. Master's L: Master's Colleges and Universities (larger programs),1248939.241126071
2017,152673,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1010856.927784578
2017,168281,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1183737.698898409
2017,232089,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,4788751.572827418
2017,191241,16. RU/H: Research Universities (high research activity),10312833.58017136
2017,202480,16. RU/H: Research Universities (high research activity),4456217.166462669
2017,123651,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1616921.799265606
2017,174817,17. DRU: Doctoral/Research Universities,784194.7980416158
2017,232557,18. Master's L: Master's Colleges and Universities (larger programs),7833149.308445534
2017,119173,20. Master's S: Master's Colleges and Universities (smaller programs),4387209.577723378
2017,225885,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,995558.1334149328
2017,186618,18. Master's L: Master's Colleges and Universities (larger programs),2358879.088127295
2017,112446,23. Bac/Assoc: Baccalaureate/Associate's Colleges,128652.3439412485
2017,156408,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,876777.5948592413
2017,207582,20. Master's S: Master's Colleges and Universities (smaller programs),1407576.976744186
2017,191676,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,970105.4528763772
2017,126872,23. Bac/Assoc: Baccalaureate/Associate's Colleges,101585.8751529988
2017,191621,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,631838.47001224
2017,130183,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1270502.068543452
2017,142522,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1195449.161566708
2017,183239,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1051901.725826194
2017,190725,18. Master's L: Master's Colleges and Universities (larger programs),1525183.200734394
2017,239716,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,902458.1884944922
2017,228884,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1072769.571603427
2017,434539,23. Bac/Assoc: Baccalaureate/Associate's Colleges,85268.11505507957
2017,133492,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1307567.074663403
2017,155414,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,352600.9791921665
2017,232672,20. Master's S: Master's Colleges and Universities (smaller programs),2387183.237454101
2017,181002,18. Master's L: Master's Colleges and Universities (larger programs),1753199.522643819
2017,133809,23. Bac/Assoc: Baccalaureate/Associate's Colleges,321781.6095471237
2017,162760,19. Master's M: Master's Colleges and Universities (medium programs),1617224.320685435
2017,386472,23. Bac/Assoc: Baccalaureate/Associate's Colleges,24004.46144430845
2017,183026,18. Master's L: Master's Colleges and Universities (larger programs),4298640.299877602
2017,174914,17. DRU: Doctoral/Research Universities,2089594.143206855
2017,233611,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,261114.8225214199
2017,232706,18. Master's L: Master's Colleges and Universities (larger programs),1064749.687882497
2017,190716,18. Master's L: Master's Colleges and Universities (larger programs),1150223.231334149
2017,164924,16. RU/H: Research Universities (high research activity),2152484.871481028
2017,192925,18. Master's L: Master's Colleges and Universities (larger programs),3650799.87760098
2017,170000,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,303320.6487148103
2017,182634,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1117319.93880049
2017,133979,20. Master's S: Master's Colleges and Universities (smaller programs),882937.3806609549
2017,399869,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,548353.8004895962
2017,191968,18. Master's L: Master's Colleges and Universities (larger programs),6364873.861689107
2017,449339,18. Master's L: Master's Colleges and Universities (larger programs),1031061.474908201
