State,fy,state_abbrev,fips,lnnetut,lnstateap,lnfte,lnperinc
NEW JERSEY,2014,NJ,34,21.655474,21.411636,12.522127,13.161736
NEW JERSEY,2015,NJ,34,21.724833,21.411636,12.506373,13.2032
NEW JERSEY,2016,NJ,34,21.736132,21.449974,12.499846,13.229315
NEW JERSEY,2017,NJ,34,21.765966,21.457348,12.491981,13.265738
NEW JERSEY,2018,NJ,34,21.743055,21.448849,12.485373,13.317741
NEW MEXICO,1980,NM,35,17.018257,18.737679,10.784524,9.3345909
NEW MEXICO,1981,NM,35,17.133326,18.918421,10.826893,9.4572001
NEW MEXICO,1982,NM,35,17.216707,19.05514,10.86301,9.5484543
NEW MEXICO,1983,NM,35,17.262318,19.148712,10.897813,9.6215229
NEW MEXICO,1984,NM,35,17.290577,19.194487,10.908302,9.7093563
NEW MEXICO,1985,NM,35,17.376556,19.327728,10.89635,9.7883015
NEW MEXICO,1986,NM,35,17.40457,19.342953,10.901211,9.8268766
NEW MEXICO,1987,NM,35,17.548407,19.361858,10.915634,9.8683262
NEW MEXICO,1988,NM,35,17.676241,19.413563,10.939054,9.9233885
NEW MEXICO,1989,NM,35,17.851519,19.457771,10.989504,9.9921846
NEW MEXICO,1990,NM,35,17.937794,19.527262,11.013814,10.056252
NEW MEXICO,1991,NM,35,17.152323,19.63826,11.051969,10.124108
NEW MEXICO,1992,NM,35,17.250893,19.680277,11.109279,10.196269
NEW MEXICO,1993,NM,35,17.335867,19.722506,11.138174,10.269068
NEW MEXICO,1994,NM,35,17.582151,19.796925,11.171576,10.33436
NEW MEXICO,1995,NM,35,17.68679,19.896358,11.135625,10.406412
NEW MEXICO,1996,NM,35,17.671982,19.958838,11.16959,10.455676
NEW MEXICO,1997,NM,35,17.650108,19.851471,11.047837,10.505615
NEW MEXICO,1998,NM,35,17.579046,19.847637,11.12123,10.554796
NEW MEXICO,1999,NM,35,17.562416,20.047369,11.185699,10.578369
NEW MEXICO,2000,NM,35,17.782131,20.068806,11.116573,10.653015
NEW MEXICO,2001,NM,35,17.798096,19.974886,11.110162,10.721327
NEW MEXICO,2002,NM,35,17.866037,20.058798,11.135741,10.759816
NEW MEXICO,2003,NM,35,17.90517,20.290985,11.236473,10.803588
NEW MEXICO,2004,NM,35,18.296896,20.381432,11.285196,10.864063
NEW MEXICO,2005,NM,35,18.328247,20.451956,11.279971,10.93021
NEW MEXICO,2006,NM,35,18.64538,20.545469,11.285335,11.0012
NEW MEXICO,2007,NM,35,18.467751,20.676889,11.329291,11.057503
NEW MEXICO,2008,NM,35,18.946453,20.739513,11.352792,11.116054
NEW MEXICO,2009,NM,35,19.073774,20.675112,11.401435,11.10739
NEW MEXICO,2010,NM,35,19.133816,20.612892,11.499931,11.145478
NEW MEXICO,2011,NM,35,19.354525,20.552576,11.430391,11.195745
NEW MEXICO,2012,NM,35,19.463789,20.505947,11.489851,11.219601
NEW MEXICO,2013,NM,35,19.512428,20.540085,11.525239,11.203843
NEW MEXICO,2014,NM,35,19.562164,20.568031,11.499131,11.260894
NEW MEXICO,2015,NM,35,19.553722,20.620354,11.473248,11.289444
NEW MEXICO,2016,NM,35,19.446684,20.631058,11.444422,11.30531
NEW MEXICO,2017,NM,35,19.481327,20.566387,11.396616,11.323374
NEW MEXICO,2018,NM,35,19.531624,20.544434,11.335549,11.375834
NEW YORK,1980,NY,36,19.547556,20.975269,12.94486,12.171786
NEW YORK,1981,NY,36,19.641216,21.0431,12.975813,12.281556
NEW YORK,1982,NY,36,19.720873,21.162102,12.983673,12.364861
NEW YORK,1983,NY,36,19.793129,21.23315,12.983127,12.439891
NEW YORK,1984,NY,36,19.893612,21.283739,12.971854,12.5407
NEW YORK,1985,NY,36,19.91695,21.398453,12.951138,12.608747
NEW YORK,1986,NY,36,19.93074,21.460669,12.93423,12.674447
NEW YORK,1987,NY,36,19.930077,21.568619,12.932016,12.73859
NEW YORK,1988,NY,36,19.988672,21.629223,12.917784,12.831115
NEW YORK,1989,NY,36,20.021481,21.673882,12.947758,12.908947
NEW YORK,1990,NY,36,20.083469,21.656256,12.973362,12.976916
NEW YORK,1991,NY,36,20.187977,21.587885,12.989792,12.977437
NEW YORK,1992,NY,36,20.444214,21.590996,12.983912,13.033031
NEW YORK,1993,NY,36,20.586643,21.591541,12.996149,13.060603
NEW YORK,1994,NY,36,20.601664,21.645498,13.000715,13.09135
NEW YORK,1995,NY,36,20.586988,21.692795,13.001977,13.143768
NEW YORK,1996,NY,36,20.825552,21.578701,12.975433,13.195395
NEW YORK,1997,NY,36,20.844687,21.577681,12.962084,13.249799
NEW YORK,1998,NY,36,20.840872,21.596148,12.986305,13.305686
NEW YORK,1999,NY,36,20.955568,22.138538,13.003787,13.362695
NEW YORK,2000,NY,36,20.948698,22.040134,12.953781,13.436575
NEW YORK,2001,NY,36,20.981045,21.900539,13.021116,13.472692
NEW YORK,2002,NY,36,21.020231,21.935244,13.053798,13.470555
NEW YORK,2003,NY,36,21.070257,21.974617,13.089046,13.484669
NEW YORK,2004,NY,36,21.29932,21.921087,13.101532,13.529487
NEW YORK,2005,NY,36,21.301163,22.057602,13.118298,13.570394
NEW YORK,2006,NY,36,21.326126,22.145914,13.122727,13.64593
NEW YORK,2007,NY,36,21.364746,22.242367,13.140024,13.720293
NEW YORK,2008,NY,36,21.410149,22.302927,13.174079,13.741328
NEW YORK,2009,NY,36,21.49184,22.326149,13.213748,13.724249
NEW YORK,2010,NY,36,21.594217,22.361147,13.257515,13.76429
NEW YORK,2011,NY,36,21.631645,22.379238,13.268764,13.819632
NEW YORK,2012,NY,36,21.692007,22.303118,13.265833,13.870634
NEW YORK,2013,NY,36,21.75115,22.354767,13.256357,13.882755
NEW YORK,2014,NY,36,21.812849,22.392258,13.245852,13.924681
NEW YORK,2015,NY,36,21.865396,22.433325,13.246764,13.966342
NEW YORK,2016,NY,36,21.924252,22.446482,13.2287,13.99997
NEW YORK,2017,NY,36,21.928804,22.46987,13.217579,14.067065
NEW YORK,2018,NY,36,21.927252,22.50346,13.211895,14.109621
NORTH CAROLINA,1980,NC,37,18.176058,20.015411,12.017584,10.804604
NORTH CAROLINA,1981,NC,37,18.265196,20.145588,12.07197,10.924085
NORTH CAROLINA,1982,NC,37,18.388157,20.256456,12.103326,10.992386
NORTH CAROLINA,1983,NC,37,18.457977,20.328444,12.13073,11.076666
NORTH CAROLINA,1984,NC,37,18.503181,20.381199,12.176582,11.19994
NORTH CAROLINA,1985,NC,37,18.591267,20.652199,12.153189,11.277456
NORTH CAROLINA,1986,NC,37,18.656544,20.764408,12.185232,11.352698
NORTH CAROLINA,1987,NC,37,18.805264,20.838823,12.19525,11.428293
NORTH CAROLINA,1988,NC,37,18.883785,20.909496,12.20008,11.518808
NORTH CAROLINA,1989,NC,37,18.954247,20.961575,12.23158,11.605441
NORTH CAROLINA,1990,NC,37,19.111324,21.02426,12.277518,11.665844
NORTH CAROLINA,1991,NC,37,19.224028,21.057449,12.321627,11.710899
NORTH CAROLINA,1992,NC,37,19.399008,21.015936,12.368166,11.795658
NORTH CAROLINA,1993,NC,37,19.525274,21.118479,12.388581,11.859758
NORTH CAROLINA,1994,NC,37,19.581642,21.165062,12.386008,11.92227
NORTH CAROLINA,1995,NC,37,19.662815,21.228697,12.384398,11.99218
NORTH CAROLINA,1996,NC,37,19.688192,21.240988,12.385552,12.059989
NORTH CAROLINA,1997,NC,37,19.77109,21.304419,12.3847,12.131824
NORTH CAROLINA,1998,NC,37,19.742702,21.390377,12.393278,12.199929
NORTH CAROLINA,1999,NC,37,19.786772,21.452263,12.445267,12.248988
NORTH CAROLINA,2000,NC,37,19.881754,21.543188,12.465772,12.312975
NORTH CAROLINA,2001,NC,37,19.949652,21.598104,12.500937,12.340953
NORTH CAROLINA,2002,NC,37,20.127884,21.616365,12.574172,12.355643
NORTH CAROLINA,2003,NC,37,20.184687,21.619215,12.618709,12.395146
NORTH CAROLINA,2004,NC,37,20.360445,21.629414,12.660832,12.474725
NORTH CAROLINA,2005,NC,37,20.444407,21.745993,12.733855,12.546231
NORTH CAROLINA,2006,NC,37,20.597322,21.842501,12.732705,12.631596
NORTH CAROLINA,2007,NC,37,20.628267,21.96637,12.74856,12.705359
NORTH CAROLINA,2008,NC,37,20.681669,22.068018,12.787173,12.768108
NORTH CAROLINA,2009,NC,37,20.713991,22.034227,12.863053,12.731735
NORTH CAROLINA,2010,NC,37,20.775635,22.045946,12.950284,12.741478
NORTH CAROLINA,2011,NC,37,20.859402,22.05324,12.961676,12.78002
NORTH CAROLINA,2012,NC,37,21.045946,21.998255,12.929626,12.847729
NORTH CAROLINA,2013,NC,37,21.113823,22.045416,12.925428,12.837408
NORTH CAROLINA,2014,NC,37,21.181419,22.009085,12.904702,12.894197
NORTH CAROLINA,2015,NC,37,21.216648,22.022898,12.878992,12.947753
NORTH CAROLINA,2016,NC,37,21.284945,22.065969,12.86959,12.978946
NORTH CAROLINA,2017,NC,37,21.323263,22.105082,12.872886,13.025344
NORTH CAROLINA,2018,NC,37,21.349304,22.130972,12.879369,13.079167
NORTH DAKOTA,1980,ND,38,16.683409,18.142288,10.193728,8.5697861
NORTH DAKOTA,1981,ND,38,16.785925,18.245136,10.233187,8.8391314
NORTH DAKOTA,1982,ND,38,17.073606,18.470423,10.287695,8.9163723
NORTH DAKOTA,1983,ND,38,17.077446,18.475168,10.306617,8.9658451
NORTH DAKOTA,1984,ND,38,17.206657,18.504103,10.360437,9.0428677
NORTH DAKOTA,1985,ND,38,17.249498,18.559572,10.345252,9.0757799
NORTH DAKOTA,1986,ND,38,17.367998,18.623621,10.34612,9.0904303
NORTH DAKOTA,1987,ND,38,17.439852,18.642223,10.32154,9.1196499
NORTH DAKOTA,1988,ND,38,17.548407,18.621988,10.314239,9.043932
NORTH DAKOTA,1989,ND,38,17.619947,18.5828,10.344063,9.1572561
NORTH DAKOTA,1990,ND,38,17.795193,18.692995,10.378479,9.2357159
NORTH DAKOTA,1991,ND,38,17.851519,18.734762,10.253827,9.2484064
NORTH DAKOTA,1992,ND,38,17.899805,18.867928,10.346794,9.3406668
NORTH DAKOTA,1993,ND,38,17.877676,18.856998,10.35679,9.3542671
NORTH DAKOTA,1994,ND,38,17.944256,18.835436,10.327513,9.4373169
NORTH DAKOTA,1995,ND,38,17.989899,18.816095,10.309186,9.4391479
NORTH DAKOTA,1996,ND,38,17.989899,18.868567,10.332702,9.5515156
NORTH DAKOTA,1997,ND,38,17.974394,18.85441,10.339062,9.5303202
NORTH DAKOTA,1998,ND,38,17.968124,18.974566,10.300887,9.6227808
NORTH DAKOTA,1999,ND,38,18.017214,18.98258,10.297993,9.6375017
NORTH DAKOTA,2000,ND,38,18.068748,19.03404,10.317549,9.7210064
NORTH DAKOTA,2001,ND,38,18.411297,19.039425,10.371051,9.7388487
NORTH DAKOTA,2002,ND,38,18.316181,19.121286,10.41178,9.7612324
NORTH DAKOTA,2003,ND,38,18.485796,19.132654,10.453544,9.8450108
NORTH DAKOTA,2004,ND,38,18.775415,19.115976,10.472261,9.8644352
NORTH DAKOTA,2005,ND,38,18.957155,19.121523,10.452447,9.9224072
NORTH DAKOTA,2006,ND,38,19.068081,19.186293,10.442959,9.9693222
NORTH DAKOTA,2007,ND,38,19.143284,19.189487,10.431317,10.072681
NORTH DAKOTA,2008,ND,38,19.175371,19.352455,10.461817,10.186974
NORTH DAKOTA,2009,ND,38,19.25713,19.352455,10.502543,10.179641
NORTH DAKOTA,2010,ND,38,19.274788,19.557478,10.53784,10.286878
NORTH DAKOTA,2011,ND,38,19.300434,19.557482,10.543102,10.400681
NORTH DAKOTA,2012,ND,38,19.362232,19.656048,10.532176,10.56772
NORTH DAKOTA,2013,ND,38,19.390947,19.655588,10.521965,10.567746
NORTH DAKOTA,2014,ND,38,19.420652,19.830919,10.516698,10.634075
NORTH DAKOTA,2015,ND,38,19.438555,19.830919,10.51328,10.611548
NORTH DAKOTA,2016,ND,38,19.470085,19.821182,10.495847,10.58714
NORTH DAKOTA,2017,ND,38,19.5079,19.854933,10.48411,10.590994
NORTH DAKOTA,2018,ND,38,19.525909,19.697414,10.462217,10.648943
OHIO,1980,OH,39,19.432281,20.291405,12.581079,11.582312
OHIO,1981,OH,39,19.596254,20.365019,12.622478,11.66695
OHIO,1982,OH,39,19.623653,20.392118,12.684788,11.712448
OHIO,1983,OH,39,19.65324,20.417555,12.655873,11.768599
OHIO,1984,OH,39,19.951075,20.569298,12.677013,11.868226
OHIO,1985,OH,39,19.999659,20.660433,12.64142,11.927853
OHIO,1986,OH,39,20.047762,20.787836,12.634912,11.973466
OHIO,1987,OH,39,20.100018,20.871082,12.607121,12.020285
OHIO,1988,OH,39,20.16692,20.911322,12.618762,12.091043
OHIO,1989,OH,39,20.326067,20.956835,12.646425,12.163729
OHIO,1990,OH,39,20.416332,21.039244,12.678685,12.220862
OHIO,1991,OH,39,20.51833,21.071102,12.709774,12.243739
OHIO,1992,OH,39,20.649405,21.027805,12.740022,12.306828
OHIO,1993,OH,39,20.723566,20.994514,12.743849,12.347425
OHIO,1994,OH,39,20.73163,21.063303,12.728399,12.40208
OHIO,1995,OH,39,20.771675,21.128664,12.707623,12.449415
OHIO,1996,OH,39,20.815905,21.191832,12.692101,12.495554
OHIO,1997,OH,39,20.882366,21.29435,12.6852,12.552527
OHIO,1998,OH,39,20.911903,21.345236,12.682341,12.608981
OHIO,1999,OH,39,20.909243,21.381866,12.703433,12.641741
OHIO,2000,OH,39,20.95467,21.443096,12.715738,12.694048
OHIO,2001,OH,39,20.982086,21.498981,12.728962,12.720494
OHIO,2002,OH,39,21.091284,21.453613,12.77584,12.735656
OHIO,2003,OH,39,21.168434,21.448141,12.772914,12.76457
OHIO,2004,OH,39,21.265474,21.451611,12.796176,12.801927
OHIO,2005,OH,39,21.361988,21.466228,12.850746,12.830515
OHIO,2006,OH,39,21.436533,21.485119,12.803804,12.879417
OHIO,2007,OH,39,21.52496,21.515436,12.812107,12.920233
OHIO,2008,OH,39,21.542963,21.551073,12.837163,12.951366
OHIO,2009,OH,39,21.572968,21.629128,12.877858,12.923054
OHIO,2010,OH,39,21.681145,21.546543,13.011418,12.952869
OHIO,2011,OH,39,21.732834,21.54863,13.040605,13.019247
OHIO,2012,OH,39,21.81497,21.423256,12.95633,13.058914
OHIO,2013,OH,39,21.828371,21.441166,12.901208,13.072702
OHIO,2014,OH,39,21.832956,21.467548,12.903849,13.11447
OHIO,2015,OH,39,21.846867,21.481251,12.883713,13.152192
OHIO,2016,OH,39,21.851723,21.523588,12.870761,13.169331
OHIO,2017,OH,39,21.857935,21.55776,12.876054,13.206964
OHIO,2018,OH,39,21.952339,21.556568,12.866462,13.252913
OKLAHOMA,1980,OK,40,17.684626,19.428638,11.47705,10.284626
OKLAHOMA,1981,OK,40,17.776323,19.596254,11.522351,10.440098
OKLAHOMA,1982,OK,40,17.780127,19.781658,11.529064,10.549962
OKLAHOMA,1983,OK,40,17.893047,19.955395,11.560905,10.573289
OKLAHOMA,1984,OK,40,17.974394,19.879295,11.571704,10.643685
OKLAHOMA,1985,OK,40,18.073956,19.895443,11.517973,10.68295
OKLAHOMA,1986,OK,40,18.048166,20.049921,11.521637,10.68926
OKLAHOMA,1987,OK,40,18.115513,19.951725,11.533434,10.686338
OKLAHOMA,1988,OK,40,18.334032,19.961411,11.542096,10.728102
OKLAHOMA,1989,OK,40,18.56218,20.011139,11.54781,10.789752
OKLAHOMA,1990,OK,40,18.620352,20.106709,11.541299,10.84195
OKLAHOMA,1991,OK,40,18.59799,20.194107,11.568266,10.871953
OKLAHOMA,1992,OK,40,18.706612,20.289864,11.590904,10.933714
OKLAHOMA,1993,OK,40,18.745659,20.320847,11.645023,10.972447
OKLAHOMA,1994,OK,40,18.847908,20.301825,11.656706,11.015641
OKLAHOMA,1995,OK,40,19.080271,20.284296,11.648129,11.057645
OKLAHOMA,1996,OK,40,19.178209,20.29402,11.620748,11.11577
OKLAHOMA,1997,OK,40,18.506859,20.409924,11.675257,11.171491
OKLAHOMA,1998,OK,40,18.569101,20.420809,11.679736,11.223709
OKLAHOMA,1999,OK,40,18.495789,20.462681,11.699364,11.250456
OKLAHOMA,2000,OK,40,18.360851,20.495501,11.687844,11.329459
OKLAHOMA,2001,OK,40,19.077883,20.54591,11.704463,11.388349
OKLAHOMA,2002,OK,40,18.75775,20.529976,11.763918,11.409829
OKLAHOMA,2003,OK,40,19.248291,20.546692,11.759825,11.454449
OKLAHOMA,2004,OK,40,19.483957,20.456131,11.801055,11.530245
OKLAHOMA,2005,OK,40,19.64683,20.483835,11.823523,11.618303
OKLAHOMA,2006,OK,40,19.753895,20.607338,11.812586,11.723786
OKLAHOMA,2007,OK,40,19.805473,20.756086,11.791262,11.758722
OKLAHOMA,2008,OK,40,19.886003,20.817558,11.78441,11.860097
OKLAHOMA,2009,OK,40,20.004515,20.798521,11.752398,11.785781
OKLAHOMA,2010,OK,40,20.013395,20.89703,11.863751,11.830601
OKLAHOMA,2011,OK,40,20.115425,20.857117,11.91953,11.904224
OKLAHOMA,2012,OK,40,20.198923,20.764977,11.894903,11.972589
OKLAHOMA,2013,OK,40,20.283783,20.767029,11.878527,12.020123
OKLAHOMA,2014,OK,40,20.351376,20.775448,11.887251,12.081767
OKLAHOMA,2015,OK,40,20.393579,20.776611,11.822695,12.061001
OKLAHOMA,2016,OK,40,20.439072,20.647837,11.812734,12.010174
OKLAHOMA,2017,OK,40,20.514879,20.576162,11.803219,12.052904
OKLAHOMA,2018,OK,40,20.56535,20.529957,11.783586,12.11342
OREGON,1980,OR,41,18.052511,19.24354,11.48191,10.204702
OREGON,1981,OR,41,18.193781,19.207317,11.518948,10.280896
OREGON,1982,OR,41,18.365168,19.330551,11.506556,10.309153
OREGON,1983,OR,41,18.465654,19.257929,11.474164,10.370549
OREGON,1984,OR,41,18.478951,19.430098,11.445203,10.451176
OREGON,1985,OR,41,18.514172,19.459543,11.409508,10.500152
OREGON,1986,OR,41,18.529535,19.549822,11.419054,10.551167
OREGON,1987,OR,41,18.549074,19.595018,11.441139,10.601498
OREGON,1988,OR,41,18.621988,19.661371,11.456874,10.686841
OREGON,1989,OR,41,18.698313,19.696043,11.497619,10.780933
OREGON,1990,OR,41,18.774151,19.751726,11.501339,10.857863
OREGON,1991,OR,41,18.856352,19.872763,11.533492,10.909143
OREGON,1992,OR,41,19.027725,19.890856,11.535929,10.976389
OREGON,1993,OR,41,19.064638,19.957977,11.539197,11.044376
OREGON,1994,OR,41,19.215031,19.900921,11.48731,11.112896
OREGON,1995,OR,41,19.288622,19.966753,11.467112,11.186725
OREGON,1996,OR,41,19.401634,19.953886,11.510181,11.262475
OREGON,1997,OR,41,19.405378,19.983027,11.503269,11.322454
OREGON,1998,OR,41,19.424982,20.012972,11.535059,11.377953
OREGON,1999,OR,41,19.414673,20.050117,11.550943,11.417846
OREGON,2000,OR,41,19.724125,20.046833,11.569967,11.492264
OREGON,2001,OR,41,19.666147,20.303143,11.617343,11.519881
OREGON,2002,OR,41,19.805428,20.27523,11.696999,11.532277
OREGON,2003,OR,41,19.968384,20.269901,11.742514,11.567111
OREGON,2004,OR,41,20.090414,20.193163,11.751707,11.621807
OREGON,2005,OR,41,20.174994,20.188404,11.752407,11.673461
OREGON,2006,OR,41,20.186272,20.247282,11.74755,11.760918
OREGON,2007,OR,41,20.235966,20.278515,11.736977,11.805744
OREGON,2008,OR,41,20.286533,20.402733,11.772409,11.847224
OREGON,2009,OR,41,20.309309,20.426285,11.860281,11.814008
OREGON,2010,OR,41,20.43964,20.353003,11.98316,11.839478
OREGON,2011,OR,41,20.688677,20.292734,12.033943,11.894317
OREGON,2012,OR,41,20.772623,20.15416,12.01427,11.94736
OREGON,2013,OR,41,20.828339,20.179749,11.988781,11.963855
OREGON,2014,OR,41,20.977808,20.26301,11.953874,12.034151
OREGON,2015,OR,41,20.964954,20.323822,11.912373,12.108967
OREGON,2016,OR,41,20.940289,20.469442,11.878595,12.156047
OREGON,2017,OR,41,20.952993,20.520809,11.878595,12.208963
OREGON,2018,OR,41,20.989227,20.54884,11.852322,12.269376
PENNSYLVANIA,1980,PA,42,19.506208,20.269136,12.402034,11.687618
PENNSYLVANIA,1981,PA,42,19.648272,20.278383,12.416836,11.786625
PENNSYLVANIA,1982,PA,42,19.797682,20.393093,12.445963,11.852777
PENNSYLVANIA,1983,PA,42,19.918739,20.453554,12.468187,11.899419
PENNSYLVANIA,1984,PA,42,19.980087,20.490578,12.454073,11.976502
PENNSYLVANIA,1985,PA,42,20.069532,20.578239,12.464333,12.034192
PENNSYLVANIA,1986,PA,42,20.166048,20.656698,12.433172,12.084515
PENNSYLVANIA,1987,PA,42,20.206423,20.695175,12.444255,12.142126
PENNSYLVANIA,1988,PA,42,20.263609,20.747274,12.476413,12.221739
PENNSYLVANIA,1989,PA,42,20.420132,20.81712,12.507832,12.301519
PENNSYLVANIA,1990,PA,42,20.607519,20.887678,12.540675,12.35836
PENNSYLVANIA,1991,PA,42,20.703064,20.949205,12.564048,12.399029
PENNSYLVANIA,1992,PA,42,20.773104,20.976124,12.59776,12.453135
PENNSYLVANIA,1993,PA,42,20.839804,20.964249,12.608403,12.490458
PENNSYLVANIA,1994,PA,42,20.881124,20.998014,12.581587,12.525054
PENNSYLVANIA,1995,PA,42,20.901831,21.02972,12.532599,12.569591
PENNSYLVANIA,1996,PA,42,20.93644,21.063089,12.537891,12.619427
PENNSYLVANIA,1997,PA,42,21.005432,21.065081,12.516505,12.668296
PENNSYLVANIA,1998,PA,42,21.061735,21.111586,12.532808,12.720811
PENNSYLVANIA,1999,PA,42,21.114159,21.188068,12.54317,12.762598
PENNSYLVANIA,2000,PA,42,21.16025,21.352839,12.544664,12.830291
PENNSYLVANIA,2001,PA,42,21.248941,21.419092,12.571875,12.868882
PENNSYLVANIA,2002,PA,42,21.312275,21.422243,12.590457,12.887676
PENNSYLVANIA,2003,PA,42,21.261765,21.415422,12.662202,12.921202
PENNSYLVANIA,2004,PA,42,21.403112,21.389359,12.68437,12.977897
PENNSYLVANIA,2005,PA,42,21.495052,21.424202,12.696721,13.021327
PENNSYLVANIA,2006,PA,42,21.569193,21.439697,12.698434,13.072784
PENNSYLVANIA,2007,PA,42,21.622635,21.490591,12.729098,13.132915
PENNSYLVANIA,2008,PA,42,21.699183,21.508661,12.745611,13.168401
PENNSYLVANIA,2009,PA,42,21.811756,21.5247,12.775621,13.145333
PENNSYLVANIA,2010,PA,42,21.913551,21.400333,12.824728,13.189031
PENNSYLVANIA,2011,PA,42,21.989265,21.388222,12.834673,13.241807
PENNSYLVANIA,2012,PA,42,21.942274,21.217682,12.818677,13.283669
PENNSYLVANIA,2013,PA,42,22.003933,21.213474,12.806194,13.292904
PENNSYLVANIA,2014,PA,42,22.025105,21.220819,12.790222,13.336487
PENNSYLVANIA,2015,PA,42,22.065416,21.229477,12.779566,13.37564
PENNSYLVANIA,2016,PA,42,22.097052,21.222544,12.766931,13.399696
PENNSYLVANIA,2017,PA,42,22.14163,21.249832,12.761887,13.429452
PENNSYLVANIA,2018,PA,42,22.152477,21.261724,12.749832,13.487108
RHODE ISLAND,1980,RI,44,16.915604,18.101852,10.053501,9.1475067
RHODE ISLAND,1981,RI,44,17.026354,18.1735,10.090672,9.2556963
RHODE ISLAND,1982,RI,44,17.175886,18.219788,10.111396,9.3299885
RHODE ISLAND,1983,RI,44,17.31806,18.297382,10.063947,9.4079609
RHODE ISLAND,1984,RI,44,17.421009,18.347034,10.078743,9.5015907
RHODE ISLAND,1985,RI,44,17.47135,18.412649,10.035874,9.5759554
RHODE ISLAND,1986,RI,44,17.546011,18.470423,10.025307,9.6455584
RHODE ISLAND,1987,RI,44,17.637609,18.47706,10.043206,9.7139597
RHODE ISLAND,1988,RI,44,17.759031,18.546432,10.085768,9.8113174
RHODE ISLAND,1989,RI,44,17.874228,18.623621,10.145178,9.8961105
RHODE ISLAND,1990,RI,44,17.980623,18.642223,10.191219,9.9251509
RHODE ISLAND,1991,RI,44,18.151493,18.53401,10.23545,9.9347925
RHODE ISLAND,1992,RI,44,18.32637,18.450239,10.255903,9.9803095
RHODE ISLAND,1993,RI,44,18.420681,18.467564,10.252418,10.021937
RHODE ISLAND,1994,RI,44,18.437538,18.506859,10.193728,10.047198
RHODE ISLAND,1995,RI,44,18.492071,18.564781,10.159795,10.099218
RHODE ISLAND,1996,RI,44,18.506859,18.586195,10.1313,10.133488
RHODE ISLAND,1997,RI,44,18.504103,18.633369,10.11755,10.189944
RHODE ISLAND,1998,RI,44,18.52684,18.676872,10.115772,10.254497
RHODE ISLAND,1999,RI,44,18.52684,18.743488,10.117994,10.300618
RHODE ISLAND,2000,RI,44,18.625254,18.840048,10.142583,10.375021
RHODE ISLAND,2001,RI,44,18.687548,18.945448,10.151207,10.426262
RHODE ISLAND,2002,RI,44,18.756523,19.011524,10.191557,10.466896
RHODE ISLAND,2003,RI,44,18.850275,18.98595,10.199398,10.51797
RHODE ISLAND,2004,RI,44,18.962688,19.02862,10.233331,10.568955
RHODE ISLAND,2005,RI,44,19.064838,19.05213,10.244129,10.590315
RHODE ISLAND,2006,RI,44,19.144617,19.077448,10.24324,10.638544
RHODE ISLAND,2007,RI,44,19.255432,19.095465,10.272496,10.6781
RHODE ISLAND,2008,RI,44,19.12393,19.069508,10.312944,10.693126
RHODE ISLAND,2009,RI,44,19.12393,19.069508,10.312944,10.667862
RHODE ISLAND,2010,RI,44,19.313168,18.894552,10.375708,10.720201
RHODE ISLAND,2011,RI,44,19.348719,18.919088,10.364829,10.759327
RHODE ISLAND,2012,RI,44,19.371527,19.017599,10.364986,10.795691
RHODE ISLAND,2013,RI,44,19.424778,18.918825,10.36404,10.794932
RHODE ISLAND,2014,RI,44,19.414843,18.936899,10.357933,10.83691
RHODE ISLAND,2015,RI,44,19.440372,18.965738,10.359234,10.875497
RHODE ISLAND,2016,RI,44,19.468546,19.007593,10.333873,10.886053
RHODE ISLAND,2017,RI,44,19.456985,19.05588,10.31712,10.921215
RHODE ISLAND,2018,RI,44,19.551113,19.111593,10.319431,10.968095
SOUTH CAROLINA,1980,SC,45,17.833694,19.557873,11.467928,10.12531
SOUTH CAROLINA,1981,SC,45,17.999086,19.636187,11.504016,10.244236
SOUTH CAROLINA,1982,SC,45,18.254625,19.649445,11.508134,10.305413
SOUTH CAROLINA,1983,SC,45,18.365168,19.665699,11.519494,10.387363
SOUTH CAROLINA,1984,SC,45,18.525042,19.756472,11.488746,10.496345
SOUTH CAROLINA,1985,SC,45,18.551708,19.913809,11.48002,10.563853
SOUTH CAROLINA,1986,SC,45,18.665977,19.949125,11.503804,10.63036
SOUTH CAROLINA,1987,SC,45,18.833452,20.007259,11.511695,10.700364
SOUTH CAROLINA,1988,SC,45,18.938284,20.040266,11.540473,10.783881
SOUTH CAROLINA,1989,SC,45,18.951309,20.12361,11.591349,10.86874
SOUTH CAROLINA,1990,SC,45,18.893181,20.133759,11.54329,10.940225
SOUTH CAROLINA,1991,SC,45,19.294481,20.236645,11.567129,10.983478
SOUTH CAROLINA,1992,SC,45,19.295317,20.195124,11.625933,11.046021
SOUTH CAROLINA,1993,SC,45,19.424982,20.213606,11.685146,11.096015
SOUTH CAROLINA,1994,SC,45,19.528584,20.227493,11.751083,11.15495
SOUTH CAROLINA,1995,SC,45,19.637669,20.269922,11.747831,11.213063
SOUTH CAROLINA,1996,SC,45,19.681128,20.294481,11.722059,11.274567
SOUTH CAROLINA,1997,SC,45,19.775484,20.349154,11.73912,11.336964
SOUTH CAROLINA,1998,SC,45,19.859568,20.397951,11.758793,11.406854
SOUTH CAROLINA,1999,SC,45,19.530848,20.441832,11.782464,11.456926
SOUTH CAROLINA,2000,SC,45,19.610859,20.504919,11.760309,11.525022
