fips,state_abbrev,state,fy,state_appropr,fte_enrollment,fed_relief
30,MT,MONTANA,1989,92800000,26585,
30,MT,MONTANA,1990,97300000,27471,
30,MT,MONTANA,1991,103300000,28054,
30,MT,MONTANA,1992,116000000,28666,
30,MT,MONTANA,1993,108900000,29310,
30,MT,MONTANA,1994,106200000,29700,
30,MT,MONTANA,1995,114700000,32088,
30,MT,MONTANA,1996,113700000,32370,
30,MT,MONTANA,1997,117200000,33105,
30,MT,MONTANA,1998,117400000,33431,
30,MT,MONTANA,1999,120300000,33545,
30,MT,MONTANA,2000,126156875,33578,
30,MT,MONTANA,2001,129894938,33660,0
30,MT,MONTANA,2002,136484282,34333,0
30,MT,MONTANA,2003,130219422,34975,0
30,MT,MONTANA,2004,134628751,35785,0
30,MT,MONTANA,2005,135608365,35259,0
30,MT,MONTANA,2006,154359669,35429,0
30,MT,MONTANA,2007,151654935,35293,0
30,MT,MONTANA,2008,175634257,35556,0
30,MT,MONTANA,2009,185055743,36388,0
30,MT,MONTANA,2010,189023770,38909,37982860
30,MT,MONTANA,2011,190837778,40961,37166593
30,MT,MONTANA,2012,182494506,40847,0
30,MT,MONTANA,2013,182151670,40169,0
30,MT,MONTANA,2014,200974746,39484,0
30,MT,MONTANA,2015,212858912,38732,0
30,MT,MONTANA,2016,216177416,37952,0
30,MT,MONTANA,2017,219527060,38078,0
30,MT,MONTANA,2018,212698545,37374,0
30,MT,MONTANA,2019,215798132,36375,0
30,MT,MONTANA,2020,229482698,35252,126218
30,MT,MONTANA,2021,272616404,33459,38055819
30,MT,MONTANA,2022,237629005,33685,179482
30,MT,MONTANA,2023,252626156,33811,0
30,MT,MONTANA,2024,266373906,34503,1584898
31,NE,NEBRASKA,1980,124500000,56360,
31,NE,NEBRASKA,1981,139500000,59389,
31,NE,NEBRASKA,1982,152100000,61200,
31,NE,NEBRASKA,1983,155400000,61603,
31,NE,NEBRASKA,1984,163100000,61143,
31,NE,NEBRASKA,1985,169600000,60972,
31,NE,NEBRASKA,1986,167800000,61399,
31,NE,NEBRASKA,1987,171800000,61297,
31,NE,NEBRASKA,1988,182300000,61658,
31,NE,NEBRASKA,1989,198900000,62403,
31,NE,NEBRASKA,1990,231900000,64502,
31,NE,NEBRASKA,1991,254800000,65881,
31,NE,NEBRASKA,1992,259300000,68032,
31,NE,NEBRASKA,1993,278800000,69631,
31,NE,NEBRASKA,1994,287300000,68401,
31,NE,NEBRASKA,1995,298400000,67240,
31,NE,NEBRASKA,1996,310400000,66490,
31,NE,NEBRASKA,1997,312400000,64423,
31,NE,NEBRASKA,1998,326800000,64441,
31,NE,NEBRASKA,1999,352200000,64583,
31,NE,NEBRASKA,2000,334100000,64860,
31,NE,NEBRASKA,2001,345400000,65725,0
31,NE,NEBRASKA,2002,388200000,67683,0
31,NE,NEBRASKA,2003,401179848,68672,0
31,NE,NEBRASKA,2004,388446196,71310,0
31,NE,NEBRASKA,2005,423214265,71932,0
31,NE,NEBRASKA,2006,505795071,72622,0
31,NE,NEBRASKA,2007,543741074,73940,0
31,NE,NEBRASKA,2008,549130683,75451,0
31,NE,NEBRASKA,2009,598766080,77825,0
31,NE,NEBRASKA,2010,606340562,83206,0
31,NE,NEBRASKA,2011,619676438,84384,0
31,NE,NEBRASKA,2012,577768631,83861,0
31,NE,NEBRASKA,2013,603440273,81270,0
31,NE,NEBRASKA,2014,630605782,79662,0
31,NE,NEBRASKA,2015,671207932,78469,0
31,NE,NEBRASKA,2016,704653297,76442,0
31,NE,NEBRASKA,2017,713002989,76899,0
31,NE,NEBRASKA,2018,711365976,76792,0
31,NE,NEBRASKA,2019,725418024,75940,0
31,NE,NEBRASKA,2020,754485784,73833,0
31,NE,NEBRASKA,2021,791928293,72564,7696531
31,NE,NEBRASKA,2022,836401832,71335,11219444
31,NE,NEBRASKA,2023,885266787,71228,32650000
31,NE,NEBRASKA,2024,908218046,72625,350000
32,NV,NEVADA,1980,50800000,19367,
32,NV,NEVADA,1981,54100000,21022,
32,NV,NEVADA,1982,57900000,21797,
32,NV,NEVADA,1983,60400000,23227,
32,NV,NEVADA,1984,63800000,22747,
32,NV,NEVADA,1985,67500000,22403,
32,NV,NEVADA,1986,81500000,21282,
32,NV,NEVADA,1987,88500000,22155,
32,NV,NEVADA,1988,98300000,23875,
32,NV,NEVADA,1989,106300000,25734,
32,NV,NEVADA,1990,127400000,28085,
32,NV,NEVADA,1991,142100000,30620,
32,NV,NEVADA,1992,168800000,33544,
32,NV,NEVADA,1993,183600000,35131,
32,NV,NEVADA,1994,171100000,34672,
32,NV,NEVADA,1995,172700000,34903,
32,NV,NEVADA,1996,199900000,36584,
32,NV,NEVADA,1997,214400000,39601,
32,NV,NEVADA,1998,267419694,42013,
32,NV,NEVADA,1999,264256424,44199,
32,NV,NEVADA,2000,279839062,46809,
32,NV,NEVADA,2001,316152222,48107,0
32,NV,NEVADA,2002,351418808,49953,0
32,NV,NEVADA,2003,365185687,54037,0
32,NV,NEVADA,2004,489251064,57219,0
32,NV,NEVADA,2005,526989996,59746,0
32,NV,NEVADA,2006,570898736,60948,0
32,NV,NEVADA,2007,585634843,61323,0
32,NV,NEVADA,2008,604631107,63324,0
32,NV,NEVADA,2009,619119454,65665,0
32,NV,NEVADA,2010,580701757,68799,184778622
32,NV,NEVADA,2011,554483475,69169,0
32,NV,NEVADA,2012,480522512,65238,0
32,NV,NEVADA,2013,489881866,65917,0
32,NV,NEVADA,2014,504748085,64497,0
32,NV,NEVADA,2015,507878372,73583,0
32,NV,NEVADA,2016,556162772,74451,0
32,NV,NEVADA,2017,574597763,74913,0
32,NV,NEVADA,2018,631695793,76109,0
32,NV,NEVADA,2019,647794309,76424,0
32,NV,NEVADA,2020,704021666,78164,29972380
32,NV,NEVADA,2021,569478108,75873,0
32,NV,NEVADA,2022,679008623,74078,34724571
32,NV,NEVADA,2023,710595208,73956,46492349
32,NV,NEVADA,2024,844086256,68891,4273804
33,NH,NEW HAMPSHIRE,1980,28400000,19415,
33,NH,NEW HAMPSHIRE,1981,31500000,19803,
33,NH,NEW HAMPSHIRE,1982,37800000,20714,
33,NH,NEW HAMPSHIRE,1983,33700000,20634,
33,NH,NEW HAMPSHIRE,1984,38500000,20902,
33,NH,NEW HAMPSHIRE,1985,39800000,21441,
33,NH,NEW HAMPSHIRE,1986,47200000,20674,
33,NH,NEW HAMPSHIRE,1987,52700000,21385,
33,NH,NEW HAMPSHIRE,1988,62500000,23874,
33,NH,NEW HAMPSHIRE,1989,68400000,24590,
33,NH,NEW HAMPSHIRE,1990,66000000,26486,
33,NH,NEW HAMPSHIRE,1991,70000000,26160,
33,NH,NEW HAMPSHIRE,1992,71400000,27612,
33,NH,NEW HAMPSHIRE,1993,70300000,28432,
33,NH,NEW HAMPSHIRE,1994,76000000,28719,
33,NH,NEW HAMPSHIRE,1995,80700000,28432,
33,NH,NEW HAMPSHIRE,1996,78800000,27863,
33,NH,NEW HAMPSHIRE,1997,84700000,27863,
33,NH,NEW HAMPSHIRE,1998,84700000,27027,
33,NH,NEW HAMPSHIRE,1999,87600000,27018,
33,NH,NEW HAMPSHIRE,2000,96300000,28862,
33,NH,NEW HAMPSHIRE,2001,102544191,26506,0
33,NH,NEW HAMPSHIRE,2002,90178226,27455,0
33,NH,NEW HAMPSHIRE,2003,93334203,28068,0
33,NH,NEW HAMPSHIRE,2004,99055727,30495,0
33,NH,NEW HAMPSHIRE,2005,101796786,30885,0
33,NH,NEW HAMPSHIRE,2006,103083613,31720,0
33,NH,NEW HAMPSHIRE,2007,108139652,32092,0
33,NH,NEW HAMPSHIRE,2008,116929188,32982,0
33,NH,NEW HAMPSHIRE,2009,121736762,34311,0
33,NH,NEW HAMPSHIRE,2010,127897496,39171,5727959
33,NH,NEW HAMPSHIRE,2011,121140173,39036,0
33,NH,NEW HAMPSHIRE,2012,71728980,39099,0
33,NH,NEW HAMPSHIRE,2013,73983294,39224,0
33,NH,NEW HAMPSHIRE,2014,97360942,36988,0
33,NH,NEW HAMPSHIRE,2015,154610675,38398,0
33,NH,NEW HAMPSHIRE,2016,114252195,38414,0
33,NH,NEW HAMPSHIRE,2017,114618722,38156,0
33,NH,NEW HAMPSHIRE,2018,118316735,37643,0
33,NH,NEW HAMPSHIRE,2019,119546738,36353,0
33,NH,NEW HAMPSHIRE,2020,139449772,34695,5249581
33,NH,NEW HAMPSHIRE,2021,175732358,32348,40216913
33,NH,NEW HAMPSHIRE,2022,141188026,30874,4694749
33,NH,NEW HAMPSHIRE,2023,142141198,30009,3428232
33,NH,NEW HAMPSHIRE,2024,164589664,29891,2941291
34,NJ,NEW JERSEY,1980,407100000,171390,
34,NJ,NEW JERSEY,1981,436400000,172559,
34,NJ,NEW JERSEY,1982,484700000,171609,
34,NJ,NEW JERSEY,1983,508200000,168663,
34,NJ,NEW JERSEY,1984,556500000,164310,
34,NJ,NEW JERSEY,1985,627400000,162606,
34,NJ,NEW JERSEY,1986,711000000,159488,
34,NJ,NEW JERSEY,1987,764600000,156944,
34,NJ,NEW JERSEY,1988,842900000,156634,
34,NJ,NEW JERSEY,1989,919000000,161135,
34,NJ,NEW JERSEY,1990,940100000,169482,
34,NJ,NEW JERSEY,1991,988431588,164366,
34,NJ,NEW JERSEY,1992,1050867926,170066,
34,NJ,NEW JERSEY,1993,1100657624,170534,
34,NJ,NEW JERSEY,1994,1178815538,167375,
34,NJ,NEW JERSEY,1995,1162933035,167778,
34,NJ,NEW JERSEY,1996,1225434700,165748,
34,NJ,NEW JERSEY,1997,1221128076,164684,
34,NJ,NEW JERSEY,1998,1287566408,166289,
34,NJ,NEW JERSEY,1999,1343940668,169192,
34,NJ,NEW JERSEY,2000,1241215153,171563,
34,NJ,NEW JERSEY,2001,1369876032,178671,0
34,NJ,NEW JERSEY,2002,1447189250,188839,0
34,NJ,NEW JERSEY,2003,1442331543,194846,0
34,NJ,NEW JERSEY,2004,1555722770,201756,0
34,NJ,NEW JERSEY,2005,1927126234,226969,0
34,NJ,NEW JERSEY,2006,1976491422,228080,0
34,NJ,NEW JERSEY,2007,1952907895,229968,0
34,NJ,NEW JERSEY,2008,2116824700,238040,0
34,NJ,NEW JERSEY,2009,2084713341,246215,0
34,NJ,NEW JERSEY,2010,2262639162,268066,73670000
34,NJ,NEW JERSEY,2011,2073551894,277147,0
34,NJ,NEW JERSEY,2012,1944208673,278868,0
34,NJ,NEW JERSEY,2013,2034086000,276052,0
34,NJ,NEW JERSEY,2014,2111173681,274341,0
34,NJ,NEW JERSEY,2015,2111699127,270053,0
34,NJ,NEW JERSEY,2016,2121803574,268296,0
34,NJ,NEW JERSEY,2017,2086434927,268944,0
34,NJ,NEW JERSEY,2018,2073983000,267251,0
34,NJ,NEW JERSEY,2019,2056048000,265086,0
34,NJ,NEW JERSEY,2020,2421897413,264467,294066711
34,NJ,NEW JERSEY,2021,1941167874,254877,29930743
34,NJ,NEW JERSEY,2022,2435702000,241106,0
34,NJ,NEW JERSEY,2023,2645143000,242280,0
34,NJ,NEW JERSEY,2024,2910914000,248055,2000000
35,NM,NEW MEXICO,1980,127800000,48268,
35,NM,NEW MEXICO,1981,153100000,50357,
35,NM,NEW MEXICO,1982,175600000,52209,
35,NM,NEW MEXICO,1983,192700000,54058,
35,NM,NEW MEXICO,1984,196400000,54628,
35,NM,NEW MEXICO,1985,221400000,53979,
35,NM,NEW MEXICO,1986,229300000,54242,
35,NM,NEW MEXICO,1987,235400000,55030,
35,NM,NEW MEXICO,1988,249500000,56334,
35,NM,NEW MEXICO,1989,261000000,59249,
35,NM,NEW MEXICO,1990,285600000,60707,
35,NM,NEW MEXICO,1991,319600000,63068,
35,NM,NEW MEXICO,1992,335200000,66788,
35,NM,NEW MEXICO,1993,349600000,68746,
35,NM,NEW MEXICO,1994,376000000,71081,
35,NM,NEW MEXICO,1995,414500000,68571,
35,NM,NEW MEXICO,1996,441900000,70940,
35,NM,NEW MEXICO,1997,392800000,62808,
35,NM,NEW MEXICO,1998,390100000,67591,
35,NM,NEW MEXICO,1999,479500000,72092,
35,NM,NEW MEXICO,2000,549460600,67277,
35,NM,NEW MEXICO,2001,429157400,66847,0
35,NM,NEW MEXICO,2002,474880500,68579,0
35,NM,NEW MEXICO,2003,605012764,75847,0
35,NM,NEW MEXICO,2004,648126296,79634,0
35,NM,NEW MEXICO,2005,657265521,79219,0
35,NM,NEW MEXICO,2006,734141885,79645,0
35,NM,NEW MEXICO,2007,735718918,83224,0
35,NM,NEW MEXICO,2008,814814127,85203,0
35,NM,NEW MEXICO,2009,749231392,89450,0
35,NM,NEW MEXICO,2010,744076764,98709,15538400
35,NM,NEW MEXICO,2011,740452908,92078,11887500
35,NM,NEW MEXICO,2012,784704857,97719,0
35,NM,NEW MEXICO,2013,818696960,101239,0
35,NM,NEW MEXICO,2014,841360779,98630,0
35,NM,NEW MEXICO,2015,951588794,96110,0
35,NM,NEW MEXICO,2016,960722026,93379,0
35,NM,NEW MEXICO,2017,918441070,89020,0
35,NM,NEW MEXICO,2018,888980765,80902,0
35,NM,NEW MEXICO,2019,942079761,77040,0
35,NM,NEW MEXICO,2020,1176348524,70090,172294240
35,NM,NEW MEXICO,2021,1007833318,65855,3792365
35,NM,NEW MEXICO,2022,1163636957,70189,440904
35,NM,NEW MEXICO,2023,1494204277,73111,78360000
35,NM,NEW MEXICO,2024,1375441685,73343,101002000
36,NY,NEW YORK,1980,1265400000,418679,
36,NY,NEW YORK,1981,1355100000,431841,
36,NY,NEW YORK,1982,1511300000,435249,
36,NY,NEW YORK,1983,1622800000,435011,
36,NY,NEW YORK,1984,1722500000,430135,
36,NY,NEW YORK,1985,1889800000,421316,
36,NY,NEW YORK,1986,1999600000,414252,
36,NY,NEW YORK,1987,2238900000,413336,
36,NY,NEW YORK,1988,2338200000,407495,
36,NY,NEW YORK,1989,2497600000,419894,
36,NY,NEW YORK,1990,2437100000,430784,
36,NY,NEW YORK,1991,2308200000,437920,
36,NY,NEW YORK,1992,2309600000,435353,
36,NY,NEW YORK,1993,2281900000,440713,
36,NY,NEW YORK,1994,2399300000,442730,
36,NY,NEW YORK,1995,2507800000,443289,
36,NY,NEW YORK,1996,2234700000,431677,
36,NY,NEW YORK,1997,2233000000,425953,
36,NY,NEW YORK,1998,2272400000,436396,
36,NY,NEW YORK,1999,3946359460,444092,
36,NY,NEW YORK,2000,3577263820,422431,
36,NY,NEW YORK,2001,3068933559,449959,0
36,NY,NEW YORK,2002,3199188362,463185,0
36,NY,NEW YORK,2003,3350309581,483417,0
36,NY,NEW YORK,2004,3139200270,489756,0
36,NY,NEW YORK,2005,3532718221,498039,0
36,NY,NEW YORK,2006,3861589772,500659,0
36,NY,NEW YORK,2007,4317699971,508911,0
36,NY,NEW YORK,2008,4632609166,526539,0
36,NY,NEW YORK,2009,4987199144,549718,0
36,NY,NEW YORK,2010,4955468129,572378,154834665
36,NY,NEW YORK,2011,5150253314,578830,281943267
36,NY,NEW YORK,2012,4777758328,576389,14349474
36,NY,NEW YORK,2013,5031618093,571693,0
36,NY,NEW YORK,2014,5255893404,568654,0
36,NY,NEW YORK,2015,5649869548,566620,0
36,NY,NEW YORK,2016,5763758810,556311,0
36,NY,NEW YORK,2017,6006112632,549948,0
36,NY,NEW YORK,2018,6330614158,547033,0
36,NY,NEW YORK,2019,6561421325,537979,0
36,NY,NEW YORK,2020,6614725659,525589,0
36,NY,NEW YORK,2021,6244972775,494691,0
36,NY,NEW YORK,2022,6362098970,455844,0
36,NY,NEW YORK,2023,6780272685,446341,0
36,NY,NEW YORK,2024,7328993225,456600,0
37,NC,NORTH CAROLINA,1980,397500000,165642,
37,NC,NORTH CAROLINA,1981,452000000,174900,
37,NC,NORTH CAROLINA,1982,506200000,180471,
37,NC,NORTH CAROLINA,1983,542700000,185485,
37,NC,NORTH CAROLINA,1984,571900000,194188,
37,NC,NORTH CAROLINA,1985,749700000,189698,
37,NC,NORTH CAROLINA,1986,849400000,195875,
37,NC,NORTH CAROLINA,1987,919500000,197847,
37,NC,NORTH CAROLINA,1988,987000000,198805,
37,NC,NORTH CAROLINA,1989,1042600000,205167,
37,NC,NORTH CAROLINA,1990,1107000000,214812,
37,NC,NORTH CAROLINA,1991,1153800000,224499,
37,NC,NORTH CAROLINA,1992,1100100000,235194,
37,NC,NORTH CAROLINA,1993,1224300000,240045,
37,NC,NORTH CAROLINA,1994,1300600000,239428,
37,NC,NORTH CAROLINA,1995,1385400000,239043,
37,NC,NORTH CAROLINA,1996,1403500000,239319,
37,NC,NORTH CAROLINA,1997,1519900000,239115,
37,NC,NORTH CAROLINA,1998,1652200000,241175,
37,NC,NORTH CAROLINA,1999,1775000000,254045,
37,NC,NORTH CAROLINA,2000,1866285000,261971,
37,NC,NORTH CAROLINA,2001,1974391000,266217,0
37,NC,NORTH CAROLINA,2002,2019063000,286494,0
37,NC,NORTH CAROLINA,2003,2083221446,302159,0
37,NC,NORTH CAROLINA,2004,2111270000,315159,0
37,NC,NORTH CAROLINA,2005,2288178220,339034,0
37,NC,NORTH CAROLINA,2006,2547245407,338644,0
37,NC,NORTH CAROLINA,2007,2904811761,344056,0
37,NC,NORTH CAROLINA,2008,3200333453,357601,0
37,NC,NORTH CAROLINA,2009,3086261807,385792,126962971
37,NC,NORTH CAROLINA,2010,3162931419,420956,137815944
37,NC,NORTH CAROLINA,2011,3195585568,425779,119220719
37,NC,NORTH CAROLINA,2012,3079049751,412349,0
37,NC,NORTH CAROLINA,2013,3245780450,410622,0
37,NC,NORTH CAROLINA,2014,3143949342,402199,0
37,NC,NORTH CAROLINA,2015,3178773183,391990,0
37,NC,NORTH CAROLINA,2016,3333192958,388322,0
37,NC,NORTH CAROLINA,2017,3433682958,389604,0
37,NC,NORTH CAROLINA,2018,3539135502,392138,0
37,NC,NORTH CAROLINA,2019,3721952721,393922,0
37,NC,NORTH CAROLINA,2020,3772420700,403093,367069
37,NC,NORTH CAROLINA,2021,3855462919,392374,86228235
37,NC,NORTH CAROLINA,2022,4270601638,390900,53860854
37,NC,NORTH CAROLINA,2023,4499636958,393774,39748299
37,NC,NORTH CAROLINA,2024,4834471016,409585,29633533
38,ND,NORTH DAKOTA,1980,60300000,26735,
38,ND,NORTH DAKOTA,1981,66500000,27811,
38,ND,NORTH DAKOTA,1982,82900000,29369,
38,ND,NORTH DAKOTA,1983,82600000,29930,
38,ND,NORTH DAKOTA,1984,82500000,31585,
38,ND,NORTH DAKOTA,1985,87400000,31109,
38,ND,NORTH DAKOTA,1986,94000000,31136,
38,ND,NORTH DAKOTA,1987,95500000,30380,
38,ND,NORTH DAKOTA,1988,90900000,30159,
38,ND,NORTH DAKOTA,1989,87100000,31072,
38,ND,NORTH DAKOTA,1990,100900000,32160,
38,ND,NORTH DAKOTA,1991,105600000,28391,
38,ND,NORTH DAKOTA,1992,121500000,31157,
38,ND,NORTH DAKOTA,1993,120100000,31470,
38,ND,NORTH DAKOTA,1994,118800000,30562,
38,ND,NORTH DAKOTA,1995,115700000,30007,
38,ND,NORTH DAKOTA,1996,122700000,30721,
38,ND,NORTH DAKOTA,1997,120500000,30917,
38,ND,NORTH DAKOTA,1998,136800000,29759,
38,ND,NORTH DAKOTA,1999,137700000,29673,
38,ND,NORTH DAKOTA,2000,144886199,30259,
38,ND,NORTH DAKOTA,2001,146163091,31922,0
38,ND,NORTH DAKOTA,2002,158443695,33249,0
38,ND,NORTH DAKOTA,2003,161136356,34667,0
38,ND,NORTH DAKOTA,2004,157299405,35322,0
38,ND,NORTH DAKOTA,2005,158351818,34629,0
38,ND,NORTH DAKOTA,2006,168051720,34302,0
38,ND,NORTH DAKOTA,2007,168815828,33905,0
38,ND,NORTH DAKOTA,2008,199540127,34955,0
38,ND,NORTH DAKOTA,2009,199526401,36408,0
38,ND,NORTH DAKOTA,2010,246221389,37716,0
38,ND,NORTH DAKOTA,2011,245106187,37915,0
38,ND,NORTH DAKOTA,2012,268857422,37503,0
38,ND,NORTH DAKOTA,2013,268221027,37122,0
38,ND,NORTH DAKOTA,2014,321066294,36927,0
38,ND,NORTH DAKOTA,2015,319008712,36801,0
38,ND,NORTH DAKOTA,2016,307456844,36165,0
38,ND,NORTH DAKOTA,2017,320519347,35743,0
38,ND,NORTH DAKOTA,2018,275443042,34969,0
38,ND,NORTH DAKOTA,2019,275771197,33781,0
38,ND,NORTH DAKOTA,2020,285870235,32660,0
38,ND,NORTH DAKOTA,2021,289394311,31900,3968787
38,ND,NORTH DAKOTA,2022,293678445,31822,475000
38,ND,NORTH DAKOTA,2023,293153433,32160,0
38,ND,NORTH DAKOTA,2024,357527334,33418,0
39,OH,OHIO,1980,562300000,291000,
39,OH,OHIO,1981,604200000,303300,
39,OH,OHIO,1982,618900000,322800,
39,OH,OHIO,1983,633600000,313600,
39,OH,OHIO,1984,740000000,320300,
39,OH,OHIO,1985,811100000,309100,
39,OH,OHIO,1986,918300000,307095,
39,OH,OHIO,1987,994400000,298678,
39,OH,OHIO,1988,1045100000,302175,
39,OH,OHIO,1989,1098400000,310651,
39,OH,OHIO,1990,1196900000,320836,
39,OH,OHIO,1991,1247400000,330967,
39,OH,OHIO,1992,1212200000,341131,
39,OH,OHIO,1993,1172400000,342439,
39,OH,OHIO,1994,1251400000,337189,
39,OH,OHIO,1995,1330600000,330256,
39,OH,OHIO,1996,1415800000,325169,
39,OH,OHIO,1997,1579807800,322933,
39,OH,OHIO,1998,1654795600,322011,
39,OH,OHIO,1999,1707415188,328875,
39,OH,OHIO,2000,1812210347,332947,
39,OH,OHIO,2001,1870854853,337379,0
39,OH,OHIO,2002,1777471519,353571,0
39,OH,OHIO,2003,1766677465,352538,0
39,OH,OHIO,2004,1788553863,360835,0
39,OH,OHIO,2005,1805693629,381073,0
39,OH,OHIO,2006,1853436113,363598,0
39,OH,OHIO,2007,1878781805,366629,0
39,OH,OHIO,2008,1957897599,375932,0
39,OH,OHIO,2009,2122764595,391546,0
39,OH,OHIO,2010,2041142065,447494,281022236
39,OH,OHIO,2011,2063931205,460747,287802662
39,OH,OHIO,2012,1806077800,423509,0
39,OH,OHIO,2013,1716432811,400796,0
39,OH,OHIO,2014,1781993027,401856,0
39,OH,OHIO,2015,2016596371,393845,0
39,OH,OHIO,2016,2121992112,388777,0
39,OH,OHIO,2017,2185397000,390840,0
39,OH,OHIO,2018,2205620345,387109,0
39,OH,OHIO,2019,2200542911,386451,0
39,OH,OHIO,2020,2187142919,385027,0
39,OH,OHIO,2021,2507169585,374222,307713818
39,OH,OHIO,2022,2339302677,368517,25171615
39,OH,OHIO,2023,2352862641,349053,10246567
39,OH,OHIO,2024,2460170191,341812,0
40,OK,OKLAHOMA,1980,194100000,96476,
40,OK,OKLAHOMA,1981,234500000,100947,
40,OK,OKLAHOMA,1982,291400000,101627,
40,OK,OKLAHOMA,1983,363100000,104915,
40,OK,OKLAHOMA,1984,326400000,106054,
40,OK,OKLAHOMA,1985,333300000,100506,
40,OK,OKLAHOMA,1986,393300000,100875,
40,OK,OKLAHOMA,1987,356400000,102072,
40,OK,OKLAHOMA,1988,370900000,102960,
40,OK,OKLAHOMA,1989,382900000,103550,
40,OK,OKLAHOMA,1990,412100000,102878,
40,OK,OKLAHOMA,1991,451500000,105690,
40,OK,OKLAHOMA,1992,492600000,108110,
40,OK,OKLAHOMA,1993,508200000,114122,
40,OK,OKLAHOMA,1994,493800000,115463,
40,OK,OKLAHOMA,1995,488300000,114477,
40,OK,OKLAHOMA,1996,493300000,111385,
40,OK,OKLAHOMA,1997,631000000,117625,
40,OK,OKLAHOMA,1998,632000000,118153,
40,OK,OKLAHOMA,1999,655300000,120495,
40,OK,OKLAHOMA,2000,644738609,119115,
40,OK,OKLAHOMA,2001,711600707,121111,0
40,OK,OKLAHOMA,2002,695362676,128530,0
40,OK,OKLAHOMA,2003,717165439,128005,0
40,OK,OKLAHOMA,2004,649905672,133393,0
40,OK,OKLAHOMA,2005,665030172,136424,0
40,OK,OKLAHOMA,2006,760831024,134940,0
40,OK,OKLAHOMA,2007,883899579,132093,0
40,OK,OKLAHOMA,2008,939894248,131191,0
40,OK,OKLAHOMA,2009,919962504,127058,0
40,OK,OKLAHOMA,2010,1025733154,142024,68792477
40,OK,OKLAHOMA,2011,989201580,150171,59794986
40,OK,OKLAHOMA,2012,899583438,146518,0
40,OK,OKLAHOMA,2013,900660141,144138,0
40,OK,OKLAHOMA,2014,911964117,145401,0
40,OK,OKLAHOMA,2015,916061457,136311,0
40,OK,OKLAHOMA,2016,866370784,134960,0
40,OK,OKLAHOMA,2017,823390352,133682,0
40,OK,OKLAHOMA,2018,795723583,131083,0
40,OK,OKLAHOMA,2019,812392203,128845,0
40,OK,OKLAHOMA,2020,840447142,126370,7000000
40,OK,OKLAHOMA,2021,799266053,123954,0
40,OK,OKLAHOMA,2022,839084409,120966,0
40,OK,OKLAHOMA,2023,900890008,119478,0
40,OK,OKLAHOMA,2024,1035781343,123283,5000000
41,OR,OREGON,1980,209800000,96946,
41,OR,OREGON,1981,206600000,100604,
41,OR,OREGON,1982,239200000,99365,
41,OR,OREGON,1983,228000000,96198,
41,OR,OREGON,1984,270600000,93452,
41,OR,OREGON,1985,283500000,90175,
41,OR,OREGON,1986,310600000,91040,
41,OR,OREGON,1987,328300000,93073,
41,OR,OREGON,1988,354900000,94549,
41,OR,OREGON,1989,373800000,98481,
41,OR,OREGON,1990,395800000,98848,
41,OR,OREGON,1991,434300000,102078,
41,OR,OREGON,1992,435000000,102327,
41,OR,OREGON,1993,454300000,102662,
41,OR,OREGON,1994,432900000,97471,
41,OR,OREGON,1995,446900000,95522,
41,OR,OREGON,1996,433200000,99726,
41,OR,OREGON,1997,455100000,99039,
41,OR,OREGON,1998,479500000,102238,
41,OR,OREGON,1999,510900000,103875,
41,OR,OREGON,2000,538687411,105870,
41,OR,OREGON,2001,621415435,111006,0
41,OR,OREGON,2002,618216195,120210,0
41,OR,OREGON,2003,621450676,125808,0
41,OR,OREGON,2004,580250397,126970,0
41,OR,OREGON,2005,585327041,127059,0
41,OR,OREGON,2006,627965206,126443,0
41,OR,OREGON,2007,651230190,125113,0
41,OR,OREGON,2008,730241245,129626,0
41,OR,OREGON,2009,757808781,141532,55636352
41,OR,OREGON,2010,750914309,160037,47645677
41,OR,OREGON,2011,744008392,168374,23177977
41,OR,OREGON,2012,665132639,165094,0
41,OR,OREGON,2013,673525369,160939,0
41,OR,OREGON,2014,734877844,155418,0
41,OR,OREGON,2015,682660550,155725,0
41,OR,OREGON,2016,781368060,151544,0
41,OR,OREGON,2017,828496801,150305,0
41,OR,OREGON,2018,862458905,148139,0
41,OR,OREGON,2019,912242989,144290,0
41,OR,OREGON,2020,991039481,137801,0
41,OR,OREGON,2021,1057250868,128349,10000000
41,OR,OREGON,2022,1141689092,122910,7658700
41,OR,OREGON,2023,1175232812,123725,0
41,OR,OREGON,2024,1246694803,128457,0
42,PA,PENNSYLVANIA,1980,628200000,243296,
42,PA,PENNSYLVANIA,1981,633300000,246924,
42,PA,PENNSYLVANIA,1982,711400000,254222,
42,PA,PENNSYLVANIA,1983,754400000,259935,
42,PA,PENNSYLVANIA,1984,783800000,256292,
42,PA,PENNSYLVANIA,1985,848500000,258935,
42,PA,PENNSYLVANIA,1986,924000000,250991,
42,PA,PENNSYLVANIA,1987,960200000,253788,
42,PA,PENNSYLVANIA,1988,1008100000,262082,
42,PA,PENNSYLVANIA,1989,1080800000,270447,
42,PA,PENNSYLVANIA,1990,1152300000,279477,
42,PA,PENNSYLVANIA,1991,1247900000,286086,
42,PA,PENNSYLVANIA,1992,1274700000,295895,
42,PA,PENNSYLVANIA,1993,1268600000,299061,
42,PA,PENNSYLVANIA,1994,1314700000,291148,
42,PA,PENNSYLVANIA,1995,1363200000,277229,
